Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2021,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2012,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2023,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2017,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2019,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2013,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2016,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2020,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2014,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2022,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2015,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2011,SG_DSR_SILS,,,Campezo / Kanpezu,PT,Campezo / Kanpezu,0.0
2020,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2022,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2011,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2014,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2015,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2018,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2017,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2012,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2023,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2010,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2013,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2021,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2019,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2024,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2016,SG_DSR_SILS,,,Deba,PT,Deba,100.0
2021,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2023,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2022,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2014,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2015,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2018,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2010,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2012,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2020,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2017,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2019,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2013,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2011,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2016,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2024,SG_DSR_SILS,,,Derio,PT,Derio,0.0
2012,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2014,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2022,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2010,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2023,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2019,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2013,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2024,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2018,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2016,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2017,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2015,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2021,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2011,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2020,SG_DSR_SILS,,,Dima,PT,Dima,0.0
2024,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2016,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2018,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2013,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2015,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2022,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2014,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2011,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2023,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2020,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2012,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2010,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2017,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2021,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2019,SG_DSR_SILS,,,Donostia / San Sebastián,PT,Donostia / San Sebastián,100.0
2022,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2019,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2011,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2023,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2017,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2013,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2024,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2012,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2018,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2016,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2020,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2010,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2014,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2021,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2015,SG_DSR_SILS,,,Durango,PT,Durango,100.0
2019,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2014,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2022,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2023,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2020,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2018,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2015,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2017,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2016,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2010,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2011,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2021,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2024,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2013,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2012,SG_DSR_SILS,,,Ea,PT,Ea,0.0
2017,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2021,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2022,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2018,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2015,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2016,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2023,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2019,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2010,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2011,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2014,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2024,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2012,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2020,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2013,SG_DSR_SILS,,,Eibar,PT,Eibar,100.0
2016,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2023,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2024,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2011,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2021,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2022,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2013,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2012,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2010,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2018,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2015,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2019,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2017,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2014,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2020,SG_DSR_SILS,,,Elantxobe,PT,Elantxobe,0.0
2011,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2015,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2017,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2013,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2023,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2019,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2016,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2020,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2012,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2010,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2022,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2014,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2024,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2018,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2021,SG_DSR_SILS,,,Elburgo / Burgelu,PT,Elburgo / Burgelu,0.0
2020,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2014,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2015,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2011,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2023,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2016,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2017,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2018,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2021,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2013,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2012,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2022,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2010,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2024,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2019,SG_DSR_SILS,,,Elciego,PT,Elciego,0.0
2022,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2023,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2015,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2011,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2010,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2016,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2024,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2019,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2017,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2021,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2012,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2013,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2014,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2018,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2020,SG_DSR_SILS,,,Elduain,PT,Elduain,0.0
2015,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2011,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2017,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2020,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2024,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2022,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2016,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2023,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2010,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2018,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2013,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2014,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2012,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2021,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2019,SG_DSR_SILS,,,Elgeta,PT,Elgeta,0.0
2010,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2015,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2024,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2017,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2020,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2012,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2013,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2023,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2019,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2016,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2018,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2022,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2021,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2014,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2011,SG_DSR_SILS,,,Elgoibar,PT,Elgoibar,100.0
2010,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2014,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2022,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2019,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2013,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2016,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2020,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2024,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2018,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2011,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2012,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2023,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2017,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2015,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2021,SG_DSR_SILS,,,Elorrio,PT,Elorrio,100.0
2015,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2013,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2019,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2023,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2018,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2014,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2011,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2016,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2012,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2010,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2020,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2024,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2021,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2017,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2022,SG_DSR_SILS,,,Elvillar / Bilar,PT,Elvillar / Bilar,0.0
2011,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2019,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2024,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2010,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2020,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2016,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2018,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2014,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2022,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2023,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2012,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2017,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2015,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2013,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2021,SG_DSR_SILS,,,Erandio,PT,Erandio,100.0
2020,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2010,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2023,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2017,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2013,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2018,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2022,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2015,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2021,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2019,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2014,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2016,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2011,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2024,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2012,SG_DSR_SILS,,,Ereño,PT,Ereño,0.0
2022,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2017,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2023,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2013,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2011,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2016,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2012,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2010,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2018,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2020,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2019,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2014,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2015,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2021,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2024,SG_DSR_SILS,,,Ermua,PT,Ermua,100.0
2011,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2021,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2012,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2013,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2019,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2018,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2015,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2016,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2020,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2023,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2014,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2024,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2010,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2022,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2017,SG_DSR_SILS,,,Errenteria,PT,Errenteria,100.0
2011,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2016,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2021,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2017,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2023,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2010,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2012,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2018,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2020,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2024,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2022,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2013,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2015,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2014,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2019,SG_DSR_SILS,,,Errezil,PT,Errezil,0.0
2018,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2013,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2011,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2021,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2022,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2017,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2024,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2023,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2014,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2016,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2019,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2010,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2015,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2020,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2012,SG_DSR_SILS,,,Erriberagoitia / Ribera Alta,PT,Erriberagoitia / Ribera Alta,0.0
2015,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2014,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2021,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2024,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2010,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2016,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2011,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2020,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2018,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2017,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2012,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2013,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2019,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2023,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2022,SG_DSR_SILS,,,Errigoiti,PT,Errigoiti,0.0
2017,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2019,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2021,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2023,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2022,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2015,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2011,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2018,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2013,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2020,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2012,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2024,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2010,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2014,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2016,SG_DSR_SILS,,,Eskoriatza,PT,Eskoriatza,100.0
2015,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2019,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2020,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2022,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2014,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2018,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2013,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2012,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2017,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2011,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2023,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2010,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2024,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2021,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2016,SG_DSR_SILS,,,Etxebarri,PT,Etxebarri,100.0
2017,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
2014,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
2024,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
2018,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
2010,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
2020,SG_DSR_SILS,,,Etxebarria,PT,Etxebarria,0.0
