Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2014,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,8033.0
2020,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2344.5
2022,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2354.5
2011,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,35813.7
2019,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2243.8
2013,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,34418.2
2016,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2271.6
2015,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2284.1
2021,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,2431.9
2010,EU_ELEC_PC,,,ES20023,KW_PER_CAPITA_DAY,ES20023,37527.0
2012,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,11175.4
2017,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,12686.3
2021,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,15501.0
2014,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,11430.2
2010,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,13316.4
2013,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,10724.8
2020,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,12033.0
2018,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,13184.6
2019,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,12951.7
2022,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,16934.0
2011,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,11937.6
2015,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,11476.1
2016,EU_ELEC_PC,,,ES20024,KW_PER_CAPITA_DAY,ES20024,11120.5
2015,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3079.2
2019,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2858.8
2011,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3248.9
2022,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2719.4
2016,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3025.7
2014,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3097.3
2012,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3283.5
2020,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2679.3
2018,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2950.2
2013,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3224.6
2017,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2958.9
2021,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,2657.3
2010,EU_ELEC_PC,,,ES48020,KW_PER_CAPITA_DAY,ES48020,3288.3
2015,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2451.2
2011,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2549.9
2020,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2436.8
2019,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2410.7
2013,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2372.2
2021,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2574.3
2010,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2640.9
2014,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2401.4
2018,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2475.3
2022,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2608.3
2017,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2546.5
2012,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2638.1
2016,EU_ELEC_PC,,,ES48021,KW_PER_CAPITA_DAY,ES48021,2386.4
2017,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5595.1
2018,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5170.2
2012,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5307.8
2019,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5030.5
2021,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5238.6
2020,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5079.2
2022,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,4610.3
2013,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5150.3
2011,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5503.6
2010,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5463.9
2014,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,4990.6
2015,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5540.9
2016,EU_ELEC_PC,,,ES01017,KW_PER_CAPITA_DAY,ES01017,5368.7
2019,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8890.6
2013,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,9001.3
2020,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8180.8
2021,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8539.3
2016,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8750.6
2012,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,10382.0
2011,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,11311.2
2017,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8624.2
2022,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8167.3
2015,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8519.4
2010,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,11201.6
2018,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,8931.8
2014,EU_ELEC_PC,,,ES20029,KW_PER_CAPITA_DAY,ES20029,9387.3
2018,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8786.8
2010,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,9692.4
2015,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8680.9
2022,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,7658.5
2017,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8677.7
2014,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8132.3
2019,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8421.6
2012,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,9407.6
2020,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,7699.6
2011,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,9442.4
2013,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8634.2
2021,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,7979.6
2016,EU_ELEC_PC,,,ES48901,KW_PER_CAPITA_DAY,ES48901,8967.1
2011,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3422.4
2022,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2352.0
2010,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3348.2
2016,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3083.1
2019,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2583.0
2015,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3086.0
2018,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2764.8
2014,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3176.6
2012,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3354.8
2020,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2466.1
2013,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,3289.6
2017,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2889.8
2021,EU_ELEC_PC,,,ES48026,KW_PER_CAPITA_DAY,ES48026,2510.8
2013,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3907.6
2012,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,4114.1
2016,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3831.5
2020,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3600.2
2018,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3840.7
2011,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,4194.7
2021,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3517.9
2019,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3822.7
2017,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3750.9
2010,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,4227.1
2014,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3860.3
2015,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3932.9
2022,EU_ELEC_PC,,,ES20069,KW_PER_CAPITA_DAY,ES20069,3562.6
2015,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3041.3
2019,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,2847.4
2013,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3060.3
2017,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3089.2
2010,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3225.3
2014,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,2992.5
2011,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3120.4
2021,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,2747.7
2012,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3130.7
2016,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3172.8
2020,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,2640.6
2022,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,2707.0
2018,EU_ELEC_PC,,,ES48027,KW_PER_CAPITA_DAY,ES48027,3009.1
2018,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,5603.3
2017,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,5483.5
2021,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,4302.4
2013,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3954.4
2012,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3671.8
2022,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3962.6
2020,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3821.9
2010,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3505.1
2011,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3681.4
2015,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3883.8
2019,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3738.0
2016,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3820.6
2014,EU_ELEC_PC,,,ES48028,KW_PER_CAPITA_DAY,ES48028,3708.8
2016,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3401.3
2012,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3768.1
2020,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,2976.5
2022,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,2952.2
2014,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3465.7
2021,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3066.5
2010,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3928.0
2013,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3645.0
2011,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3879.7
2018,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3223.1
2017,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3312.3
2015,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3448.8
2019,EU_ELEC_PC,,,ES20030,KW_PER_CAPITA_DAY,ES20030,3239.2
2021,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2422.2
2017,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2263.0
2014,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2201.2
2010,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2419.8
2020,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2311.7
2022,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2379.4
2011,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2371.8
2015,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2210.1
2019,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2239.8
2018,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2399.1
2012,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2382.4
2016,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2160.5
2013,EU_ELEC_PC,,,ES48031,KW_PER_CAPITA_DAY,ES48031,2395.1
2022,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,3066.9
2017,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2847.1
2020,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2550.7
2010,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,4026.0
2013,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2780.9
2021,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2853.0
2015,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2831.8
2016,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2840.6
2012,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,3486.2
2014,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2809.2
2018,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2833.4
2019,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,2637.6
2011,EU_ELEC_PC,,,ES01021,KW_PER_CAPITA_DAY,ES01021,3962.4
2022,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6223.7
2016,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7123.3
2011,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7441.6
2014,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6965.3
2020,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6057.8
2017,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6837.8
2012,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7503.9
2021,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,5930.6
2010,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7640.7
2019,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6802.8
2013,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,6968.8
2015,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7410.4
2018,EU_ELEC_PC,,,ES01022,KW_PER_CAPITA_DAY,ES01022,7146.3
2015,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10614.5
2012,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,11687.4
2022,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,9389.7
2010,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,12498.9
2019,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10832.7
2014,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10354.2
2020,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10310.2
2013,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10995.6
2016,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,10242.2
2021,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,9402.2
2017,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,11653.3
2011,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,12434.1
2018,EU_ELEC_PC,,,ES20031,KW_PER_CAPITA_DAY,ES20031,12919.1
2011,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11127.0
2014,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11185.6
2015,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,10332.6
2022,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,9739.0
2010,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11642.6
2020,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,9289.8
2021,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,10074.0
2016,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11098.6
2012,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,10350.5
2018,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11413.4
2013,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11378.8
2017,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11469.0
2019,EU_ELEC_PC,,,ES20033,KW_PER_CAPITA_DAY,ES20033,11110.8
2011,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8336.5
2013,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8090.6
2020,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,6991.7
2016,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,7985.6
2018,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8290.3
2012,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8199.6
2010,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8540.0
2022,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,7528.8
2017,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8202.4
2014,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,7657.1
2021,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,7642.8
2015,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,8176.7
2019,EU_ELEC_PC,,,ES20032,KW_PER_CAPITA_DAY,ES20032,7899.4
2010,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18068.5
2019,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18096.7
2021,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18417.8
2018,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,19513.1
2014,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,16900.3
2013,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,16859.2
2017,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18819.6
2016,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,17214.7
2020,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,15315.7
2022,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,15889.0
2015,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,17162.0
2012,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18020.4
2011,EU_ELEC_PC,,,ES48032,KW_PER_CAPITA_DAY,ES48032,18396.4
2015,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3663.1
2016,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3570.2
2022,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3707.7
2010,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3774.3
2021,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3800.8
2017,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3810.2
2019,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3871.2
2020,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3697.0
2012,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3681.1
2011,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,4120.1
2018,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3809.5
2014,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3602.5
2013,EU_ELEC_PC,,,ES01023,KW_PER_CAPITA_DAY,ES01023,3898.6
2013,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,5118.6
2012,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,5220.1
2018,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4925.2
2011,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,5625.5
2021,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4386.1
2022,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4354.6
2014,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4955.4
2016,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4953.1
2017,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4841.4
2015,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,5229.0
2019,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4729.1
2010,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,5529.3
2020,EU_ELEC_PC,,,ES48902,KW_PER_CAPITA_DAY,ES48902,4343.2
2010,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3451.0
2012,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3943.7
2011,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3747.2
2019,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3097.4
2018,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3649.0
2014,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3233.1
2020,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3170.1
2013,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3507.7
2015,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3132.0
2017,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3370.9
2021,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3541.2
2022,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3148.9
2016,EU_ELEC_PC,,,ES48033,KW_PER_CAPITA_DAY,ES48033,3083.4
2012,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4333.3
2021,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,3947.7
2013,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4035.0
2015,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4098.1
2019,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4109.5
2011,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4220.1
2017,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4060.1
2010,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4340.5
2014,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4078.3
2016,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4078.3
2018,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,4181.9
2020,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,3832.1
2022,EU_ELEC_PC,,,ES48034,KW_PER_CAPITA_DAY,ES48034,3826.2
2017,EU_ELEC_PC,,,ES20067,KW_PER_CAPITA_DAY,ES20067,8336.1
