Year,Violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2020,SEXV,,,ES48072,PER_10000,ES48072,0.0
2018,SEXV,,,ES48072,PER_10000,ES48072,0.0
2018,SEXV,,,ES01043,PER_10000,ES01043,5.8
2019,SEXV,,,ES01043,PER_10000,ES01043,0.0
2020,SEXV,,,ES01043,PER_10000,ES01043,0.0
2019,SEXV,,,ES20064,PER_10000,ES20064,0.0
2018,SEXV,,,ES20064,PER_10000,ES20064,1.2
2020,SEXV,,,ES20064,PER_10000,ES20064,1.2
2019,SEXV,,,ES01044,PER_10000,ES01044,0.0
2018,SEXV,,,ES01044,PER_10000,ES01044,0.0
2020,SEXV,,,ES01044,PER_10000,ES01044,0.0
2019,SEXV,,,ES48077,PER_10000,ES48077,0.0
2020,SEXV,,,ES48077,PER_10000,ES48077,4.3
2018,SEXV,,,ES48077,PER_10000,ES48077,0.0
2020,SEXV,,,ES48078,PER_10000,ES48078,3.0
2019,SEXV,,,ES48078,PER_10000,ES48078,2.9
2018,SEXV,,,ES48078,PER_10000,ES48078,0.0
2019,SEXV,,,ES01047,PER_10000,ES01047,0.0
2018,SEXV,,,ES01047,PER_10000,ES01047,0.0
2020,SEXV,,,ES01047,PER_10000,ES01047,0.0
2020,SEXV,,,ES01052,PER_10000,ES01052,0.0
2018,SEXV,,,ES01052,PER_10000,ES01052,0.0
2019,SEXV,,,ES01052,PER_10000,ES01052,0.0
2018,SEXV,,,ES01053,PER_10000,ES01053,0.0
2019,SEXV,,,ES01053,PER_10000,ES01053,0.0
2020,SEXV,,,ES01053,PER_10000,ES01053,60.6
2018,SEXV,,,ES48082,PER_10000,ES48082,2.5
2020,SEXV,,,ES48082,PER_10000,ES48082,4.2
2019,SEXV,,,ES48082,PER_10000,ES48082,3.8
2019,SEXV,,,ES20070,PER_10000,ES20070,0.0
2018,SEXV,,,ES20070,PER_10000,ES20070,0.0
2020,SEXV,,,ES20070,PER_10000,ES20070,0.0
2018,SEXV,,,ES48084,PER_10000,ES48084,2.8
2019,SEXV,,,ES48084,PER_10000,ES48084,0.7
2020,SEXV,,,ES48084,PER_10000,ES48084,9.3
2020,SEXV,,,ES48904,PER_10000,ES48904,4.3
2019,SEXV,,,ES48904,PER_10000,ES48904,12.7
2018,SEXV,,,ES48904,PER_10000,ES48904,0.0
2019,SEXV,,,ES48085,PER_10000,ES48085,4.5
2018,SEXV,,,ES48085,PER_10000,ES48085,6.1
2020,SEXV,,,ES48085,PER_10000,ES48085,4.4
2019,SEXV,,,ES48086,PER_10000,ES48086,0.0
2020,SEXV,,,ES48086,PER_10000,ES48086,0.0
2018,SEXV,,,ES48086,PER_10000,ES48086,0.0
2020,SEXV,,,ES20065,PER_10000,ES20065,5.3
2018,SEXV,,,ES20065,PER_10000,ES20065,0.0
2019,SEXV,,,ES20065,PER_10000,ES20065,5.2
2019,SEXV,,,ES48076,PER_10000,ES48076,0.0
2018,SEXV,,,ES48076,PER_10000,ES48076,0.0
2020,SEXV,,,ES48076,PER_10000,ES48076,0.0
2019,SEXV,,,ES20071,PER_10000,ES20071,9.9
2018,SEXV,,,ES20071,PER_10000,ES20071,3.0
2020,SEXV,,,ES20071,PER_10000,ES20071,3.0
2018,SEXV,,,ES48087,PER_10000,ES48087,0.0
2019,SEXV,,,ES48087,PER_10000,ES48087,0.0
2020,SEXV,,,ES48087,PER_10000,ES48087,0.0
2020,SEXV,,,ES48088,PER_10000,ES48088,0.0
2019,SEXV,,,ES48088,PER_10000,ES48088,0.0
2018,SEXV,,,ES48088,PER_10000,ES48088,0.0
2020,SEXV,,,ES48065,PER_10000,ES48065,0.0
2019,SEXV,,,ES48065,PER_10000,ES48065,4.9
2018,SEXV,,,ES48065,PER_10000,ES48065,0.0
2020,SEXV,,,ES48089,PER_10000,ES48089,0.0
2019,SEXV,,,ES48089,PER_10000,ES48089,0.0
2018,SEXV,,,ES48089,PER_10000,ES48089,0.0
2018,SEXV,,,ES48074,PER_10000,ES48074,0.0
2020,SEXV,,,ES48074,PER_10000,ES48074,0.0
2019,SEXV,,,ES48074,PER_10000,ES48074,5.0
2020,SEXV,,,ES01054,PER_10000,ES01054,0.0
2019,SEXV,,,ES01054,PER_10000,ES01054,0.0
2018,SEXV,,,ES01054,PER_10000,ES01054,0.0
2019,SEXV,,,ES20072,PER_10000,ES20072,0.0
2020,SEXV,,,ES20072,PER_10000,ES20072,0.0
2018,SEXV,,,ES20072,PER_10000,ES20072,6.4
2019,SEXV,,,ES20077,PER_10000,ES20077,0.0
2018,SEXV,,,ES20077,PER_10000,ES20077,0.0
2020,SEXV,,,ES20077,PER_10000,ES20077,3.0
2020,SEXV,,,ES20073,PER_10000,ES20073,0.0
2019,SEXV,,,ES20073,PER_10000,ES20073,3.2
2018,SEXV,,,ES20073,PER_10000,ES20073,3.2
2020,SEXV,,,ES01055,PER_10000,ES01055,0.0
2018,SEXV,,,ES01055,PER_10000,ES01055,0.0
2019,SEXV,,,ES01055,PER_10000,ES01055,0.0
2018,SEXV,,,ES48080,PER_10000,ES48080,3.2
2020,SEXV,,,ES48080,PER_10000,ES48080,4.9
2019,SEXV,,,ES48080,PER_10000,ES48080,6.5
2018,SEXV,,,ES20075,PER_10000,ES20075,0.0
2020,SEXV,,,ES20075,PER_10000,ES20075,3.4
2019,SEXV,,,ES20075,PER_10000,ES20075,0.0
2020,SEXV,,,ES01057,PER_10000,ES01057,0.0
2018,SEXV,,,ES01057,PER_10000,ES01057,0.0
2019,SEXV,,,ES01057,PER_10000,ES01057,0.0
2020,SEXV,,,ES01059,PER_10000,ES01059,3.2
2018,SEXV,,,ES01059,PER_10000,ES01059,3.3
2019,SEXV,,,ES01059,PER_10000,ES01059,3.8
2020,SEXV,,,ES01060,PER_10000,ES01060,0.0
2019,SEXV,,,ES01060,PER_10000,ES01060,0.0
2018,SEXV,,,ES01060,PER_10000,ES01060,0.0
2018,SEXV,,,ES48095,PER_10000,ES48095,0.0
2020,SEXV,,,ES48095,PER_10000,ES48095,0.0
2019,SEXV,,,ES48095,PER_10000,ES48095,13.2
2019,SEXV,,,ES20078,PER_10000,ES20078,0.0
2018,SEXV,,,ES20078,PER_10000,ES20078,0.0
2020,SEXV,,,ES20078,PER_10000,ES20078,0.0
2020,SEXV,,,ES01061,PER_10000,ES01061,0.0
2018,SEXV,,,ES01061,PER_10000,ES01061,0.0
2019,SEXV,,,ES01061,PER_10000,ES01061,0.0
2020,SEXV,,,ES48096,PER_10000,ES48096,4.7
2018,SEXV,,,ES48096,PER_10000,ES48096,9.3
2019,SEXV,,,ES48096,PER_10000,ES48096,2.3
2019,SEXV,,,ES01062,PER_10000,ES01062,0.0
2020,SEXV,,,ES01062,PER_10000,ES01062,0.0
2018,SEXV,,,ES01062,PER_10000,ES01062,0.0
2018,SEXV,,,ES48905,PER_10000,ES48905,18.1
2019,SEXV,,,ES48905,PER_10000,ES48905,18.3
2020,SEXV,,,ES48905,PER_10000,ES48905,18.6
2019,SEXV,,,ES48097,PER_10000,ES48097,0.0
2020,SEXV,,,ES48097,PER_10000,ES48097,0.0
2018,SEXV,,,ES48097,PER_10000,ES48097,0.0
2019,SEXV,,,ES20079,PER_10000,ES20079,2.5
2018,SEXV,,,ES20079,PER_10000,ES20079,4.2
2020,SEXV,,,ES20079,PER_10000,ES20079,5.0
2019,SEXV,,,ES48024,PER_10000,ES48024,0.0
2020,SEXV,,,ES48024,PER_10000,ES48024,16.0
2018,SEXV,,,ES48024,PER_10000,ES48024,16.6
2018,SEXV,,,ES48025,PER_10000,ES48025,0.0
2020,SEXV,,,ES48025,PER_10000,ES48025,0.0
2019,SEXV,,,ES48025,PER_10000,ES48025,0.0
2020,SEXV,,,ES20025,PER_10000,ES20025,0.0
2018,SEXV,,,ES20025,PER_10000,ES20025,0.0
2019,SEXV,,,ES20025,PER_10000,ES20025,0.0
2020,SEXV,,,ES20026,PER_10000,ES20026,0.0
2019,SEXV,,,ES20026,PER_10000,ES20026,0.0
2018,SEXV,,,ES20026,PER_10000,ES20026,0.0
2019,SEXV,,,ES20027,PER_10000,ES20027,5.5
2018,SEXV,,,ES20027,PER_10000,ES20027,0.0
2020,SEXV,,,ES20027,PER_10000,ES20027,0.0
2019,SEXV,,,ES48913,PER_10000,ES48913,0.0
2018,SEXV,,,ES48913,PER_10000,ES48913,0.0
2020,SEXV,,,ES48913,PER_10000,ES48913,0.0
2020,SEXV,,,ES01018,PER_10000,ES01018,0.0
2018,SEXV,,,ES01018,PER_10000,ES01018,12.7
2019,SEXV,,,ES01018,PER_10000,ES01018,12.3
2020,SEXV,,,ES48915,PER_10000,ES48915,0.0
2019,SEXV,,,ES48915,PER_10000,ES48915,0.0
2018,SEXV,,,ES48915,PER_10000,ES48915,0.0
2020,SEXV,,,ES20028,PER_10000,ES20028,6.9
2019,SEXV,,,ES20028,PER_10000,ES20028,13.5
2018,SEXV,,,ES20028,PER_10000,ES20028,0.0
2019,SEXV,,,ES01063,PER_10000,ES01063,0.0
2020,SEXV,,,ES01063,PER_10000,ES01063,0.0
2018,SEXV,,,ES01063,PER_10000,ES01063,0.0
2018,SEXV,,,ES20081,PER_10000,ES20081,0.0
2019,SEXV,,,ES20081,PER_10000,ES20081,2.0
2020,SEXV,,,ES20081,PER_10000,ES20081,9.9
2019,SEXV,,,ES20080,PER_10000,ES20080,0.0
2020,SEXV,,,ES20080,PER_10000,ES20080,2.3
2018,SEXV,,,ES20080,PER_10000,ES20080,2.2
2018,SEXV,,ES0101,,PER_10000,ES0101,0.0
2021,SEXV,,ES0101,,PER_10000,ES0101,0.0
2019,SEXV,,ES0101,,PER_10000,ES0101,0.0
2020,SEXV,,ES0101,,PER_10000,ES0101,0.0
2021,SEXV,,ES0104,,PER_10000,ES0104,1.8
2018,SEXV,,ES0104,,PER_10000,ES0104,3.6
2019,SEXV,,ES0104,,PER_10000,ES0104,1.8
2020,SEXV,,ES0104,,PER_10000,ES0104,1.8
2018,SEXV,,ES0106,,PER_10000,ES0106,2.8
2019,SEXV,,ES0106,,PER_10000,ES0106,2.8
2020,SEXV,,ES0106,,PER_10000,ES0106,2.3
2021,SEXV,,ES0106,,PER_10000,ES0106,5.1
2020,SEXV,,ES0102,,PER_10000,ES0102,3.4
2019,SEXV,,ES0102,,PER_10000,ES0102,3.8
2018,SEXV,,ES0102,,PER_10000,ES0102,3.1
2021,SEXV,,ES0102,,PER_10000,ES0102,4.8
2018,SEXV,,ES0103,,PER_10000,ES0103,0.0
2021,SEXV,,ES0103,,PER_10000,ES0103,0.0
2020,SEXV,,ES0103,,PER_10000,ES0103,0.0
2019,SEXV,,ES0103,,PER_10000,ES0103,0.0
2018,SEXV,,ES4801,,PER_10000,ES4801,1.7
2021,SEXV,,ES4801,,PER_10000,ES4801,6.7
2020,SEXV,,ES4801,,PER_10000,ES4801,1.7
2019,SEXV,,ES4801,,PER_10000,ES4801,2.5
2021,SEXV,,ES2001,,PER_10000,ES2001,7.6
2019,SEXV,,ES2001,,PER_10000,ES2001,4.6
2018,SEXV,,ES2001,,PER_10000,ES2001,7.1
2020,SEXV,,ES2001,,PER_10000,ES2001,9.5
2019,SEXV,,ES4802,,PER_10000,ES4802,3.0
2018,SEXV,,ES4802,,PER_10000,ES4802,3.9
2021,SEXV,,ES4802,,PER_10000,ES4802,4.8
2020,SEXV,,ES4802,,PER_10000,ES4802,4.2
2018,SEXV,,ES2002,,PER_10000,ES2002,1.8
2020,SEXV,,ES2002,,PER_10000,ES2002,3.0
2019,SEXV,,ES2002,,PER_10000,ES2002,2.3
2021,SEXV,,ES2002,,PER_10000,ES2002,3.2
2021,SEXV,,ES2003,,PER_10000,ES2003,3.2
2019,SEXV,,ES2003,,PER_10000,ES2003,2.2
2020,SEXV,,ES2003,,PER_10000,ES2003,6.3
2018,SEXV,,ES2003,,PER_10000,ES2003,2.2
2021,SEXV,,ES2004,,PER_10000,ES2004,5.0
2020,SEXV,,ES2004,,PER_10000,ES2004,4.6
2019,SEXV,,ES2004,,PER_10000,ES2004,3.4
2018,SEXV,,ES2004,,PER_10000,ES2004,3.8
2018,SEXV,,ES4803,,PER_10000,ES4803,2.8
2021,SEXV,,ES4803,,PER_10000,ES4803,4.2
2020,SEXV,,ES4803,,PER_10000,ES4803,2.2
2019,SEXV,,ES4803,,PER_10000,ES4803,1.6
2018,SEXV,,ES4804,,PER_10000,ES4804,3.7
2020,SEXV,,ES4804,,PER_10000,ES4804,3.1
2019,SEXV,,ES4804,,PER_10000,ES4804,4.9
2021,SEXV,,ES4804,,PER_10000,ES4804,2.5
2021,SEXV,,ES4805,,PER_10000,ES4805,1.3
2019,SEXV,,ES4805,,PER_10000,ES4805,1.3
2018,SEXV,,ES4805,,PER_10000,ES4805,3.0
2020,SEXV,,ES4805,,PER_10000,ES4805,2.6
2018,SEXV,,ES2005,,PER_10000,ES2005,2.6
2020,SEXV,,ES2005,,PER_10000,ES2005,4.4
2019,SEXV,,ES2005,,PER_10000,ES2005,2.1
2021,SEXV,,ES2005,,PER_10000,ES2005,3.2
2021,SEXV,,ES0105,,PER_10000,ES0105,2.3
2019,SEXV,,ES0105,,PER_10000,ES0105,2.4
2018,SEXV,,ES0105,,PER_10000,ES0105,4.8
2020,SEXV,,ES0105,,PER_10000,ES0105,0.0
2021,SEXV,,ES4806,,PER_10000,ES4806,3.1
2020,SEXV,,ES4806,,PER_10000,ES4806,3.1
2019,SEXV,,ES4806,,PER_10000,ES4806,1.5
2018,SEXV,,ES4806,,PER_10000,ES4806,3.9
2018,SEXV,,ES4807,,PER_10000,ES4807,3.4
2021,SEXV,,ES4807,,PER_10000,ES4807,5.9
2019,SEXV,,ES4807,,PER_10000,ES4807,2.0
2020,SEXV,,ES4807,,PER_10000,ES4807,2.3
2020,SEXV,,ES2006,,PER_10000,ES2006,2.4
2019,SEXV,,ES2006,,PER_10000,ES2006,5.6
2021,SEXV,,ES2006,,PER_10000,ES2006,4.4
2018,SEXV,,ES2006,,PER_10000,ES2006,1.6
2021,SEXV,,ES2007,,PER_10000,ES2007,3.4
2019,SEXV,,ES2007,,PER_10000,ES2007,1.8
2020,SEXV,,ES2007,,PER_10000,ES2007,3.6
2018,SEXV,,ES2007,,PER_10000,ES2007,3.4
2019,SEXV,ES211,,,PER_10000,ES211,3.5
2021,SEXV,ES211,,,PER_10000,ES211,4.6
2020,SEXV,ES211,,,PER_10000,ES211,3.1
2018,SEXV,ES211,,,PER_10000,ES211,3.3
2019,SEXV,ES213,,,PER_10000,ES213,2.9
2021,SEXV,ES213,,,PER_10000,ES213,4.6
2020,SEXV,ES213,,,PER_10000,ES213,3.8
2018,SEXV,ES213,,,PER_10000,ES213,4.0
2018,SEXV,ES212,,,PER_10000,ES212,3.6
2020,SEXV,ES212,,,PER_10000,ES212,4.8
2019,SEXV,ES212,,,PER_10000,ES212,3.2
2021,SEXV,ES212,,,PER_10000,ES212,4.6
2021,INTRAV,,,,PER_10000,,9.9
2019,INTRAV,,,,PER_10000,,9.9
2020,INTRAV,,,,PER_10000,,9.8
2018,INTRAV,,,,PER_10000,,8.9
2018,INTRAV,,,ES48001,PER_10000,ES48001,0.0
2020,INTRAV,,,ES48001,PER_10000,ES48001,2.6
2019,INTRAV,,,ES48001,PER_10000,ES48001,5.2
2020,INTRAV,,,ES20001,PER_10000,ES20001,0.0
2019,INTRAV,,,ES20001,PER_10000,ES20001,0.0
2018,INTRAV,,,ES20001,PER_10000,ES20001,0.0
2020,INTRAV,,,ES48002,PER_10000,ES48002,14.8
2019,INTRAV,,,ES48002,PER_10000,ES48002,35.6
2018,INTRAV,,,ES48002,PER_10000,ES48002,18.8
2018,INTRAV,,,ES20002,PER_10000,ES20002,0.0
2019,INTRAV,,,ES20002,PER_10000,ES20002,0.0
2020,INTRAV,,,ES20002,PER_10000,ES20002,0.0
2019,INTRAV,,,ES01051,PER_10000,ES01051,7.6
2018,INTRAV,,,ES01051,PER_10000,ES01051,18.8
2020,INTRAV,,,ES01051,PER_10000,ES01051,11.6
2018,INTRAV,,,ES20016,PER_10000,ES20016,10.8
2020,INTRAV,,,ES20016,PER_10000,ES20016,0.0
2019,INTRAV,,,ES20016,PER_10000,ES20016,10.5
2018,INTRAV,,,ES20003,PER_10000,ES20003,0.0
2020,INTRAV,,,ES20003,PER_10000,ES20003,0.0
2019,INTRAV,,,ES20003,PER_10000,ES20003,0.0
2018,INTRAV,,,ES48911,PER_10000,ES48911,0.0
2019,INTRAV,,,ES48911,PER_10000,ES48911,0.0
2020,INTRAV,,,ES48911,PER_10000,ES48911,0.0
2018,INTRAV,,,ES20004,PER_10000,ES20004,0.0
2019,INTRAV,,,ES20004,PER_10000,ES20004,0.0
2020,INTRAV,,,ES20004,PER_10000,ES20004,0.0
2020,INTRAV,,,ES20005,PER_10000,ES20005,11.6
2019,INTRAV,,,ES20005,PER_10000,ES20005,23.0
2018,INTRAV,,,ES20005,PER_10000,ES20005,0.0
2019,INTRAV,,,ES01001,PER_10000,ES01001,19.7
2018,INTRAV,,,ES01001,PER_10000,ES01001,19.8
2020,INTRAV,,,ES01001,PER_10000,ES01001,6.5
2020,INTRAV,,,ES20006,PER_10000,ES20006,0.0
2019,INTRAV,,,ES20006,PER_10000,ES20006,0.0
2018,INTRAV,,,ES20006,PER_10000,ES20006,0.0
2020,INTRAV,,,ES48912,PER_10000,ES48912,0.0
2018,INTRAV,,,ES48912,PER_10000,ES48912,20.2
2019,INTRAV,,,ES48912,PER_10000,ES48912,6.7
2020,INTRAV,,,ES20906,PER_10000,ES20906,0.0
2018,INTRAV,,,ES20906,PER_10000,ES20906,0.0
2019,INTRAV,,,ES20906,PER_10000,ES20906,0.0
2019,INTRAV,,,ES20007,PER_10000,ES20007,0.0
2020,INTRAV,,,ES20007,PER_10000,ES20007,0.0
2018,INTRAV,,,ES20007,PER_10000,ES20007,0.0
2019,INTRAV,,,ES20008,PER_10000,ES20008,0.0
2020,INTRAV,,,ES20008,PER_10000,ES20008,0.0
2018,INTRAV,,,ES20008,PER_10000,ES20008,0.0
2019,INTRAV,,,ES48003,PER_10000,ES48003,7.2
2018,INTRAV,,,ES48003,PER_10000,ES48003,8.3
2020,INTRAV,,,ES48003,PER_10000,ES48003,8.2
2020,INTRAV,,,ES48004,PER_10000,ES48004,0.0
2019,INTRAV,,,ES48004,PER_10000,ES48004,0.0
2018,INTRAV,,,ES48004,PER_10000,ES48004,48.1
2018,INTRAV,,,ES01002,PER_10000,ES01002,11.4
2020,INTRAV,,,ES01002,PER_10000,ES01002,22.8
2019,INTRAV,,,ES01002,PER_10000,ES01002,5.7
2019,INTRAV,,,ES20009,PER_10000,ES20009,10.7
2020,INTRAV,,,ES20009,PER_10000,ES20009,4.0
2018,INTRAV,,,ES20009,PER_10000,ES20009,9.3
2020,INTRAV,,,ES20010,PER_10000,ES20010,0.0
2019,INTRAV,,,ES20010,PER_10000,ES20010,0.0
2018,INTRAV,,,ES20010,PER_10000,ES20010,0.0
2018,INTRAV,,,ES20011,PER_10000,ES20011,0.0
2019,INTRAV,,,ES20011,PER_10000,ES20011,9.2
2020,INTRAV,,,ES20011,PER_10000,ES20011,0.0
2020,INTRAV,,,ES01049,PER_10000,ES01049,0.0
2018,INTRAV,,,ES01049,PER_10000,ES01049,0.0
2019,INTRAV,,,ES01049,PER_10000,ES01049,0.0
2018,INTRAV,,,ES48005,PER_10000,ES48005,0.0
2020,INTRAV,,,ES48005,PER_10000,ES48005,0.0
2019,INTRAV,,,ES48005,PER_10000,ES48005,0.0
2019,INTRAV,,,ES20012,PER_10000,ES20012,93.5
2018,INTRAV,,,ES20012,PER_10000,ES20012,0.0
2020,INTRAV,,,ES20012,PER_10000,ES20012,0.0
2020,INTRAV,,,ES01003,PER_10000,ES01003,14.0
2018,INTRAV,,,ES01003,PER_10000,ES01003,0.0
2019,INTRAV,,,ES01003,PER_10000,ES01003,13.9
2019,INTRAV,,,ES48006,PER_10000,ES48006,0.0
2018,INTRAV,,,ES48006,PER_10000,ES48006,0.0
2020,INTRAV,,,ES48006,PER_10000,ES48006,49.5
2018,INTRAV,,,ES48093,PER_10000,ES48093,47.9
2020,INTRAV,,,ES48093,PER_10000,ES48093,15.4
2019,INTRAV,,,ES48093,PER_10000,ES48093,0.0
2020,INTRAV,,,ES20013,PER_10000,ES20013,2.8
2018,INTRAV,,,ES20013,PER_10000,ES20013,17.1
2019,INTRAV,,,ES20013,PER_10000,ES20013,0.0
2018,INTRAV,,,ES01006,PER_10000,ES01006,0.0
2019,INTRAV,,,ES01006,PER_10000,ES01006,0.0
2020,INTRAV,,,ES01006,PER_10000,ES01006,0.0
2019,INTRAV,,,ES01037,PER_10000,ES01037,0.0
2020,INTRAV,,,ES01037,PER_10000,ES01037,0.0
2018,INTRAV,,,ES01037,PER_10000,ES01037,62.1
2018,INTRAV,,,ES48009,PER_10000,ES48009,0.0
2020,INTRAV,,,ES48009,PER_10000,ES48009,0.0
2019,INTRAV,,,ES48009,PER_10000,ES48009,0.0
2020,INTRAV,,,ES20055,PER_10000,ES20055,16.3
2018,INTRAV,,,ES20055,PER_10000,ES20055,7.1
2019,INTRAV,,,ES20055,PER_10000,ES20055,9.9
2019,INTRAV,,,ES48914,PER_10000,ES48914,0.0
2020,INTRAV,,,ES48914,PER_10000,ES48914,45.5
2018,INTRAV,,,ES48914,PER_10000,ES48914,0.0
2020,INTRAV,,,ES01008,PER_10000,ES01008,0.0
2019,INTRAV,,,ES01008,PER_10000,ES01008,0.0
2018,INTRAV,,,ES01008,PER_10000,ES01008,0.0
2018,INTRAV,,,ES48010,PER_10000,ES48010,0.0
2019,INTRAV,,,ES48010,PER_10000,ES48010,0.0
2020,INTRAV,,,ES48010,PER_10000,ES48010,0.0
2019,INTRAV,,,ES48011,PER_10000,ES48011,22.7
2018,INTRAV,,,ES48011,PER_10000,ES48011,6.5
2020,INTRAV,,,ES48011,PER_10000,ES48011,18.0
2019,INTRAV,,,ES48023,PER_10000,ES48023,0.0
2020,INTRAV,,,ES48023,PER_10000,ES48023,0.0
2018,INTRAV,,,ES48023,PER_10000,ES48023,0.0
2020,INTRAV,,,ES48008,PER_10000,ES48008,29.4
2019,INTRAV,,,ES48008,PER_10000,ES48008,30.0
2018,INTRAV,,,ES48008,PER_10000,ES48008,30.5
2018,INTRAV,,,ES01004,PER_10000,ES01004,20.7
2020,INTRAV,,,ES01004,PER_10000,ES01004,0.0
2019,INTRAV,,,ES01004,PER_10000,ES01004,10.4
2020,INTRAV,,,ES01009,PER_10000,ES01009,24.1
2019,INTRAV,,,ES01009,PER_10000,ES01009,0.0
2018,INTRAV,,,ES01009,PER_10000,ES01009,0.0
2020,INTRAV,,,ES20014,PER_10000,ES20014,54.1
2018,INTRAV,,,ES20014,PER_10000,ES20014,0.0
2019,INTRAV,,,ES20014,PER_10000,ES20014,0.0
2019,INTRAV,,,ES20903,PER_10000,ES20903,5.9
2020,INTRAV,,,ES20903,PER_10000,ES20903,2.8
2018,INTRAV,,,ES20903,PER_10000,ES20903,6.2
2018,INTRAV,,,ES20015,PER_10000,ES20015,0.0
2020,INTRAV,,,ES20015,PER_10000,ES20015,0.0
2019,INTRAV,,,ES20015,PER_10000,ES20015,0.0
2020,INTRAV,,,ES48091,PER_10000,ES48091,0.0
2019,INTRAV,,,ES48091,PER_10000,ES48091,0.0
2018,INTRAV,,,ES48091,PER_10000,ES48091,14.2
2019,INTRAV,,,ES48070,PER_10000,ES48070,0.0
2020,INTRAV,,,ES48070,PER_10000,ES48070,0.0
2018,INTRAV,,,ES48070,PER_10000,ES48070,0.0
2019,INTRAV,,,ES01010,PER_10000,ES01010,0.0
2018,INTRAV,,,ES01010,PER_10000,ES01010,0.0
2020,INTRAV,,,ES01010,PER_10000,ES01010,0.0
2020,INTRAV,,,ES20017,PER_10000,ES20017,5.1
2019,INTRAV,,,ES20017,PER_10000,ES20017,6.8
2018,INTRAV,,,ES20017,PER_10000,ES20017,0.0
2020,INTRAV,,,ES20018,PER_10000,ES20018,5.3
2018,INTRAV,,,ES20018,PER_10000,ES20018,5.3
2019,INTRAV,,,ES20018,PER_10000,ES20018,5.3
2019,INTRAV,,,ES48012,PER_10000,ES48012,7.4
2018,INTRAV,,,ES48012,PER_10000,ES48012,0.0
2020,INTRAV,,,ES48012,PER_10000,ES48012,21.4
2020,INTRAV,,,ES20904,PER_10000,ES20904,0.0
2018,INTRAV,,,ES20904,PER_10000,ES20904,0.0
2019,INTRAV,,,ES20904,PER_10000,ES20904,0.0
2018,INTRAV,,,ES48090,PER_10000,ES48090,10.2
2019,INTRAV,,,ES48090,PER_10000,ES48090,7.5
2020,INTRAV,,,ES48090,PER_10000,ES48090,15.0
2019,INTRAV,,,ES01011,PER_10000,ES01011,0.0
2020,INTRAV,,,ES01011,PER_10000,ES01011,0.0
2018,INTRAV,,,ES01011,PER_10000,ES01011,0.0
2018,INTRAV,,,ES48013,PER_10000,ES48013,12.6
2020,INTRAV,,,ES48013,PER_10000,ES48013,13.3
2019,INTRAV,,,ES48013,PER_10000,ES48013,13.0
2018,INTRAV,,,ES48014,PER_10000,ES48014,13.6
2020,INTRAV,,,ES48014,PER_10000,ES48014,13.0
2019,INTRAV,,,ES48014,PER_10000,ES48014,26.7
2019,INTRAV,,,ES01013,PER_10000,ES01013,0.0
2018,INTRAV,,,ES01013,PER_10000,ES01013,23.9
2020,INTRAV,,,ES01013,PER_10000,ES01013,0.0
2019,INTRAV,,,ES48015,PER_10000,ES48015,14.7
2020,INTRAV,,,ES48015,PER_10000,ES48015,4.3
2018,INTRAV,,,ES48015,PER_10000,ES48015,4.7
2020,INTRAV,,,ES20019,PER_10000,ES20019,2.9
2018,INTRAV,,,ES20019,PER_10000,ES20019,5.8
2019,INTRAV,,,ES20019,PER_10000,ES20019,4.4
2020,INTRAV,,,ES48092,PER_10000,ES48092,0.0
2019,INTRAV,,,ES48092,PER_10000,ES48092,0.0
2018,INTRAV,,,ES48092,PER_10000,ES48092,17.7
2019,INTRAV,,,ES20020,PER_10000,ES20020,0.0
2020,INTRAV,,,ES20020,PER_10000,ES20020,0.0
2018,INTRAV,,,ES20020,PER_10000,ES20020,0.0
2020,INTRAV,,,ES20021,PER_10000,ES20021,0.0
2018,INTRAV,,,ES20021,PER_10000,ES20021,0.0
2019,INTRAV,,,ES20021,PER_10000,ES20021,0.0
2019,INTRAV,,,ES48016,PER_10000,ES48016,2.6
2020,INTRAV,,,ES48016,PER_10000,ES48016,7.8
2018,INTRAV,,,ES48016,PER_10000,ES48016,8.0
2019,INTRAV,,,ES01014,PER_10000,ES01014,0.0
2018,INTRAV,,,ES01014,PER_10000,ES01014,0.0
2020,INTRAV,,,ES01014,PER_10000,ES01014,0.0
2019,INTRAV,,,ES20022,PER_10000,ES20022,19.2
2018,INTRAV,,,ES20022,PER_10000,ES20022,0.0
2020,INTRAV,,,ES20022,PER_10000,ES20022,0.0
2018,INTRAV,,,ES20074,PER_10000,ES20074,4.0
2019,INTRAV,,,ES20074,PER_10000,ES20074,4.0
2020,INTRAV,,,ES20074,PER_10000,ES20074,9.5
2018,INTRAV,,,ES48017,PER_10000,ES48017,10.5
2020,INTRAV,,,ES48017,PER_10000,ES48017,12.9
2019,INTRAV,,,ES48017,PER_10000,ES48017,12.8
2019,INTRAV,,,ES01016,PER_10000,ES01016,0.0
2020,INTRAV,,,ES01016,PER_10000,ES01016,0.0
2018,INTRAV,,,ES01016,PER_10000,ES01016,0.0
2018,INTRAV,,,ES48018,PER_10000,ES48018,0.0
2019,INTRAV,,,ES48018,PER_10000,ES48018,0.0
2020,INTRAV,,,ES48018,PER_10000,ES48018,0.0
2020,INTRAV,,,ES48019,PER_10000,ES48019,0.0
2018,INTRAV,,,ES48019,PER_10000,ES48019,0.0
