Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2330.8
2017,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2168.7
2018,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2270.9
2013,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2839.4
2016,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2502.8
2014,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2410.3
2015,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2569.3
2010,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2997.2
2022,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,2262.0
2011,Consumo de energía eléctrica por habitante ,,,Ispaster,Kw per cápita diario,Ispaster,3007.0
2015,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,4226.6
2014,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,4292.1
2021,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3454.3
2011,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,5080.8
2012,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,4500.0
2019,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3519.4
2016,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3281.2
2022,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3550.0
2017,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3548.0
2010,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,4477.5
2018,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3439.4
2013,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,4359.1
2020,Consumo de energía eléctrica por habitante ,,,Itsasondo,Kw per cápita diario,Itsasondo,3462.1
2010,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,61748.5
2014,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,65762.2
2018,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,67493.7
2016,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,65671.1
2021,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,66524.3
2013,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,64680.5
2019,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,64316.8
2020,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,63907.6
2015,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,66048.3
2017,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,65262.2
2012,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,64325.2
2011,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,62718.4
2022,Consumo de energía eléctrica por habitante ,,,Iurreta,Kw per cápita diario,Iurreta,62842.3
2010,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,40438.4
2011,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,38350.5
2017,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,31405.1
2014,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,36218.2
2018,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,28056.1
2015,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,36609.1
2019,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,20710.2
2016,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,31658.0
2022,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,22350.4
2013,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,33076.2
2012,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,36040.0
2021,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,21448.8
2020,Consumo de energía eléctrica por habitante ,,,Izurtza,Kw per cápita diario,Izurtza,19723.8
2022,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,5281.0
2010,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,6187.3
2011,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,5989.7
2018,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,3599.8
2014,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,3790.9
2012,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,5144.4
2020,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,4246.5
2016,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,3484.4
2013,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,4280.6
2015,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,3118.6
2017,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,3526.2
2019,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,4181.2
2021,Consumo de energía eléctrica por habitante ,,,Karrantza Harana/Valle de Carranza,Kw per cápita diario,Karrantza Harana/Valle de Carranza,4680.6
2018,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,3064.7
2011,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2707.2
2013,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2713.2
2020,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2771.4
2014,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2677.9
2021,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2750.3
2017,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2863.6
2016,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2736.1
2012,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2753.4
2019,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2725.0
2022,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2779.8
2015,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2834.7
2010,Consumo de energía eléctrica por habitante ,,,Kortezubi,Kw per cápita diario,Kortezubi,2930.3
2022,Consumo de energía eléctrica por habitante ,,,Kripan,Kw per cápita diario,Kripan,2592.9
