Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2016,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2019,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,97.5
2015,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2016,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,98.1
2018,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2023,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,99.4
2021,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,99.4
2019,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2022,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.2
2014,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2010,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.0
2014,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,98.1
2015,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,98.1
2020,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,99.4
2018,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,97.5
2022,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,99.4
2010,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,98.0
2023,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.2
2013,SP_ACS_BSRVSAN,,,ES48907,PT,ES48907,98.0
2022,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2019,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2015,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,98.6
2015,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2010,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2013,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2014,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2019,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2020,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2014,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,98.6
2021,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2023,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2018,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2021,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2010,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,98.5
2013,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,98.6
2020,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2018,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2023,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2022,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,100.0
2016,SP_ACS_BSRVSAN,,,Kripan,PT,Kripan,98.6
2016,SP_ACS_BSRVH2O,,,Kripan,PT,Kripan,100.0
2013,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.2
2015,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,97.8
2021,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.5
2021,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.5
2014,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.2
2010,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,97.1
2010,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.2
2019,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.4
2018,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.4
2014,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,97.6
2013,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,97.6
2015,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.3
2016,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,97.8
2019,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.4
2016,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.3
2020,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.4
2018,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.4
2023,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.5
2022,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.5
2020,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.4
2022,SP_ACS_BSRVSAN,,,Kuartango,PT,Kuartango,98.5
2023,SP_ACS_BSRVH2O,,,Kuartango,PT,Kuartango,98.5
2018,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2018,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2019,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2021,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2014,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2015,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2023,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2019,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2022,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2014,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2013,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2015,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2020,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2023,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2010,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2022,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2021,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2013,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2016,SP_ACS_BSRVSAN,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2010,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2020,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2016,SP_ACS_BSRVH2O,,,Labastida / Bastida,PT,Labastida / Bastida,100.0
2018,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2013,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2019,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2021,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2016,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2013,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.9
2023,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,99.0
2016,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,96.7
2019,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.8
2015,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2020,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2023,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2014,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2010,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,99.0
2022,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2020,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.8
2022,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,99.0
2021,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.8
2010,SP_ACS_BSRVH2O,,,Lagrán,PT,Lagrán,100.0
2018,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.7
2015,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,96.8
2014,SP_ACS_BSRVSAN,,,Lagrán,PT,Lagrán,97.9
2019,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2014,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2021,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2020,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2020,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2014,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2010,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.0
2021,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2010,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2015,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2022,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2013,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2023,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2019,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2018,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2016,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2015,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2023,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2013,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.4
2022,SP_ACS_BSRVH2O,,,Laguardia,PT,Laguardia,99.8
2018,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.2
2016,SP_ACS_BSRVSAN,,,Laguardia,PT,Laguardia,99.1
2021,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2022,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2016,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.6
2018,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.5
2023,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2015,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2010,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2018,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2014,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.3
2019,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.7
2014,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2021,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2016,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2023,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2019,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.6
2022,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2020,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,98.3
2015,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.6
2013,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.6
2010,SP_ACS_BSRVSAN,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,97.1
2020,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.0
2013,SP_ACS_BSRVH2O,,,Lanciego / Lantziego,PT,Lanciego / Lantziego,99.3
2016,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2019,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2015,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2014,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2018,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2022,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2013,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2018,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2020,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2010,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2016,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2021,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2014,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,98.9
2023,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2021,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2023,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2019,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2013,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,99.0
2010,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,99.0
2015,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2020,SP_ACS_BSRVSAN,,,ES48051,PT,ES48051,100.0
2022,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2013,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2019,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2010,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2022,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2021,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2016,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2014,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2018,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2023,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2015,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2019,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.9
2022,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.4
2013,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.9
2016,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.6
2020,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.9
2021,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.9
2018,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.3
2015,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.6
2010,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.3
2014,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,98.6
2023,SP_ACS_BSRVSAN,,,Lantarón,PT,Lantarón,97.9
2020,SP_ACS_BSRVH2O,,,Lantarón,PT,Lantarón,99.7
2019,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2020,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2023,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.2
2022,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2015,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2014,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2013,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2021,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2023,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2014,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,98.9
2016,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2018,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.4
2016,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,98.9
2020,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.2
2013,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,98.8
2022,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.2
2010,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2018,SP_ACS_BSRVH2O,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,100.0
2021,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.2
2019,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,99.2
2015,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,98.9
2010,SP_ACS_BSRVSAN,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,98.8
2022,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.9
2022,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.7
2013,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.5
2019,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2014,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.5
2010,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.8
2021,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.7
2014,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.1
2023,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.6
2020,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.9
2013,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.0
2015,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2018,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.0
2019,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.5
2023,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.9
2018,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.6
2015,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.4
2010,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.5
2016,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.4
2021,SP_ACS_BSRVSAN,,,ES48052,PT,ES48052,99.9
2016,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2020,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.4
2016,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2019,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2014,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2020,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2019,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2018,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2015,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2021,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2023,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2013,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2010,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,98.8
2015,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2018,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2021,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2013,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2022,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2023,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2016,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2010,SP_ACS_BSRVH2O,,,Larraul,PT,Larraul,100.0
2022,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2020,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2014,SP_ACS_BSRVSAN,,,Larraul,PT,Larraul,100.0
2020,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2013,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.5
2018,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.6
2023,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.7
2021,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.6
2020,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.6
2010,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.5
2022,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.6
2015,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.5
2014,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.5
2014,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2013,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2022,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2019,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2023,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2010,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2016,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2021,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2015,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2018,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2019,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.6
2016,SP_ACS_BSRVSAN,,,ES20902,PT,ES20902,99.5
2014,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2016,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2013,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2014,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.7
2022,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2020,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2015,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2023,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2010,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2013,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.7
2019,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2015,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.7
2018,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2021,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2019,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2021,SP_ACS_BSRVH2O,,,Laudio / Llodio,PT,Laudio / Llodio,100.0
2018,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2016,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.7
2023,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2022,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2010,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.7
2020,SP_ACS_BSRVSAN,,,Laudio / Llodio,PT,Laudio / Llodio,99.8
2022,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,100.0
2021,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2016,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.5
2010,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2020,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2023,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,100.0
2022,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2015,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2019,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.5
2013,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2010,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.4
2014,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.2
2018,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.5
2021,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,100.0
2020,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,100.0
2014,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2015,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.2
2016,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2019,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2023,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2013,SP_ACS_BSRVSAN,,,ES48053,PT,ES48053,99.2
2018,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2015,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.3
2016,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.5
2020,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.6
2018,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.7
2014,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.4
2019,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.6
2023,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.8
2020,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2021,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.7
2013,SP_ACS_BSRVSAN,,,Lazkao,PT,Lazkao,99.5
2021,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2023,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2016,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2015,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2019,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
2022,SP_ACS_BSRVH2O,,,Lazkao,PT,Lazkao,100.0
