Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,Baso-azalera azalera osoaren proportzioan,,,Asteasu,Porcentaje,Asteasu,43.8
2018,Baso-azalera azalera osoaren proportzioan,,,Asteasu,Porcentaje,Asteasu,43.7
2010,Baso-azalera azalera osoaren proportzioan,,,Asteasu,Porcentaje,Asteasu,44.2
2022,Baso-azalera azalera osoaren proportzioan,,,Asteasu,Porcentaje,Asteasu,43.9
2021,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.1
2018,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,41.8
2020,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.1
2019,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.3
2016,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.4
2010,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.7
2022,Baso-azalera azalera osoaren proportzioan,,,Astigarraga,Porcentaje,Astigarraga,42.0
2019,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.5
2018,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.3
2010,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.0
2021,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.5
2020,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.5
2016,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.5
2022,Baso-azalera azalera osoaren proportzioan,,,Ataun,Porcentaje,Ataun,82.6
2019,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,62.4
2020,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,62.7
2018,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,62.3
2016,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,63.2
2021,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,62.7
2010,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,66.0
2022,Baso-azalera azalera osoaren proportzioan,,,Atxondo,Porcentaje,Atxondo,62.7
2020,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,78.7
2021,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,79.1
2018,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,78.2
2019,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,78.5
2022,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,79.1
2016,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,79.2
2010,Baso-azalera azalera osoaren proportzioan,,,Aulesti,Porcentaje,Aulesti,80.5
2018,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.7
2020,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.5
2019,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.5
2010,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,52.9
2021,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.5
2022,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.9
2016,Baso-azalera azalera osoaren proportzioan,,,Ayala / Aiara,Porcentaje,Ayala / Aiara,53.7
2010,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.7
2019,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.5
2016,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,68.8
2018,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.4
2020,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.6
2021,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.6
2022,Baso-azalera azalera osoaren proportzioan,,,Azkoitia,Porcentaje,Azkoitia,66.7
2020,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,62.5
2021,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,62.7
2010,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,64.4
2016,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,64.0
2018,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,62.0
2022,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,62.7
2019,Baso-azalera azalera osoaren proportzioan,,,Azpeitia,Porcentaje,Azpeitia,62.3
2016,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,67.0
2021,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,67.0
2022,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,67.0
2018,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,66.9
2020,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,67.0
2019,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,66.9
2010,Baso-azalera azalera osoaren proportzioan,,,Bakio,Porcentaje,Bakio,64.3
2022,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,52.6
2016,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,54.9
2021,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,52.4
2010,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,58.5
2020,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,51.6
2019,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,51.6
2018,Baso-azalera azalera osoaren proportzioan,,,Baliarrain,Porcentaje,Baliarrain,51.6
2016,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,80.2
2010,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,80.8
2018,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,78.5
2019,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,78.4
2021,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,79.0
2022,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,79.1
2020,Baso-azalera azalera osoaren proportzioan,,,Balmaseda,Porcentaje,Balmaseda,78.9
2016,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2021,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2018,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2020,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2022,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2019,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,9.5
2010,Baso-azalera azalera osoaren proportzioan,,,Baños de Ebro / Mañueta,Porcentaje,Baños de Ebro / Mañueta,8.3
2022,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,35.2
2016,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,33.5
2018,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,33.5
2019,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,35.4
2010,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,34.6
2020,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,35.2
2021,Baso-azalera azalera osoaren proportzioan,,,Barakaldo,Porcentaje,Barakaldo,35.2
2016,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,26.2
2018,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,26.2
2022,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,31.4
2020,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,30.9
2021,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,31.4
2019,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,28.1
2010,Baso-azalera azalera osoaren proportzioan,,,Barrika,Porcentaje,Barrika,25.1
2016,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,41.8
2022,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,42.6
2010,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,41.7
2019,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,42.6
2020,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,42.6
2018,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,41.8
2021,Baso-azalera azalera osoaren proportzioan,,,Barrundia,Porcentaje,Barrundia,42.6
2021,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,12.7
2016,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,11.5
2019,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,12.7
2010,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,11.4
2018,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,11.5
2020,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,12.7
2022,Baso-azalera azalera osoaren proportzioan,,,Basauri,Porcentaje,Basauri,12.7
2019,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,71.1
2020,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,71.1
2018,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,71.2
2022,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,71.7
2010,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,73.8
2021,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,71.5
2016,Baso-azalera azalera osoaren proportzioan,,,Beasain,Porcentaje,Beasain,72.9
2010,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,80.8
2022,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,77.8
2020,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,77.7
2016,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,81.2
2019,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,77.1
2021,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,77.8
2018,Baso-azalera azalera osoaren proportzioan,,,Bedia,Porcentaje,Bedia,77.1
2018,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,73.3
2022,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,73.4
2016,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,74.3
2010,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,71.7
2020,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,73.3
2021,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,73.3
2019,Baso-azalera azalera osoaren proportzioan,,,Beizama,Porcentaje,Beizama,73.3
2010,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,60.9
2020,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.4
2019,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.4
2021,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.4
2016,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.9
2022,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.3
2018,Baso-azalera azalera osoaren proportzioan,,,Belauntza,Porcentaje,Belauntza,56.3
2018,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,35.2
2022,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,38.6
2016,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,35.3
2020,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,38.0
2019,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,37.6
2010,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,34.9
2021,Baso-azalera azalera osoaren proportzioan,,,Berango,Porcentaje,Berango,38.6
2021,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2019,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2016,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2022,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2020,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2018,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,16.5
2010,Baso-azalera azalera osoaren proportzioan,,,Berantevilla,Porcentaje,Berantevilla,17.0
2019,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,74.9
2021,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,74.8
2018,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,74.9
2016,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,75.4
2022,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,74.8
2020,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,74.8
2010,Baso-azalera azalera osoaren proportzioan,,,Berastegi,Porcentaje,Berastegi,75.2
2016,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,70.0
2021,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,67.1
2022,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,67.1
2019,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,67.0
2020,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,67.1
2018,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,67.0
2010,Baso-azalera azalera osoaren proportzioan,,,Bergara,Porcentaje,Bergara,70.2
2016,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,62.4
2021,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,61.7
2020,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,61.5
2019,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,61.2
2018,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,61.0
2022,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,61.7
2010,Baso-azalera azalera osoaren proportzioan,,,Bermeo,Porcentaje,Bermeo,60.1
2021,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.9
2020,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.9
2018,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.2
2010,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.0
2019,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.9
2022,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.9
2016,Baso-azalera azalera osoaren proportzioan,,,Bernedo,Porcentaje,Bernedo,58.2
2019,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,71.7
2018,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,71.6
2016,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,72.6
2021,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,72.5
2022,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,72.5
2020,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,72.0
2010,Baso-azalera azalera osoaren proportzioan,,,Berriatua,Porcentaje,Berriatua,76.4
2021,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,59.0
2020,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,58.6
2018,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,58.3
2010,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,61.9
2019,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,58.6
2022,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,59.1
2016,Baso-azalera azalera osoaren proportzioan,,,Berriz,Porcentaje,Berriz,62.4
2021,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,48.1
2022,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,48.3
2010,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,52.6
2019,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,47.3
2020,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,47.3
2016,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,53.9
2018,Baso-azalera azalera osoaren proportzioan,,,Berrobi,Porcentaje,Berrobi,47.4
2016,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,59.4
2020,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.2
2022,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.2
2018,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.5
2010,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.6
2021,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.2
2019,Baso-azalera azalera osoaren proportzioan,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,58.2
2022,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,20.4
2016,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,19.7
2021,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,20.4
2018,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,19.7
2010,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,19.4
2020,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,20.3
2019,Baso-azalera azalera osoaren proportzioan,,,Bilbao,Porcentaje,Bilbao,20.1
2018,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,70.1
2019,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,69.5
2010,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,69.8
2022,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,69.9
2020,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,69.6
2016,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,71.3
2021,Baso-azalera azalera osoaren proportzioan,,,Busturia,Porcentaje,Busturia,69.6
2022,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2010,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.9
2016,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2018,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2019,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2021,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2020,Baso-azalera azalera osoaren proportzioan,,,Campezo / Kanpezu,Porcentaje,Campezo / Kanpezu,62.8
2019,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,51.7
2018,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,50.9
2016,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,52.3
2021,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,52.3
2010,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,52.4
2022,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,52.4
2020,Baso-azalera azalera osoaren proportzioan,,,Deba,Porcentaje,Deba,52.0
2016,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,32.5
2021,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,33.3
2019,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,32.4
2018,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,32.5
2020,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,33.3
2022,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,33.2
2010,Baso-azalera azalera osoaren proportzioan,,,Derio,Porcentaje,Derio,39.4
2016,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,68.9
2020,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,67.7
2019,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,67.4
2010,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,69.1
2018,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,67.0
2022,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,68.1
2021,Baso-azalera azalera osoaren proportzioan,,,Dima,Porcentaje,Dima,68.0
2016,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,31.9
2021,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,32.2
2019,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,32.2
2022,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,32.2
2018,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,31.7
2020,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,32.2
2010,Baso-azalera azalera osoaren proportzioan,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,31.5
2021,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,56.5
2022,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,56.5
2018,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,55.5
2020,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,56.5
2016,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,56.2
2010,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,57.2
2019,Baso-azalera azalera osoaren proportzioan,,,Durango,Porcentaje,Durango,55.6
2010,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,69.6
2018,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,69.3
2022,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,70.5
2019,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,70.3
2016,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,71.1
2021,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,70.5
2020,Baso-azalera azalera osoaren proportzioan,,,Ea,Porcentaje,Ea,70.4
2010,Baso-azalera azalera osoaren proportzioan,,,Eibar,Porcentaje,Eibar,72.9
2020,Baso-azalera azalera osoaren proportzioan,,,Eibar,Porcentaje,Eibar,65.5
2022,Baso-azalera azalera osoaren proportzioan,,,Eibar,Porcentaje,Eibar,65.9
