Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2013,F,,,Barrundia,PER_100000_POP,ES01013,0
2014,F,,,Barrundia,PER_100000_POP,ES01013,0
2015,F,,,Barrundia,PER_100000_POP,ES01013,0
2016,F,,,Barrundia,PER_100000_POP,ES01013,0
2017,F,,,Barrundia,PER_100000_POP,ES01013,0
2018,F,,,Barrundia,PER_100000_POP,ES01013,0
2019,F,,,Barrundia,PER_100000_POP,ES01013,0
2020,F,,,Barrundia,PER_100000_POP,ES01013,0
2021,F,,,Barrundia,PER_100000_POP,ES01013,0
2022,F,,,Barrundia,PER_100000_POP,ES01013,0
2010,,,,Barrundia,PER_100000_POP,ES01013,0
2011,,,,Barrundia,PER_100000_POP,ES01013,0
2012,,,,Barrundia,PER_100000_POP,ES01013,0
2013,,,,Barrundia,PER_100000_POP,ES01013,0
2014,,,,Barrundia,PER_100000_POP,ES01013,0
2015,,,,Barrundia,PER_100000_POP,ES01013,0
2016,,,,Barrundia,PER_100000_POP,ES01013,0
2017,,,,Barrundia,PER_100000_POP,ES01013,0
2018,,,,Barrundia,PER_100000_POP,ES01013,0
2019,,,,Barrundia,PER_100000_POP,ES01013,0
2020,,,,Barrundia,PER_100000_POP,ES01013,0
2021,,,,Barrundia,PER_100000_POP,ES01013,0
2022,,,,Barrundia,PER_100000_POP,ES01013,0
2010,M,,,Berantevilla,PER_100000_POP,ES01014,0
2011,M,,,Berantevilla,PER_100000_POP,ES01014,0
2012,M,,,Berantevilla,PER_100000_POP,ES01014,0
2013,M,,,Berantevilla,PER_100000_POP,ES01014,0
2014,M,,,Berantevilla,PER_100000_POP,ES01014,0
2015,M,,,Berantevilla,PER_100000_POP,ES01014,0
2016,M,,,Berantevilla,PER_100000_POP,ES01014,0
2017,M,,,Berantevilla,PER_100000_POP,ES01014,0
2018,M,,,Berantevilla,PER_100000_POP,ES01014,0
2019,M,,,Berantevilla,PER_100000_POP,ES01014,0
2020,M,,,Berantevilla,PER_100000_POP,ES01014,0
2021,M,,,Berantevilla,PER_100000_POP,ES01014,0
2022,M,,,Berantevilla,PER_100000_POP,ES01014,0
2010,F,,,Berantevilla,PER_100000_POP,ES01014,0
2011,F,,,Berantevilla,PER_100000_POP,ES01014,0
2012,F,,,Berantevilla,PER_100000_POP,ES01014,0
2013,F,,,Berantevilla,PER_100000_POP,ES01014,0
2014,F,,,Berantevilla,PER_100000_POP,ES01014,0
2015,F,,,Berantevilla,PER_100000_POP,ES01014,0
2016,F,,,Berantevilla,PER_100000_POP,ES01014,0
2017,F,,,Berantevilla,PER_100000_POP,ES01014,0
2018,F,,,Berantevilla,PER_100000_POP,ES01014,0
2019,F,,,Berantevilla,PER_100000_POP,ES01014,0
2020,F,,,Berantevilla,PER_100000_POP,ES01014,0
2021,F,,,Berantevilla,PER_100000_POP,ES01014,0
2022,F,,,Berantevilla,PER_100000_POP,ES01014,0
2010,,,,Berantevilla,PER_100000_POP,ES01014,0
2011,,,,Berantevilla,PER_100000_POP,ES01014,0
2012,,,,Berantevilla,PER_100000_POP,ES01014,0
2013,,,,Berantevilla,PER_100000_POP,ES01014,0
2014,,,,Berantevilla,PER_100000_POP,ES01014,0
2015,,,,Berantevilla,PER_100000_POP,ES01014,0
2016,,,,Berantevilla,PER_100000_POP,ES01014,0
2017,,,,Berantevilla,PER_100000_POP,ES01014,0
2018,,,,Berantevilla,PER_100000_POP,ES01014,0
2019,,,,Berantevilla,PER_100000_POP,ES01014,0
2020,,,,Berantevilla,PER_100000_POP,ES01014,0
2021,,,,Berantevilla,PER_100000_POP,ES01014,0
2022,,,,Berantevilla,PER_100000_POP,ES01014,0
2010,M,,,Bernedo,PER_100000_POP,ES01016,0
2011,M,,,Bernedo,PER_100000_POP,ES01016,0
2012,M,,,Bernedo,PER_100000_POP,ES01016,0
2013,M,,,Bernedo,PER_100000_POP,ES01016,0
2014,M,,,Bernedo,PER_100000_POP,ES01016,0
2015,M,,,Bernedo,PER_100000_POP,ES01016,0
2016,M,,,Bernedo,PER_100000_POP,ES01016,0
2017,M,,,Bernedo,PER_100000_POP,ES01016,0
2018,M,,,Bernedo,PER_100000_POP,ES01016,0
2019,M,,,Bernedo,PER_100000_POP,ES01016,0
2020,M,,,Bernedo,PER_100000_POP,ES01016,0
2021,M,,,Bernedo,PER_100000_POP,ES01016,0
2022,M,,,Bernedo,PER_100000_POP,ES01016,0
2010,F,,,Bernedo,PER_100000_POP,ES01016,0
2011,F,,,Bernedo,PER_100000_POP,ES01016,0
2012,F,,,Bernedo,PER_100000_POP,ES01016,0
2013,F,,,Bernedo,PER_100000_POP,ES01016,0
2014,F,,,Bernedo,PER_100000_POP,ES01016,0
2015,F,,,Bernedo,PER_100000_POP,ES01016,0
2016,F,,,Bernedo,PER_100000_POP,ES01016,0
2017,F,,,Bernedo,PER_100000_POP,ES01016,0
2018,F,,,Bernedo,PER_100000_POP,ES01016,0
2019,F,,,Bernedo,PER_100000_POP,ES01016,0
2020,F,,,Bernedo,PER_100000_POP,ES01016,0
2021,F,,,Bernedo,PER_100000_POP,ES01016,0
2022,F,,,Bernedo,PER_100000_POP,ES01016,0
2010,,,,Bernedo,PER_100000_POP,ES01016,0
2011,,,,Bernedo,PER_100000_POP,ES01016,0
2012,,,,Bernedo,PER_100000_POP,ES01016,0
2013,,,,Bernedo,PER_100000_POP,ES01016,0
2014,,,,Bernedo,PER_100000_POP,ES01016,0
2015,,,,Bernedo,PER_100000_POP,ES01016,0
2016,,,,Bernedo,PER_100000_POP,ES01016,0
2017,,,,Bernedo,PER_100000_POP,ES01016,0
2018,,,,Bernedo,PER_100000_POP,ES01016,0
2019,,,,Bernedo,PER_100000_POP,ES01016,0
2020,,,,Bernedo,PER_100000_POP,ES01016,0
2021,,,,Bernedo,PER_100000_POP,ES01016,0
2022,,,,Bernedo,PER_100000_POP,ES01016,0
2010,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2011,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2012,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2013,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2014,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2015,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2016,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2017,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2018,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2019,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2020,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2021,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2022,M,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2010,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2011,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2012,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2013,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2014,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2015,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2016,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2017,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2018,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2019,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2020,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2021,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2022,F,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2010,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2011,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2012,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2013,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2014,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2015,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2016,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2017,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2018,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2019,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2020,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2021,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2022,,,,Campezo/Kanpezu,PER_100000_POP,ES01017,0
2010,M,,,Zigoitia,PER_100000_POP,ES01018,0
2011,M,,,Zigoitia,PER_100000_POP,ES01018,0
2012,M,,,Zigoitia,PER_100000_POP,ES01018,0
2013,M,,,Zigoitia,PER_100000_POP,ES01018,0
2014,M,,,Zigoitia,PER_100000_POP,ES01018,0
2015,M,,,Zigoitia,PER_100000_POP,ES01018,0
2016,M,,,Zigoitia,PER_100000_POP,ES01018,0
2017,M,,,Zigoitia,PER_100000_POP,ES01018,0
2018,M,,,Zigoitia,PER_100000_POP,ES01018,0
2019,M,,,Zigoitia,PER_100000_POP,ES01018,0
2020,M,,,Zigoitia,PER_100000_POP,ES01018,0
2021,M,,,Zigoitia,PER_100000_POP,ES01018,0
2022,M,,,Zigoitia,PER_100000_POP,ES01018,0
2010,F,,,Zigoitia,PER_100000_POP,ES01018,0
2011,F,,,Zigoitia,PER_100000_POP,ES01018,0
2012,F,,,Zigoitia,PER_100000_POP,ES01018,0
2013,F,,,Zigoitia,PER_100000_POP,ES01018,0
2014,F,,,Zigoitia,PER_100000_POP,ES01018,0
2015,F,,,Zigoitia,PER_100000_POP,ES01018,0
2016,F,,,Zigoitia,PER_100000_POP,ES01018,0
2017,F,,,Zigoitia,PER_100000_POP,ES01018,0
2018,F,,,Zigoitia,PER_100000_POP,ES01018,0
2019,F,,,Zigoitia,PER_100000_POP,ES01018,0
2020,F,,,Zigoitia,PER_100000_POP,ES01018,0
2021,F,,,Zigoitia,PER_100000_POP,ES01018,0
2022,F,,,Zigoitia,PER_100000_POP,ES01018,0
2010,,,,Zigoitia,PER_100000_POP,ES01018,0
2011,,,,Zigoitia,PER_100000_POP,ES01018,0
2012,,,,Zigoitia,PER_100000_POP,ES01018,0
2013,,,,Zigoitia,PER_100000_POP,ES01018,0
2014,,,,Zigoitia,PER_100000_POP,ES01018,0
2015,,,,Zigoitia,PER_100000_POP,ES01018,0
2016,,,,Zigoitia,PER_100000_POP,ES01018,0
2017,,,,Zigoitia,PER_100000_POP,ES01018,0
2018,,,,Zigoitia,PER_100000_POP,ES01018,0
2019,,,,Zigoitia,PER_100000_POP,ES01018,0
2020,,,,Zigoitia,PER_100000_POP,ES01018,0
2021,,,,Zigoitia,PER_100000_POP,ES01018,0
2022,,,,Zigoitia,PER_100000_POP,ES01018,0
2010,M,,,Kripan,PER_100000_POP,ES01019,0
2011,M,,,Kripan,PER_100000_POP,ES01019,0
2012,M,,,Kripan,PER_100000_POP,ES01019,0
2013,M,,,Kripan,PER_100000_POP,ES01019,0
2014,M,,,Kripan,PER_100000_POP,ES01019,0
2015,M,,,Kripan,PER_100000_POP,ES01019,0
2016,M,,,Kripan,PER_100000_POP,ES01019,0
2017,M,,,Kripan,PER_100000_POP,ES01019,0
2018,M,,,Kripan,PER_100000_POP,ES01019,0
2019,M,,,Kripan,PER_100000_POP,ES01019,0
2020,M,,,Kripan,PER_100000_POP,ES01019,0
2021,M,,,Kripan,PER_100000_POP,ES01019,0
2022,M,,,Kripan,PER_100000_POP,ES01019,0
2010,F,,,Kripan,PER_100000_POP,ES01019,0
2011,F,,,Kripan,PER_100000_POP,ES01019,0
2012,F,,,Kripan,PER_100000_POP,ES01019,0
2013,F,,,Kripan,PER_100000_POP,ES01019,0
2014,F,,,Kripan,PER_100000_POP,ES01019,0
2015,F,,,Kripan,PER_100000_POP,ES01019,0
2016,F,,,Kripan,PER_100000_POP,ES01019,0
2017,F,,,Kripan,PER_100000_POP,ES01019,0
2018,F,,,Kripan,PER_100000_POP,ES01019,0
2019,F,,,Kripan,PER_100000_POP,ES01019,0
2020,F,,,Kripan,PER_100000_POP,ES01019,0
2021,F,,,Kripan,PER_100000_POP,ES01019,0
2022,F,,,Kripan,PER_100000_POP,ES01019,0
2010,,,,Kripan,PER_100000_POP,ES01019,0
2011,,,,Kripan,PER_100000_POP,ES01019,0
2012,,,,Kripan,PER_100000_POP,ES01019,0
2013,,,,Kripan,PER_100000_POP,ES01019,0
2014,,,,Kripan,PER_100000_POP,ES01019,0
2015,,,,Kripan,PER_100000_POP,ES01019,0
2016,,,,Kripan,PER_100000_POP,ES01019,0
2017,,,,Kripan,PER_100000_POP,ES01019,0
2018,,,,Kripan,PER_100000_POP,ES01019,0
2019,,,,Kripan,PER_100000_POP,ES01019,0
2020,,,,Kripan,PER_100000_POP,ES01019,0
2021,,,,Kripan,PER_100000_POP,ES01019,0
2022,,,,Kripan,PER_100000_POP,ES01019,0
2010,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2011,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2012,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2013,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2014,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.79
2015,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2016,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2017,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2018,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2019,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.77
2020,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2021,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2022,M,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.77
2010,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2011,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2012,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2013,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2014,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2015,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2016,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.76
2017,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2018,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2019,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2020,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2021,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2022,F,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2010,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2011,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2012,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2013,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2014,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.39
2015,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2016,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.39
2017,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2018,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2019,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.38
2020,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2021,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0
2022,,,Arabako Lautada / Llanada Alavesa,,PER_100000_POP,EU0102,0.37
2010,M,,,Kuartango,PER_100000_POP,ES01020,0
2011,M,,,Kuartango,PER_100000_POP,ES01020,0
2012,M,,,Kuartango,PER_100000_POP,ES01020,0
2013,M,,,Kuartango,PER_100000_POP,ES01020,0
2014,M,,,Kuartango,PER_100000_POP,ES01020,0
2015,M,,,Kuartango,PER_100000_POP,ES01020,0
2016,M,,,Kuartango,PER_100000_POP,ES01020,0
2017,M,,,Kuartango,PER_100000_POP,ES01020,0
2018,M,,,Kuartango,PER_100000_POP,ES01020,0
2019,M,,,Kuartango,PER_100000_POP,ES01020,0
2020,M,,,Kuartango,PER_100000_POP,ES01020,0
2021,M,,,Kuartango,PER_100000_POP,ES01020,0
2022,M,,,Kuartango,PER_100000_POP,ES01020,0
2010,F,,,Kuartango,PER_100000_POP,ES01020,0
2011,F,,,Kuartango,PER_100000_POP,ES01020,0
2012,F,,,Kuartango,PER_100000_POP,ES01020,0
2013,F,,,Kuartango,PER_100000_POP,ES01020,0
2014,F,,,Kuartango,PER_100000_POP,ES01020,0
2015,F,,,Kuartango,PER_100000_POP,ES01020,0
2016,F,,,Kuartango,PER_100000_POP,ES01020,0
2017,F,,,Kuartango,PER_100000_POP,ES01020,0
2018,F,,,Kuartango,PER_100000_POP,ES01020,0
2019,F,,,Kuartango,PER_100000_POP,ES01020,0
2020,F,,,Kuartango,PER_100000_POP,ES01020,0
2021,F,,,Kuartango,PER_100000_POP,ES01020,0
2022,F,,,Kuartango,PER_100000_POP,ES01020,0
2010,,,,Kuartango,PER_100000_POP,ES01020,0
2011,,,,Kuartango,PER_100000_POP,ES01020,0
2012,,,,Kuartango,PER_100000_POP,ES01020,0
2013,,,,Kuartango,PER_100000_POP,ES01020,0
2014,,,,Kuartango,PER_100000_POP,ES01020,0
2015,,,,Kuartango,PER_100000_POP,ES01020,0
2016,,,,Kuartango,PER_100000_POP,ES01020,0
2017,,,,Kuartango,PER_100000_POP,ES01020,0
2018,,,,Kuartango,PER_100000_POP,ES01020,0
2019,,,,Kuartango,PER_100000_POP,ES01020,0
2020,,,,Kuartango,PER_100000_POP,ES01020,0
2021,,,,Kuartango,PER_100000_POP,ES01020,0
2022,,,,Kuartango,PER_100000_POP,ES01020,0
2010,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2011,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2012,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2013,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2014,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2015,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2016,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2017,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2018,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2019,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2020,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2021,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2022,M,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2010,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2011,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2012,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2013,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2014,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2015,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2016,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2017,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2018,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2019,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2020,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2021,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2022,F,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2010,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2011,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2012,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2013,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2014,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2015,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2016,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2017,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2018,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2019,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2020,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2021,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2022,,,,Elburgo/Burgelu,PER_100000_POP,ES01021,0
2010,M,,,Elciego,PER_100000_POP,ES01022,0
2011,M,,,Elciego,PER_100000_POP,ES01022,0
2012,M,,,Elciego,PER_100000_POP,ES01022,0
2013,M,,,Elciego,PER_100000_POP,ES01022,0
2014,M,,,Elciego,PER_100000_POP,ES01022,0
2015,M,,,Elciego,PER_100000_POP,ES01022,0
2016,M,,,Elciego,PER_100000_POP,ES01022,0
2017,M,,,Elciego,PER_100000_POP,ES01022,0
2018,M,,,Elciego,PER_100000_POP,ES01022,0
2019,M,,,Elciego,PER_100000_POP,ES01022,0
2020,M,,,Elciego,PER_100000_POP,ES01022,0
2021,M,,,Elciego,PER_100000_POP,ES01022,0
2022,M,,,Elciego,PER_100000_POP,ES01022,0
2010,F,,,Elciego,PER_100000_POP,ES01022,0
2011,F,,,Elciego,PER_100000_POP,ES01022,0
2012,F,,,Elciego,PER_100000_POP,ES01022,0
2013,F,,,Elciego,PER_100000_POP,ES01022,0
2014,F,,,Elciego,PER_100000_POP,ES01022,0
2015,F,,,Elciego,PER_100000_POP,ES01022,0
2016,F,,,Elciego,PER_100000_POP,ES01022,0
2017,F,,,Elciego,PER_100000_POP,ES01022,0
2018,F,,,Elciego,PER_100000_POP,ES01022,0
2019,F,,,Elciego,PER_100000_POP,ES01022,0
2020,F,,,Elciego,PER_100000_POP,ES01022,0
2021,F,,,Elciego,PER_100000_POP,ES01022,0
2022,F,,,Elciego,PER_100000_POP,ES01022,0
2010,,,,Elciego,PER_100000_POP,ES01022,0
2011,,,,Elciego,PER_100000_POP,ES01022,0
2012,,,,Elciego,PER_100000_POP,ES01022,0
2013,,,,Elciego,PER_100000_POP,ES01022,0
2014,,,,Elciego,PER_100000_POP,ES01022,0
2015,,,,Elciego,PER_100000_POP,ES01022,0
2016,,,,Elciego,PER_100000_POP,ES01022,0
2017,,,,Elciego,PER_100000_POP,ES01022,0
2018,,,,Elciego,PER_100000_POP,ES01022,0
2019,,,,Elciego,PER_100000_POP,ES01022,0
2020,,,,Elciego,PER_100000_POP,ES01022,0
2021,,,,Elciego,PER_100000_POP,ES01022,0
2022,,,,Elciego,PER_100000_POP,ES01022,0
2010,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2011,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2012,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2013,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2014,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2015,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2016,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2017,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2018,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2019,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2020,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2021,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2022,M,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2010,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2011,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2012,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2013,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2014,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2015,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2016,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2017,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2018,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2019,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2020,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2021,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2022,F,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2010,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2011,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2012,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2013,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2014,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2015,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2016,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2017,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2018,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2019,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2020,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2021,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2022,,,,Elvillar/Bilar,PER_100000_POP,ES01023,0
2010,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2011,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2012,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2013,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2014,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2015,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2016,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2017,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2018,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2019,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2020,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2021,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2022,M,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2010,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2011,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2012,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2013,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2014,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2015,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2016,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,409.84
2017,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2018,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2019,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2020,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2021,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
2022,F,,,Iruraiz-Gauna,PER_100000_POP,ES01027,0
