Year,Edad,Sexo,Territorio,Units,Value
2010,Y10T14,,ES48069,PT,0
2014,Y10T14,,ES01006,PT,0
2015,Y10T14,,ES48064,PT,0
2019,Y10T14,,ES20021,PT,0
2010,Y10T14,,ES01011,PT,0
2015,Y10T14,,ES48012,PT,0
2020,Y10T14,,ES48012,PT,0
2014,Y10T14,,ES20025,PT,0
2013,Y10T14,,ES48012,PT,0
2022,Y10T14,,ES48012,PT,0
2022,Y10T14,,ES20025,PT,0
2018,Y10T14,,ES20025,PT,0
2014,Y10T14,,ES48012,PT,0
2016,Y10T14,,ES48012,PT,0
2010,Y10T14,,ES20021,PT,0
2021,Y10T14,,ES01010,PT,0
2020,Y10T14,,ES01059,PT,0
2013,Y10T14,,ES48011,PT,0
2019,Y10T14,,ES48065,PT,0
2013,Y10T14,,ES20051,PT,0
2019,Y10T14,,ES0105,PT,0
2022,Y10T14,,ES48011,PT,0
2018,Y10T14,,ES48011,PT,0
2015,Y10T14,,ES48011,PT,0
2015,Y10T14,,ES20024,PT,0
2015,Y10T14,,ES0105,PT,0
2016,Y10T14,,ES48011,PT,0
2020,Y10T14,,ES48011,PT,0
2016,Y10T14,,ES01011,PT,0
2022,Y10T14,,ES20024,PT,0
2021,Y10T14,,ES0105,PT,0
2010,Y10T14,,ES20024,PT,0
2014,Y10T14,,ES20024,PT,0
2020,Y10T14,,ES20024,PT,0
2022,Y10T14,,ES48010,PT,0
2018,Y10T14,,ES20024,PT,0
2019,Y10T14,,ES20024,PT,0
2013,Y10T14,,ES48010,PT,0
2018,Y10T14,,ES0105,PT,0
2010,Y10T14,,ES48010,PT,0
2021,Y10T14,,ES48010,PT,0
2016,Y10T14,,ES48066,PT,0
2016,Y10T14,,ES48915,PT,0
2022,Y10T14,,ES0105,PT,0
2018,Y10T14,,ES01002,PT,0
2016,Y10T14,,ES4801,PT,0
2019,Y10T14,,ES4801,PT,0
2022,Y10T14,,ES4801,PT,0
2020,Y10T14,,ES4801,PT,0
2013,Y10T14,,ES4801,PT,0
2010,Y10T14,,ES0105,PT,0
2021,Y10T14,,ES4801,PT,0
2010,Y10T14,,ES4801,PT,0
2010,Y10T14,,ES01006,PT,0
2014,Y10T14,,ES20023,PT,0
2010,Y10T14,,ES48009,PT,0
2022,Y10T14,,ES01901,PT,0
2013,Y10T14,,ES20023,PT,0
2020,Y10T14,,ES20023,PT,0
2015,Y10T14,,ES20023,PT,0
2010,Y10T14,,ES20023,PT,0
2015,Y10T14,,ES48009,PT,0
2014,Y10T14,,ES48009,PT,0
2016,Y10T14,,ES48009,PT,0
2021,Y10T14,,ES48009,PT,0
2010,Y10T14,,ES48004,PT,0
2016,Y10T14,,ES20068,PT,0
2021,Y10T14,,ES01001,PT,0
2022,Y10T14,,ES48903,PT,0
2014,Y10T14,,ES01049,PT,0
2016,Y10T14,,ES01019,PT,0
2013,Y10T14,,ES48008,PT,0
2021,Y10T14,,ES48008,PT,0
2015,Y10T14,,ES48008,PT,0
2019,Y10T14,,ES20069,PT,0
2016,Y10T14,,ES01049,PT,0
2014,Y10T14,,ES48008,PT,0
2016,Y10T14,,ES20073,PT,0
2010,Y10T14,,ES20069,PT,0
2021,Y10T14,,ES01022,PT,0
2019,Y10T14,,ES48008,PT,0
2010,Y10T14,,ES01017,PT,0
2022,Y10T14,,ES01049,PT,0
2020,Y10T14,,ES48905,PT,0
2014,Y10T14,,ES48007,PT,0
2021,Y10T14,,ES20022,PT,0
2015,Y10T14,,ES48007,PT,0
2013,Y10T14,,ES48007,PT,0
2021,Y10T14,,ES20052,PT,0
2020,Y10T14,,ES20022,PT,0
2016,Y10T14,,ES20022,PT,0
2010,Y10T14,,ES20022,PT,0
2010,Y10T14,,ES48007,PT,0
2019,Y10T14,,ES48001,PT,0
2021,Y10T14,,ES48007,PT,0
2010,Y10T14,,ES2002,PT,0
2020,Y10T14,,ES48001,PT,0
2010,Y10T14,,ES48001,PT,0
2013,Y10T14,,ES20052,PT,0
2014,Y10T14,,ES20022,PT,0
2019,Y10T14,,ES48007,PT,0
2022,Y10T14,,ES48006,PT,0
2013,Y10T14,,ES48006,PT,0
2018,Y10T14,,ES48006,PT,0
2020,Y10T14,,ES48006,PT,0
2020,Y10T14,,ES20021,PT,0
2020,Y10T14,,ES48007,PT,0
2013,Y10T14,,ES01022,PT,0
2010,Y10T14,,ES48006,PT,0
2016,Y10T14,,ES48006,PT,0
2016,Y10T14,,ES48070,PT,0
2015,Y10T14,,ES20054,PT,0
2022,Y10T14,,ES20053,PT,0
2015,Y10T14,,ES20068,PT,0
2021,Y10T14,,ES2002,PT,0
2016,Y10T14,,ES01902,PT,0
2022,Y10T14,,ES48068,PT,0
2020,Y10T14,,ES01049,PT,0
2014,Y10T14,,ES20021,PT,0
2010,Y10T14,,ES48008,PT,0
2018,Y10T14,,ES48008,PT,0
2022,Y10T14,,ES20021,PT,0
2014,Y10T14,,ES48067,PT,0
2020,Y10T14,,ES48008,PT,0
2018,Y10T14,,ES01049,PT,0
2020,Y10T14,,ES48005,PT,0
2021,Y10T14,,ES48005,PT,0
2010,Y10T14,,ES20052,PT,0
2016,Y10T14,,ES01022,PT,0
2013,Y10T14,,ES20021,PT,0
2019,Y10T14,,ES48005,PT,0
2018,Y10T14,,ES48005,PT,0
2014,Y10T14,,ES01022,PT,0
2021,Y10T14,,ES20021,PT,0
2018,Y10T14,,ES20021,PT,0
2021,Y10T14,,ES01049,PT,0
2016,Y10T14,,ES20021,PT,0
2013,Y10T14,,ES48005,PT,0
2014,Y10T14,,ES48005,PT,0
2010,Y10T14,,ES48005,PT,0
2021,Y10T14,,ES48002,PT,0
2016,Y10T14,,ES20053,PT,0
2018,Y10T14,,ES48066,PT,0
2022,Y10T14,,ES20023,PT,0
2014,Y10T14,,ES01902,PT,0
2020,Y10T14,,ES48009,PT,0
2013,Y10T14,,ES48904,PT,0
2022,Y10T14,,ES48904,PT,0
2018,Y10T14,,ES48004,PT,0
2018,Y10T14,,ES48009,PT,0
2022,Y10T14,,ES48004,PT,0
2013,Y10T14,,ES48004,PT,0
2015,Y10T14,,ES48004,PT,0
2021,Y10T14,,ES20053,PT,0
2015,Y10T14,,ES01021,PT,0
2014,Y10T14,,,PT,0
2015,Y10T14,,ES48904,PT,0
2020,Y10T14,,ES48004,PT,0
2022,Y10T14,,ES48002,PT,0
2016,Y10T14,,ES48004,PT,0
2021,Y10T14,,ES48004,PT,0
2010,Y10T14,,ES01047,PT,0
2016,Y10T14,,ES01021,PT,0
2020,Y10T14,,ES20069,PT,0
2018,Y10T14,,ES4801,PT,0
2015,Y10T14,,ES48069,PT,0
2022,Y10T14,,ES01010,PT,0
2016,Y10T14,,ES20020,PT,0
2013,Y10T14,,ES20020,PT,0
2018,Y10T14,,ES20020,PT,0
2014,Y10T14,,ES48003,PT,0
2021,Y10T14,,ES20020,PT,0
2015,Y10T14,,ES48003,PT,0
2019,Y10T14,,ES20020,PT,0
2022,Y10T14,,ES20020,PT,0
2015,Y10T14,,ES20020,PT,0
2019,Y10T14,,ES48003,PT,0
2016,Y10T14,,ES48003,PT,0
2021,Y10T14,,ES48003,PT,0
2020,Y10T14,,ES20020,PT,0
2019,Y10T14,,ES48010,PT,0
2014,Y10T14,,ES48065,PT,0
2014,Y10T14,,ES01017,PT,0
2018,Y10T14,,ES48010,PT,0
2010,Y10T14,,ES48003,PT,0
2019,Y10T14,,ES01902,PT,0
2014,Y10T14,,ES01047,PT,0
2020,Y10T14,,ES01022,PT,0
2018,Y10T14,,ES48065,PT,0
2021,Y10T14,,ES01047,PT,0
2022,Y10T14,,ES48003,PT,0
2018,Y10T14,,ES48003,PT,0
2018,Y10T14,,ES48063,PT,0
2019,Y10T14,,ES01033,PT,0
2019,Y10T14,,ES01021,PT,0
2015,Y10T14,,ES48002,PT,0
2018,Y10T14,,ES48081,PT,0
2019,Y10T14,,ES20901,PT,0
2021,Y10T14,,ES4807,PT,0
2019,Y10T14,,ES48002,PT,0
2018,Y10T14,,ES48002,PT,0
2016,Y10T14,,ES48002,PT,0
2013,Y10T14,,ES48002,PT,0
2018,Y10T14,,,PT,0
2015,Y10T14,,ES01047,PT,0
2013,Y10T14,,ES0105,PT,0
2014,Y10T14,,ES48011,PT,0
2010,Y10T14,,ES20020,PT,0
2013,Y10T14,,ES01021,PT,0
2010,Y10T14,,ES48002,PT,0
2018,Y10T14,,ES01047,PT,0
2014,Y10T14,,ES48002,PT,0
2019,Y10T14,,ES01047,PT,0
2013,Y10T14,,ES48003,PT,0
2020,Y10T14,,ES48003,PT,0
2014,Y10T14,,ES48004,PT,0
2020,Y10T14,,ES01047,PT,0
2013,Y10T14,,ES01047,PT,0
2020,Y10T14,,ES48002,PT,0
2010,Y10T14,,ES20025,PT,0
2019,Y10T14,,ES2002,PT,0
2022,Y10T14,,ES01047,PT,0
2013,Y10T14,,ES20053,PT,0
2022,Y10T14,,ES2002,PT,0
2020,Y10T14,,ES20025,PT,0
2018,Y10T14,,ES48012,PT,0
2018,Y10T14,,ES2002,PT,0
2020,Y10T14,,ES20068,PT,0
2013,Y10T14,,ES2002,PT,0
2014,Y10T14,,ES20020,PT,0
2013,Y10T14,,ES4807,PT,0
2021,Y10T14,,ES01021,PT,0
2014,Y10T14,,ES2002,PT,0
2015,Y10T14,,ES48001,PT,0
2014,Y10T14,,ES48013,PT,0
2016,Y10T14,,ES48013,PT,0
2016,Y10T14,,ES01047,PT,0
2016,Y10T14,,ES2002,PT,0
2020,Y10T14,,ES2002,PT,0
2018,Y10T14,,ES48001,PT,0
2015,Y10T14,,ES2002,PT,0
2014,Y10T14,,ES48001,PT,0
2016,Y10T14,,ES48001,PT,0
2021,Y10T14,,ES01004,PT,0
2016,Y10T14,,ES48904,PT,0
2018,Y10T14,,ES20001,PT,0
2021,Y10T14,,ES48001,PT,0
2010,Y10T14,,ES48013,PT,0
2022,Y10T14,,ES48001,PT,0
2019,Y10T14,,ES48004,PT,0
2014,Y10T14,,ES48070,PT,0
2013,Y10T14,,ES48001,PT,0
2021,Y10T14,,ES01046,PT,0
2015,Y10T14,,ES01010,PT,0
2019,Y10T14,,ES20073,PT,0
2013,Y10T14,,ES20050,PT,0
2013,Y10T14,,ES01010,PT,0
2022,Y10T14,,ES20068,PT,0
2010,Y10T14,,ES01046,PT,0
2018,Y10T14,,ES01046,PT,0
2022,Y10T14,,ES01046,PT,0
2010,Y10T14,,ES01051,PT,0
2013,Y10T14,,ES20026,PT,0
2019,Y10T14,,ES01046,PT,0
2020,Y10T14,,ES01014,PT,0
2010,Y10T14,,ES01030,PT,0
2016,Y10T14,,ES20008,PT,0
2021,Y10T14,,ES01017,PT,0
2019,Y10T14,,ES01008,PT,0
2021,Y10T14,,ES20050,PT,0
2016,Y10T14,,,PT,0
2013,Y10T14,,ES48069,PT,0
2013,Y10T14,,ES01046,PT,0
2018,Y10T14,,ES48915,PT,0
2018,Y10T14,,ES01021,PT,0
2015,Y10T14,,ES20019,PT,0
2013,Y10T14,,,PT,0
2021,Y10T14,,ES20019,PT,0
2019,Y10T14,,ES20019,PT,0
2019,Y10T14,,ES48045,PT,0
2018,Y10T14,,ES20073,PT,0
2018,Y10T14,,ES20019,PT,0
2015,Y10T14,,ES48015,PT,0
2018,Y10T14,,ES48015,PT,0
2022,Y10T14,,ES48015,PT,0
2016,Y10T14,,ES2007,PT,0
2013,Y10T14,,ES20019,PT,0
2014,Y10T14,,ES20019,PT,0
2021,Y10T14,,ES20042,PT,0
2020,Y10T14,,ES20019,PT,0
2010,Y10T14,,ES20019,PT,0
2016,Y10T14,,ES20019,PT,0
2022,Y10T14,,ES01021,PT,0
2014,Y10T14,,ES01046,PT,0
2022,Y10T14,,ES20019,PT,0
2022,Y10T14,,ES20055,PT,0
2016,Y10T14,,ES01052,PT,0
2013,Y10T14,,ES20027,PT,0
2010,Y10T14,,ES01002,PT,0
2013,Y10T14,,ES48016,PT,0
2020,Y10T14,,ES01034,PT,0
2014,Y10T14,,ES20027,PT,0
2016,Y10T14,,ES48005,PT,0
2020,Y10T14,,ES48070,PT,0
2020,Y10T14,,ES20027,PT,0
2019,Y10T14,,ES48070,PT,0
2015,Y10T14,,ES48070,PT,0
2021,Y10T14,,ES20027,PT,0
2010,Y10T14,,ES01021,PT,0
2013,Y10T14,,ES48070,PT,0
2013,Y10T14,,ES20018,PT,0
2020,Y10T14,,ES20054,PT,0
2015,Y10T14,,ES01046,PT,0
2014,Y10T14,,ES20067,PT,0
2020,Y10T14,,ES01046,PT,0
2021,Y10T14,,ES20073,PT,0
2020,Y10T14,,ES48017,PT,0
2013,Y10T14,,ES01052,PT,0
2020,Y10T14,,,PT,0
2021,Y10T14,,ES01052,PT,0
2019,Y10T14,,ES48017,PT,0
2015,Y10T14,,ES20021,PT,0
2015,Y10T14,,ES48005,PT,0
2018,Y10T14,,ES20053,PT,0
2020,Y10T14,,ES01063,PT,0
2014,Y10T14,,ES01021,PT,0
2018,Y10T14,,ES01001,PT,0
2022,Y10T14,,ES48005,PT,0
2019,Y10T14,,ES20018,PT,0
2015,Y10T14,,ES01019,PT,0
2018,Y10T14,,ES20018,PT,0
2015,Y10T14,,ES20905,PT,0
2016,Y10T14,,ES48018,PT,0
2022,Y10T14,,ES20017,PT,0
2022,Y10T14,,ES20028,PT,0
2021,Y10T14,,ES01011,PT,0
2014,Y10T14,,ES20008,PT,0
2020,Y10T14,,ES48018,PT,0
2014,Y10T14,,ES48061,PT,0
2021,Y10T14,,ES20028,PT,0
2014,Y10T14,,ES20054,PT,0
2014,Y10T14,,ES20018,PT,0
2013,Y10T14,,ES48061,PT,0
2013,Y10T14,,ES20028,PT,0
2010,Y10T14,,ES20018,PT,0
2020,Y10T14,,ES01021,PT,0
2016,Y10T14,,ES20018,PT,0
2021,Y10T14,,ES20018,PT,0
2022,Y10T14,,ES20018,PT,0
2014,Y10T14,,ES20907,PT,0
2015,Y10T14,,ES20018,PT,0
2013,Y10T14,,ES20907,PT,0
2016,Y10T14,,ES01010,PT,0
2020,Y10T14,,ES20018,PT,0
2020,Y10T14,,ES48019,PT,0
2016,Y10T14,,ES01046,PT,0
2022,Y10T14,,ES20907,PT,0
2015,Y10T14,,ES48006,PT,0
2020,Y10T14,,ES20907,PT,0
2019,Y10T14,,ES20907,PT,0
2019,Y10T14,,ES01006,PT,0
2019,Y10T14,,ES01049,PT,0
2010,Y10T14,,ES20907,PT,0
2021,Y10T14,,ES20907,PT,0
2013,Y10T14,,ES2007,PT,0
2010,Y10T14,,ES48061,PT,0
2020,Y10T14,,ES2005,PT,0
2013,Y10T14,,ES01049,PT,0
2021,Y10T14,,ES48006,PT,0
2014,Y10T14,,ES48006,PT,0
2015,Y10T14,,ES20907,PT,0
2018,Y10T14,,ES20029,PT,0
2021,Y10T14,,ES20029,PT,0
2018,Y10T14,,ES20008,PT,0
2020,Y10T14,,ES48071,PT,0
2020,Y10T14,,ES20029,PT,0
2022,Y10T14,,ES20052,PT,0
2019,Y10T14,,ES48006,PT,0
2013,Y10T14,,ES20008,PT,0
2020,Y10T14,,ES01010,PT,0
2016,Y10T14,,ES20001,PT,0
2020,Y10T14,,ES4802,PT,0
2018,Y10T14,,ES01032,PT,0
2022,Y10T14,,ES48908,PT,0
2013,Y10T14,,ES01013,PT,0
2018,Y10T14,,ES48007,PT,0
2013,Y10T14,,ES20906,PT,0
2020,Y10T14,,ES01044,PT,0
2018,Y10T14,,ES20906,PT,0
2019,Y10T14,,ES20001,PT,0
2020,Y10T14,,ES20906,PT,0
2010,Y10T14,,ES48072,PT,0
2015,Y10T14,,ES20906,PT,0
2016,Y10T14,,ES20017,PT,0
2010,Y10T14,,ES20906,PT,0
2013,Y10T14,,ES48902,PT,0
2021,Y10T14,,ES20906,PT,0
2016,Y10T14,,ES20906,PT,0
2014,Y10T14,,ES20906,PT,0
2019,Y10T14,,ES20906,PT,0
2010,Y10T14,,ES01044,PT,0
2021,Y10T14,,ES48068,PT,0
2020,Y10T14,,ES48067,PT,0
2018,Y10T14,,ES48044,PT,0
2019,Y10T14,,ES20052,PT,0
2016,Y10T14,,ES20905,PT,0
2018,Y10T14,,ES01039,PT,0
2020,Y10T14,,ES48902,PT,0
2016,Y10T14,,ES01044,PT,0
2021,Y10T14,,ES20017,PT,0
2015,Y10T14,,ES01053,PT,0
2018,Y10T14,,ES2003,PT,0
2018,Y10T14,,ES20017,PT,0
2010,Y10T14,,ES20017,PT,0
2018,Y10T14,,ES20905,PT,0
2019,Y10T14,,ES2003,PT,0
2014,Y10T14,,ES48021,PT,0
2020,Y10T14,,ES20017,PT,0
2010,Y10T14,,ES01049,PT,0
2013,Y10T14,,ES01044,PT,0
2014,Y10T14,,ES20017,PT,0
2013,Y10T14,,ES2003,PT,0
2019,Y10T14,,ES20905,PT,0
2021,Y10T14,,ES20905,PT,0
2015,Y10T14,,ES20017,PT,0
2022,Y10T14,,ES20905,PT,0
2019,Y10T14,,ES20022,PT,0
2022,Y10T14,,ES48007,PT,0
2019,Y10T14,,ES48902,PT,0
2019,Y10T14,,ES20017,PT,0
2014,Y10T14,,ES20905,PT,0
2021,Y10T14,,ES20016,PT,0
2015,Y10T14,,ES20022,PT,0
2010,Y10T14,,ES20905,PT,0
2010,Y10T14,,ES01020,PT,0
2018,Y10T14,,ES20068,PT,0
2014,Y10T14,,ES20055,PT,0
2013,Y10T14,,ES48022,PT,0
2018,Y10T14,,ES48022,PT,0
2010,Y10T14,,ES20070,PT,0
2016,Y10T14,,ES48007,PT,0
2020,Y10T14,,ES20905,PT,0
2013,Y10T14,,ES20905,PT,0
2010,Y10T14,,ES01032,PT,0
2019,Y10T14,,ES48073,PT,0
2016,Y10T14,,ES48073,PT,0
2010,Y10T14,,ES20904,PT,0
2014,Y10T14,,ES20904,PT,0
2010,Y10T14,,ES01054,PT,0
2019,Y10T14,,ES48023,PT,0
2014,Y10T14,,ES01054,PT,0
2014,Y10T14,,ES48072,PT,0
2021,Y10T14,,ES20067,PT,0
2021,Y10T14,,ES01044,PT,0
2018,Y10T14,,ES20904,PT,0
2015,Y10T14,,ES20904,PT,0
2020,Y10T14,,ES20016,PT,0
2020,Y10T14,,ES2001,PT,0
2016,Y10T14,,ES20030,PT,0
2018,Y10T14,,ES20030,PT,0
2018,Y10T14,,ES20022,PT,0
2019,Y10T14,,ES01044,PT,0
2021,Y10T14,,ES01020,PT,0
2010,Y10T14,,ES48068,PT,0
2013,Y10T14,,ES20022,PT,0
2016,Y10T14,,ES20904,PT,0
2015,Y10T14,,ES01034,PT,0
2019,Y10T14,,ES20904,PT,0
2013,Y10T14,,ES20904,PT,0
2022,Y10T14,,ES01011,PT,0
2010,Y10T14,,ES01022,PT,0
2016,Y10T14,,ES48008,PT,0
2020,Y10T14,,ES20904,PT,0
2022,Y10T14,,ES01006,PT,0
2022,Y10T14,,ES48024,PT,0
2022,Y10T14,,ES20902,PT,0
2018,Y10T14,,ES20067,PT,0
2022,Y10T14,,ES01020,PT,0
2022,Y10T14,,ES20903,PT,0
2015,Y10T14,,ES01039,PT,0
2018,Y10T14,,ES20016,PT,0
2020,Y10T14,,ES20903,PT,0
2018,Y10T14,,ES20903,PT,0
2015,Y10T14,,ES01044,PT,0
2019,Y10T14,,ES20016,PT,0
2013,Y10T14,,ES20903,PT,0
2022,Y10T14,,ES20016,PT,0
2019,Y10T14,,ES20903,PT,0
2014,Y10T14,,ES20903,PT,0
2016,Y10T14,,ES20016,PT,0
2019,Y10T14,,ES20031,PT,0
2013,Y10T14,,ES48025,PT,0
2016,Y10T14,,ES20903,PT,0
2021,Y10T14,,ES20903,PT,0
2015,Y10T14,,ES20016,PT,0
2015,Y10T14,,ES01049,PT,0
2010,Y10T14,,ES20016,PT,0
2015,Y10T14,,ES20031,PT,0
2022,Y10T14,,ES48910,PT,0
2021,Y10T14,,ES01062,PT,0
2021,Y10T14,,ES20031,PT,0
2014,Y10T14,,ES20069,PT,0
2013,Y10T14,,ES20016,PT,0
2022,Y10T14,,ES01044,PT,0
2015,Y10T14,,ES20903,PT,0
2014,Y10T14,,ES01043,PT,0
2020,Y10T14,,ES20902,PT,0
2022,Y10T14,,ES20015,PT,0
2015,Y10T14,,ES20055,PT,0
2022,Y10T14,,ES48073,PT,0
2010,Y10T14,,ES01043,PT,0
2022,Y10T14,,ES20022,PT,0
2022,Y10T14,,ES48008,PT,0
2013,Y10T14,,ES48074,PT,0
2016,Y10T14,,ES48074,PT,0
2010,Y10T14,,ES48073,PT,0
2021,Y10T14,,ES48026,PT,0
2018,Y10T14,,ES20015,PT,0
2016,Y10T14,,ES20031,PT,0
2013,Y10T14,,ES20902,PT,0
2013,Y10T14,,ES20015,PT,0
2015,Y10T14,,ES20902,PT,0
2015,Y10T14,,ES20067,PT,0
2015,Y10T14,,ES01043,PT,0
2018,Y10T14,,ES20902,PT,0
2010,Y10T14,,ES20902,PT,0
2014,Y10T14,,ES20902,PT,0
2013,Y10T14,,ES48063,PT,0
2010,Y10T14,,ES01901,PT,0
2016,Y10T14,,ES20902,PT,0
2013,Y10T14,,ES48009,PT,0
2016,Y10T14,,ES20032,PT,0
2013,Y10T14,,ES48027,PT,0
2020,Y10T14,,ES0105,PT,0
2022,Y10T14,,ES48066,PT,0
2013,Y10T14,,ES01033,PT,0
2019,Y10T14,,ES01013,PT,0
2013,Y10T14,,ES20056,PT,0
2013,Y10T14,,ES20901,PT,0
2021,Y10T14,,ES20015,PT,0
2014,Y10T14,,ES20015,PT,0
2015,Y10T14,,ES48066,PT,0
2022,Y10T14,,ES48009,PT,0
2021,Y10T14,,,PT,0
2016,Y10T14,,ES20015,PT,0
2020,Y10T14,,ES20015,PT,0
2010,Y10T14,,ES20015,PT,0
2021,Y10T14,,ES48028,PT,0
2010,Y10T14,,ES48028,PT,0
2010,Y10T14,,ES20901,PT,0
2019,Y10T14,,ES48009,PT,0
2019,Y10T14,,ES20015,PT,0
2015,Y10T14,,ES20901,PT,0
2013,Y10T14,,ES48028,PT,0
2018,Y10T14,,ES20901,PT,0
2020,Y10T14,,ES01043,PT,0
2015,Y10T14,,ES20015,PT,0
2016,Y10T14,,ES20023,PT,0
2019,Y10T14,,ES01010,PT,0
2022,Y10T14,,ES20901,PT,0
2014,Y10T14,,ES20901,PT,0
2016,Y10T14,,ES20901,PT,0
2016,Y10T14,,ES01043,PT,0
2021,Y10T14,,ES20901,PT,0
2013,Y10T14,,ES01020,PT,0
2021,Y10T14,,ES01043,PT,0
2013,Y10T14,,ES20069,PT,0
2021,Y10T14,,ES20023,PT,0
2019,Y10T14,,ES20023,PT,0
2015,Y10T14,,ES4801,PT,0
2022,Y10T14,,ES01043,PT,0
2018,Y10T14,,ES01004,PT,0
2021,Y10T14,,ES20033,PT,0
2022,Y10T14,,ES48029,PT,0
2015,Y10T14,,ES48029,PT,0
2018,Y10T14,,ES48029,PT,0
2014,Y10T14,,ES20033,PT,0
2015,Y10T14,,ES48097,PT,0
2016,Y10T14,,ES01062,PT,0
2015,Y10T14,,ES48074,PT,0
2022,Y10T14,,ES48074,PT,0
2019,Y10T14,,ES01043,PT,0
2022,Y10T14,,ES20081,PT,0
2020,Y10T14,,ES20081,PT,0
2010,Y10T14,,ES48075,PT,0
2021,Y10T14,,ES20081,PT,0
2018,Y10T14,,ES20081,PT,0
2010,Y10T14,,ES20014,PT,0
2019,Y10T14,,ES48097,PT,0
2015,Y10T14,,ES20081,PT,0
2016,Y10T14,,ES20081,PT,0
2015,Y10T14,,ES20033,PT,0
2022,Y10T14,,ES4803,PT,0
2010,Y10T14,,ES20081,PT,0
2014,Y10T14,,ES01020,PT,0
2014,Y10T14,,ES20081,PT,0
2010,Y10T14,,ES48097,PT,0
2019,Y10T14,,ES20081,PT,0
2016,Y10T14,,ES01033,PT,0
2015,Y10T14,,ES20014,PT,0
2018,Y10T14,,ES01006,PT,0
2018,Y10T14,,ES48055,PT,0
2013,Y10T14,,ES48097,PT,0
2015,Y10T14,,ES20002,PT,0
2014,Y10T14,,ES01010,PT,0
2013,Y10T14,,ES01043,PT,0
2016,Y10T14,,ES48097,PT,0
2019,Y10T14,,ES01020,PT,0
2018,Y10T14,,ES01028,PT,0
2016,Y10T14,,ES20034,PT,0
2010,Y10T14,,ES01016,PT,0
2013,Y10T14,,ES48030,PT,0
2010,Y10T14,,ES48030,PT,0
2020,Y10T14,,ES48030,PT,0
2020,Y10T14,,ES48097,PT,0
2021,Y10T14,,ES20034,PT,0
2021,Y10T14,,ES20014,PT,0
2014,Y10T14,,ES20080,PT,0
2020,Y10T14,,ES20080,PT,0
2020,Y10T14,,ES01001,PT,0
2018,Y10T14,,ES20080,PT,0
2014,Y10T14,,ES20014,PT,0
2016,Y10T14,,ES48083,PT,0
2013,Y10T14,,ES20080,PT,0
2010,Y10T14,,ES01004,PT,0
2020,Y10T14,,ES20014,PT,0
2022,Y10T14,,ES20080,PT,0
2014,Y10T14,,ES48074,PT,0
2016,Y10T14,,ES01020,PT,0
2018,Y10T14,,ES20014,PT,0
2019,Y10T14,,ES20080,PT,0
2019,Y10T14,,ES48031,PT,0
2016,Y10T14,,ES48031,PT,0
2013,Y10T14,,ES20014,PT,0
2021,Y10T14,,ES20080,PT,0
2022,Y10T14,,ES20014,PT,0
2022,Y10T14,,ES48905,PT,0
2014,Y10T14,,ES48010,PT,0
2020,Y10T14,,ES01020,PT,0
2020,Y10T14,,ES48054,PT,0
2016,Y10T14,,ES48032,PT,0
2014,Y10T14,,ES20079,PT,0
2016,Y10T14,,ES48010,PT,0
2018,Y10T14,,ES01022,PT,0
2020,Y10T14,,ES0102,PT,0
2019,Y10T14,,ES48075,PT,0
2016,Y10T14,,ES48075,PT,0
2022,Y10T14,,ES20013,PT,0
2020,Y10T14,,ES01017,PT,0
2015,Y10T14,,ES48032,PT,0
2019,Y10T14,,ES20035,PT,0
2014,Y10T14,,ES20035,PT,0
2013,Y10T14,,ES20009,PT,0
2016,Y10T14,,ES20066,PT,0
2010,Y10T14,,ES48076,PT,0
2014,Y10T14,,ES20046,PT,0
2016,Y10T14,,ES20002,PT,0
2018,Y10T14,,ES20057,PT,0
2019,Y10T14,,ES48076,PT,0
2010,Y10T14,,ES01034,PT,0
2015,Y10T14,,ES01022,PT,0
2016,Y10T14,,ES20079,PT,0
2019,Y10T14,,ES01022,PT,0
2013,Y10T14,,ES20079,PT,0
2018,Y10T14,,ES0102,PT,0
2010,Y10T14,,ES01042,PT,0
2015,Y10T14,,ES20079,PT,0
2014,Y10T14,,ES20057,PT,0
2020,Y10T14,,ES20078,PT,0
2013,Y10T14,,ES48033,PT,0
2018,Y10T14,,ES20079,PT,0
2016,Y10T14,,ES48053,PT,0
2020,Y10T14,,ES48010,PT,0
2010,Y10T14,,ES20079,PT,0
2021,Y10T14,,ES20079,PT,0
2019,Y10T14,,ES20079,PT,0
2016,Y10T14,,ES01034,PT,0
2010,Y10T14,,ES20051,PT,0
2021,Y10T14,,ES20066,PT,0
2019,Y10T14,,ES01019,PT,0
2022,Y10T14,,ES20069,PT,0
2021,Y10T14,,ES20024,PT,0
2013,Y10T14,,ES01039,PT,0
2021,Y10T14,,ES20013,PT,0
2022,Y10T14,,ES01022,PT,0
2015,Y10T14,,ES0102,PT,0
2016,Y10T14,,ES20013,PT,0
2015,Y10T14,,ES48034,PT,0
2015,Y10T14,,ES20078,PT,0
2019,Y10T14,,ES48034,PT,0
2010,Y10T14,,ES20066,PT,0
2019,Y10T14,,ES20013,PT,0
2010,Y10T14,,ES20036,PT,0
2014,Y10T14,,ES0105,PT,0
2015,Y10T14,,ES48010,PT,0
2019,Y10T14,,ES20066,PT,0
2013,Y10T14,,ES20013,PT,0
2010,Y10T14,,ES20002,PT,0
2019,Y10T14,,ES20078,PT,0
2018,Y10T14,,ES20013,PT,0
