Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,AG_LND_FRST,,,ES48016,PT,ES48016,38.6
2022,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2021,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2010,AG_LND_FRST,,,ES01014,PT,ES01014,17
2020,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2019,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2018,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2016,AG_LND_FRST,,,ES01014,PT,ES01014,16.5
2022,AG_LND_FRST,,,ES20022,PT,ES20022,74.8
2020,AG_LND_FRST,,,ES20022,PT,ES20022,74.8
2016,AG_LND_FRST,,,ES20022,PT,ES20022,75.4
2018,AG_LND_FRST,,,ES20022,PT,ES20022,74.9
2010,AG_LND_FRST,,,ES20022,PT,ES20022,75.2
2021,AG_LND_FRST,,,ES20022,PT,ES20022,74.8
2019,AG_LND_FRST,,,ES20022,PT,ES20022,74.9
2016,AG_LND_FRST,,,ES20074,PT,ES20074,70
2022,AG_LND_FRST,,,ES20074,PT,ES20074,67.1
2018,AG_LND_FRST,,,ES20074,PT,ES20074,67
2010,AG_LND_FRST,,,ES20074,PT,ES20074,70.2
2021,AG_LND_FRST,,,ES20074,PT,ES20074,67.1
2019,AG_LND_FRST,,,ES20074,PT,ES20074,67
2020,AG_LND_FRST,,,ES20074,PT,ES20074,67.1
2020,AG_LND_FRST,,,ES48017,PT,ES48017,61.5
2010,AG_LND_FRST,,,ES48017,PT,ES48017,60.1
2016,AG_LND_FRST,,,ES48017,PT,ES48017,62.4
2021,AG_LND_FRST,,,ES48017,PT,ES48017,61.7
2018,AG_LND_FRST,,,ES48017,PT,ES48017,61
2022,AG_LND_FRST,,,ES48017,PT,ES48017,61.7
2019,AG_LND_FRST,,,ES48017,PT,ES48017,61.2
2018,AG_LND_FRST,,,ES01016,PT,ES01016,58.2
2020,AG_LND_FRST,,,ES01016,PT,ES01016,58.9
2021,AG_LND_FRST,,,ES01016,PT,ES01016,58.9
2016,AG_LND_FRST,,,ES01016,PT,ES01016,58.2
2010,AG_LND_FRST,,,ES01016,PT,ES01016,58
2022,AG_LND_FRST,,,ES01016,PT,ES01016,58.9
2019,AG_LND_FRST,,,ES01016,PT,ES01016,58.9
2016,AG_LND_FRST,,,ES48018,PT,ES48018,72.6
2018,AG_LND_FRST,,,ES48018,PT,ES48018,71.6
2020,AG_LND_FRST,,,ES48018,PT,ES48018,72
2019,AG_LND_FRST,,,ES48018,PT,ES48018,71.7
2022,AG_LND_FRST,,,ES48018,PT,ES48018,72.5
2010,AG_LND_FRST,,,ES48018,PT,ES48018,76.4
2021,AG_LND_FRST,,,ES48018,PT,ES48018,72.5
2020,AG_LND_FRST,,,ES48019,PT,ES48019,58.6
2016,AG_LND_FRST,,,ES48019,PT,ES48019,62.4
2021,AG_LND_FRST,,,ES48019,PT,ES48019,59
2010,AG_LND_FRST,,,ES48019,PT,ES48019,61.9
2019,AG_LND_FRST,,,ES48019,PT,ES48019,58.6
2018,AG_LND_FRST,,,ES48019,PT,ES48019,58.3
2022,AG_LND_FRST,,,ES48019,PT,ES48019,59.1
2018,AG_LND_FRST,,,ES20023,PT,ES20023,47.4
2020,AG_LND_FRST,,,ES20023,PT,ES20023,47.3
2010,AG_LND_FRST,,,ES20023,PT,ES20023,52.6
2021,AG_LND_FRST,,,ES20023,PT,ES20023,48.1
2022,AG_LND_FRST,,,ES20023,PT,ES20023,48.3
2016,AG_LND_FRST,,,ES20023,PT,ES20023,53.9
2019,AG_LND_FRST,,,ES20023,PT,ES20023,47.3
2021,AG_LND_FRST,,,ES20024,PT,ES20024,58.2
2018,AG_LND_FRST,,,ES20024,PT,ES20024,58.5
2010,AG_LND_FRST,,,ES20024,PT,ES20024,58.6
2022,AG_LND_FRST,,,ES20024,PT,ES20024,58.2
2016,AG_LND_FRST,,,ES20024,PT,ES20024,59.4
2020,AG_LND_FRST,,,ES20024,PT,ES20024,58.2
2019,AG_LND_FRST,,,ES20024,PT,ES20024,58.2
2021,AG_LND_FRST,,,ES48020,PT,ES48020,20.4
2018,AG_LND_FRST,,,ES48020,PT,ES48020,19.7
2016,AG_LND_FRST,,,ES48020,PT,ES48020,19.7
2019,AG_LND_FRST,,,ES48020,PT,ES48020,20.1
2020,AG_LND_FRST,,,ES48020,PT,ES48020,20.3
2010,AG_LND_FRST,,,ES48020,PT,ES48020,19.4
2022,AG_LND_FRST,,,ES48020,PT,ES48020,20.4
2018,AG_LND_FRST,,,ES48021,PT,ES48021,70.1
2020,AG_LND_FRST,,,ES48021,PT,ES48021,69.6
2019,AG_LND_FRST,,,ES48021,PT,ES48021,69.5
2022,AG_LND_FRST,,,ES48021,PT,ES48021,69.9
2021,AG_LND_FRST,,,ES48021,PT,ES48021,69.6
2016,AG_LND_FRST,,,ES48021,PT,ES48021,71.3
2010,AG_LND_FRST,,,ES48021,PT,ES48021,69.8
2022,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2010,AG_LND_FRST,,,ES01017,PT,ES01017,62.9
2020,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2016,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2021,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2018,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2019,AG_LND_FRST,,,ES01017,PT,ES01017,62.8
2022,AG_LND_FRST,,,ES20029,PT,ES20029,52.4
2019,AG_LND_FRST,,,ES20029,PT,ES20029,51.7
2018,AG_LND_FRST,,,ES20029,PT,ES20029,50.9
2020,AG_LND_FRST,,,ES20029,PT,ES20029,52
2021,AG_LND_FRST,,,ES20029,PT,ES20029,52.3
2010,AG_LND_FRST,,,ES20029,PT,ES20029,52.4
2016,AG_LND_FRST,,,ES20029,PT,ES20029,52.3
2020,AG_LND_FRST,,,ES48901,PT,ES48901,33.3
2018,AG_LND_FRST,,,ES48901,PT,ES48901,32.5
2016,AG_LND_FRST,,,ES48901,PT,ES48901,32.5
2021,AG_LND_FRST,,,ES48901,PT,ES48901,33.3
2019,AG_LND_FRST,,,ES48901,PT,ES48901,32.4
2010,AG_LND_FRST,,,ES48901,PT,ES48901,39.4
2022,AG_LND_FRST,,,ES48901,PT,ES48901,33.2
2010,AG_LND_FRST,,,ES48026,PT,ES48026,69.1
2021,AG_LND_FRST,,,ES48026,PT,ES48026,68
2018,AG_LND_FRST,,,ES48026,PT,ES48026,67
2019,AG_LND_FRST,,,ES48026,PT,ES48026,67.4
2020,AG_LND_FRST,,,ES48026,PT,ES48026,67.7
2016,AG_LND_FRST,,,ES48026,PT,ES48026,68.9
2022,AG_LND_FRST,,,ES48026,PT,ES48026,68.1
2019,AG_LND_FRST,,,ES20069,PT,ES20069,32.2
2020,AG_LND_FRST,,,ES20069,PT,ES20069,32.2
2018,AG_LND_FRST,,,ES20069,PT,ES20069,31.7
2022,AG_LND_FRST,,,ES20069,PT,ES20069,32.2
2021,AG_LND_FRST,,,ES20069,PT,ES20069,32.2
2016,AG_LND_FRST,,,ES20069,PT,ES20069,31.9
2010,AG_LND_FRST,,,ES20069,PT,ES20069,31.5
2021,AG_LND_FRST,,,ES48027,PT,ES48027,56.5
2016,AG_LND_FRST,,,ES48027,PT,ES48027,56.2
2020,AG_LND_FRST,,,ES48027,PT,ES48027,56.5
2019,AG_LND_FRST,,,ES48027,PT,ES48027,55.6
2018,AG_LND_FRST,,,ES48027,PT,ES48027,55.5
2022,AG_LND_FRST,,,ES48027,PT,ES48027,56.5
2010,AG_LND_FRST,,,ES48027,PT,ES48027,57.2
2021,AG_LND_FRST,,,ES48028,PT,ES48028,70.5
2022,AG_LND_FRST,,,ES48028,PT,ES48028,70.5
2010,AG_LND_FRST,,,ES48028,PT,ES48028,69.6
2019,AG_LND_FRST,,,ES48028,PT,ES48028,70.3
2020,AG_LND_FRST,,,ES48028,PT,ES48028,70.4
2016,AG_LND_FRST,,,ES48028,PT,ES48028,71.1
2018,AG_LND_FRST,,,ES48028,PT,ES48028,69.3
2019,AG_LND_FRST,,,ES20030,PT,ES20030,65.5
2018,AG_LND_FRST,,,ES20030,PT,ES20030,65.2
2016,AG_LND_FRST,,,ES20030,PT,ES20030,66.6
2021,AG_LND_FRST,,,ES20030,PT,ES20030,65.8
2010,AG_LND_FRST,,,ES20030,PT,ES20030,72.9
2020,AG_LND_FRST,,,ES20030,PT,ES20030,65.5
2022,AG_LND_FRST,,,ES20030,PT,ES20030,65.9
2018,AG_LND_FRST,,,ES48031,PT,ES48031,74.9
2020,AG_LND_FRST,,,ES48031,PT,ES48031,74.5
2016,AG_LND_FRST,,,ES48031,PT,ES48031,74.9
2010,AG_LND_FRST,,,ES48031,PT,ES48031,80.5
2022,AG_LND_FRST,,,ES48031,PT,ES48031,74.7
2021,AG_LND_FRST,,,ES48031,PT,ES48031,74.5
2019,AG_LND_FRST,,,ES48031,PT,ES48031,74.5
2020,AG_LND_FRST,,,ES01021,PT,ES01021,22.4
2019,AG_LND_FRST,,,ES01021,PT,ES01021,22.4
2016,AG_LND_FRST,,,ES01021,PT,ES01021,22.5
2021,AG_LND_FRST,,,ES01021,PT,ES01021,22.4
2022,AG_LND_FRST,,,ES01021,PT,ES01021,22.5
2010,AG_LND_FRST,,,ES01021,PT,ES01021,22.2
2018,AG_LND_FRST,,,ES01021,PT,ES01021,22.5
2019,AG_LND_FRST,,,ES01022,PT,ES01022,9.1
2020,AG_LND_FRST,,,ES01022,PT,ES01022,9.1
2016,AG_LND_FRST,,,ES01022,PT,ES01022,9.1
2021,AG_LND_FRST,,,ES01022,PT,ES01022,9.1
2022,AG_LND_FRST,,,ES01022,PT,ES01022,9
2010,AG_LND_FRST,,,ES01022,PT,ES01022,6.9
2018,AG_LND_FRST,,,ES01022,PT,ES01022,9.1
2010,AG_LND_FRST,,,ES20031,PT,ES20031,90.6
2022,AG_LND_FRST,,,ES20031,PT,ES20031,89.8
2021,AG_LND_FRST,,,ES20031,PT,ES20031,90
2020,AG_LND_FRST,,,ES20031,PT,ES20031,90
2019,AG_LND_FRST,,,ES20031,PT,ES20031,90
2018,AG_LND_FRST,,,ES20031,PT,ES20031,88.9
2016,AG_LND_FRST,,,ES20031,PT,ES20031,90.4
2018,AG_LND_FRST,,,ES20033,PT,ES20033,78.9
2021,AG_LND_FRST,,,ES20033,PT,ES20033,79.6
2016,AG_LND_FRST,,,ES20033,PT,ES20033,82.2
2010,AG_LND_FRST,,,ES20033,PT,ES20033,83.3
2019,AG_LND_FRST,,,ES20033,PT,ES20033,79.2
2020,AG_LND_FRST,,,ES20033,PT,ES20033,79.3
2022,AG_LND_FRST,,,ES20033,PT,ES20033,79.6
2016,AG_LND_FRST,,,ES20032,PT,ES20032,69.1
2018,AG_LND_FRST,,,ES20032,PT,ES20032,66.6
2019,AG_LND_FRST,,,ES20032,PT,ES20032,66.6
2020,AG_LND_FRST,,,ES20032,PT,ES20032,67.1
2022,AG_LND_FRST,,,ES20032,PT,ES20032,67.7
2021,AG_LND_FRST,,,ES20032,PT,ES20032,67.5
2010,AG_LND_FRST,,,ES20032,PT,ES20032,68.8
2021,AG_LND_FRST,,,ES48032,PT,ES48032,67.5
2010,AG_LND_FRST,,,ES48032,PT,ES48032,69.4
2018,AG_LND_FRST,,,ES48032,PT,ES48032,66.2
2022,AG_LND_FRST,,,ES48032,PT,ES48032,67.5
2020,AG_LND_FRST,,,ES48032,PT,ES48032,67.3
2019,AG_LND_FRST,,,ES48032,PT,ES48032,66.1
2016,AG_LND_FRST,,,ES48032,PT,ES48032,68.9
2016,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2018,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2021,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2020,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2019,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2022,AG_LND_FRST,,,ES01023,PT,ES01023,3.3
2010,AG_LND_FRST,,,ES01023,PT,ES01023,3.8
2019,AG_LND_FRST,,,ES48902,PT,ES48902,23.7
2021,AG_LND_FRST,,,ES48902,PT,ES48902,24
2010,AG_LND_FRST,,,ES48902,PT,ES48902,22.9
2020,AG_LND_FRST,,,ES48902,PT,ES48902,24
2018,AG_LND_FRST,,,ES48902,PT,ES48902,23.7
2016,AG_LND_FRST,,,ES48902,PT,ES48902,23.8
2022,AG_LND_FRST,,,ES48902,PT,ES48902,24
2022,AG_LND_FRST,,,ES48033,PT,ES48033,82.6
2021,AG_LND_FRST,,,ES48033,PT,ES48033,82.6
2010,AG_LND_FRST,,,ES48033,PT,ES48033,81.2
2019,AG_LND_FRST,,,ES48033,PT,ES48033,82.3
2018,AG_LND_FRST,,,ES48033,PT,ES48033,81.8
2020,AG_LND_FRST,,,ES48033,PT,ES48033,82.5
2016,AG_LND_FRST,,,ES48033,PT,ES48033,82.8
2021,AG_LND_FRST,,,ES48034,PT,ES48034,54.8
2018,AG_LND_FRST,,,ES48034,PT,ES48034,54.7
2019,AG_LND_FRST,,,ES48034,PT,ES48034,54.7
2022,AG_LND_FRST,,,ES48034,PT,ES48034,54.9
2016,AG_LND_FRST,,,ES48034,PT,ES48034,58.2
2020,AG_LND_FRST,,,ES48034,PT,ES48034,53.8
2010,AG_LND_FRST,,,ES48034,PT,ES48034,72.4
2022,AG_LND_FRST,,,ES20067,PT,ES20067,66.7
2021,AG_LND_FRST,,,ES20067,PT,ES20067,66.7
2018,AG_LND_FRST,,,ES20067,PT,ES20067,66.1
2010,AG_LND_FRST,,,ES20067,PT,ES20067,67.9
2020,AG_LND_FRST,,,ES20067,PT,ES20067,66.5
2016,AG_LND_FRST,,,ES20067,PT,ES20067,68
2019,AG_LND_FRST,,,ES20067,PT,ES20067,66.5
2016,AG_LND_FRST,,,ES20066,PT,ES20066,59.8
2019,AG_LND_FRST,,,ES20066,PT,ES20066,58.4
2010,AG_LND_FRST,,,ES20066,PT,ES20066,60.5
2022,AG_LND_FRST,,,ES20066,PT,ES20066,59.2
2021,AG_LND_FRST,,,ES20066,PT,ES20066,59
2020,AG_LND_FRST,,,ES20066,PT,ES20066,59.1
2018,AG_LND_FRST,,,ES20066,PT,ES20066,58.1
2019,AG_LND_FRST,,,ES01046,PT,ES01046,49.9
2022,AG_LND_FRST,,,ES01046,PT,ES01046,49.8
2010,AG_LND_FRST,,,ES01046,PT,ES01046,49.5
2020,AG_LND_FRST,,,ES01046,PT,ES01046,49.8
2018,AG_LND_FRST,,,ES01046,PT,ES01046,49.9
2016,AG_LND_FRST,,,ES01046,PT,ES01046,49.9
2021,AG_LND_FRST,,,ES01046,PT,ES01046,49.8
2022,AG_LND_FRST,,,ES48079,PT,ES48079,69.2
2010,AG_LND_FRST,,,ES48079,PT,ES48079,70.7
2018,AG_LND_FRST,,,ES48079,PT,ES48079,68.6
2021,AG_LND_FRST,,,ES48079,PT,ES48079,69.3
2020,AG_LND_FRST,,,ES48079,PT,ES48079,69.7
2019,AG_LND_FRST,,,ES48079,PT,ES48079,69.2
2016,AG_LND_FRST,,,ES48079,PT,ES48079,71.6
2018,AG_LND_FRST,,,ES20034,PT,ES20034,61.7
2019,AG_LND_FRST,,,ES20034,PT,ES20034,61.8
2016,AG_LND_FRST,,,ES20034,PT,ES20034,62.9
2020,AG_LND_FRST,,,ES20034,PT,ES20034,61.9
2022,AG_LND_FRST,,,ES20034,PT,ES20034,62.1
2021,AG_LND_FRST,,,ES20034,PT,ES20034,62
2010,AG_LND_FRST,,,ES20034,PT,ES20034,63.3
2010,AG_LND_FRST,,,ES48029,PT,ES48029,40
2018,AG_LND_FRST,,,ES48029,PT,ES48029,38.9
2019,AG_LND_FRST,,,ES48029,PT,ES48029,38.9
2020,AG_LND_FRST,,,ES48029,PT,ES48029,38.9
2022,AG_LND_FRST,,,ES48029,PT,ES48029,40.8
2016,AG_LND_FRST,,,ES48029,PT,ES48029,38.9
2021,AG_LND_FRST,,,ES48029,PT,ES48029,40.9
2020,AG_LND_FRST,,,ES48030,PT,ES48030,71.1
2018,AG_LND_FRST,,,ES48030,PT,ES48030,70.6
2021,AG_LND_FRST,,,ES48030,PT,ES48030,72.3
2010,AG_LND_FRST,,,ES48030,PT,ES48030,71.6
2022,AG_LND_FRST,,,ES48030,PT,ES48030,73
2016,AG_LND_FRST,,,ES48030,PT,ES48030,73.2
2019,AG_LND_FRST,,,ES48030,PT,ES48030,70.7
2016,AG_LND_FRST,,,ES20035,PT,ES20035,70.7
2021,AG_LND_FRST,,,ES20035,PT,ES20035,69.5
2020,AG_LND_FRST,,,ES20035,PT,ES20035,69.2
2018,AG_LND_FRST,,,ES20035,PT,ES20035,68.7
2022,AG_LND_FRST,,,ES20035,PT,ES20035,69.7
2019,AG_LND_FRST,,,ES20035,PT,ES20035,68.7
2010,AG_LND_FRST,,,ES20035,PT,ES20035,73.2
2020,AG_LND_FRST,,,ES48906,PT,ES48906,55.8
2021,AG_LND_FRST,,,ES48906,PT,ES48906,55.8
2019,AG_LND_FRST,,,ES48906,PT,ES48906,55.8
2018,AG_LND_FRST,,,ES48906,PT,ES48906,55.8
2022,AG_LND_FRST,,,ES48906,PT,ES48906,55.6
2010,AG_LND_FRST,,,ES48906,PT,ES48906,53.1
2016,AG_LND_FRST,,,ES48906,PT,ES48906,57.3
2016,AG_LND_FRST,,,ES48035,PT,ES48035,46.8
2019,AG_LND_FRST,,,ES48035,PT,ES48035,46.5
2018,AG_LND_FRST,,,ES48035,PT,ES48035,46.2
2020,AG_LND_FRST,,,ES48035,PT,ES48035,46.8
2010,AG_LND_FRST,,,ES48035,PT,ES48035,45.2
2022,AG_LND_FRST,,,ES48035,PT,ES48035,46.9
2021,AG_LND_FRST,,,ES48035,PT,ES48035,46.8
2022,AG_LND_FRST,,,ES20038,PT,ES20038,63.6
2018,AG_LND_FRST,,,ES20038,PT,ES20038,63.2
2020,AG_LND_FRST,,,ES20038,PT,ES20038,63.2
2010,AG_LND_FRST,,,ES20038,PT,ES20038,65.7
2016,AG_LND_FRST,,,ES20038,PT,ES20038,64.9
2021,AG_LND_FRST,,,ES20038,PT,ES20038,63.5
2019,AG_LND_FRST,,,ES20038,PT,ES20038,63.1
2019,AG_LND_FRST,,,ES20037,PT,ES20037,65.6
2020,AG_LND_FRST,,,ES20037,PT,ES20037,65.6
2018,AG_LND_FRST,,,ES20037,PT,ES20037,65.6
2021,AG_LND_FRST,,,ES20037,PT,ES20037,65.6
2022,AG_LND_FRST,,,ES20037,PT,ES20037,65.6
2010,AG_LND_FRST,,,ES20037,PT,ES20037,66.5
2016,AG_LND_FRST,,,ES20037,PT,ES20037,67.8
2019,AG_LND_FRST,,,ES48036,PT,ES48036,59.9
2021,AG_LND_FRST,,,ES48036,PT,ES48036,61.2
2022,AG_LND_FRST,,,ES48036,PT,ES48036,61
2010,AG_LND_FRST,,,ES48036,PT,ES48036,59.1
2020,AG_LND_FRST,,,ES48036,PT,ES48036,60.1
2018,AG_LND_FRST,,,ES48036,PT,ES48036,59.9
2016,AG_LND_FRST,,,ES48036,PT,ES48036,60.1
2018,AG_LND_FRST,,,ES48037,PT,ES48037,61.4
2016,AG_LND_FRST,,,ES48037,PT,ES48037,62.2
2010,AG_LND_FRST,,,ES48037,PT,ES48037,62.8
2021,AG_LND_FRST,,,ES48037,PT,ES48037,62
2019,AG_LND_FRST,,,ES48037,PT,ES48037,61.5
2022,AG_LND_FRST,,,ES48037,PT,ES48037,62
2020,AG_LND_FRST,,,ES48037,PT,ES48037,61.8
2010,AG_LND_FRST,,,ES48038,PT,ES48038,44.7
2022,AG_LND_FRST,,,ES48038,PT,ES48038,46.2
2021,AG_LND_FRST,,,ES48038,PT,ES48038,46.2
2018,AG_LND_FRST,,,ES48038,PT,ES48038,45.8
2019,AG_LND_FRST,,,ES48038,PT,ES48038,45.6
2016,AG_LND_FRST,,,ES48038,PT,ES48038,46.3
2020,AG_LND_FRST,,,ES48038,PT,ES48038,46.4
2016,AG_LND_FRST,,,ES48039,PT,ES48039,71.9
2010,AG_LND_FRST,,,ES48039,PT,ES48039,75.8
2022,AG_LND_FRST,,,ES48039,PT,ES48039,71.3
2020,AG_LND_FRST,,,ES48039,PT,ES48039,71.2
2021,AG_LND_FRST,,,ES48039,PT,ES48039,71.2
2019,AG_LND_FRST,,,ES48039,PT,ES48039,70.4
2018,AG_LND_FRST,,,ES48039,PT,ES48039,70.3
2010,AG_LND_FRST,,,ES48040,PT,ES48040,40.6
2016,AG_LND_FRST,,,ES48040,PT,ES48040,40
2021,AG_LND_FRST,,,ES48040,PT,ES48040,42.8
2020,AG_LND_FRST,,,ES48040,PT,ES48040,42.1
2019,AG_LND_FRST,,,ES48040,PT,ES48040,39.8
2018,AG_LND_FRST,,,ES48040,PT,ES48040,39.3
2022,AG_LND_FRST,,,ES48040,PT,ES48040,42.8
2021,AG_LND_FRST,,,ES48041,PT,ES48041,61.1
2020,AG_LND_FRST,,,ES48041,PT,ES48041,61
2016,AG_LND_FRST,,,ES48041,PT,ES48041,62.2
2018,AG_LND_FRST,,,ES48041,PT,ES48041,61
2022,AG_LND_FRST,,,ES48041,PT,ES48041,61.8
2010,AG_LND_FRST,,,ES48041,PT,ES48041,61.9
2019,AG_LND_FRST,,,ES48041,PT,ES48041,61
2010,AG_LND_FRST,,,ES20907,PT,ES20907,75.4
2018,AG_LND_FRST,,,ES20907,PT,ES20907,74.8
2016,AG_LND_FRST,,,ES20907,PT,ES20907,77.5
2019,AG_LND_FRST,,,ES20907,PT,ES20907,74.8
2020,AG_LND_FRST,,,ES20907,PT,ES20907,75
2021,AG_LND_FRST,,,ES20907,PT,ES20907,75
2022,AG_LND_FRST,,,ES20907,PT,ES20907,75.1
2021,AG_LND_FRST,,,ES48046,PT,ES48046,46.8
2018,AG_LND_FRST,,,ES48046,PT,ES48046,45.6
2010,AG_LND_FRST,,,ES48046,PT,ES48046,45.6
2019,AG_LND_FRST,,,ES48046,PT,ES48046,46.2
2016,AG_LND_FRST,,,ES48046,PT,ES48046,46.5
2020,AG_LND_FRST,,,ES48046,PT,ES48046,46.2
2022,AG_LND_FRST,,,ES48046,PT,ES48046,46.8
2020,AG_LND_FRST,,,ES20039,PT,ES20039,22.6
2018,AG_LND_FRST,,,ES20039,PT,ES20039,22
2022,AG_LND_FRST,,,ES20039,PT,ES20039,22.6
2019,AG_LND_FRST,,,ES20039,PT,ES20039,22.6
2021,AG_LND_FRST,,,ES20039,PT,ES20039,22.6
2010,AG_LND_FRST,,,ES20039,PT,ES20039,25.9
2016,AG_LND_FRST,,,ES20039,PT,ES20039,23.4
2022,AG_LND_FRST,,,ES48044,PT,ES48044,6.7
2019,AG_LND_FRST,,,ES48044,PT,ES48044,6.7
2018,AG_LND_FRST,,,ES48044,PT,ES48044,6.3
2021,AG_LND_FRST,,,ES48044,PT,ES48044,6.7
2010,AG_LND_FRST,,,ES48044,PT,ES48044,6.2
2016,AG_LND_FRST,,,ES48044,PT,ES48044,6.3
2020,AG_LND_FRST,,,ES48044,PT,ES48044,6.7
2016,AG_LND_FRST,,,ES48047,PT,ES48047,78.4
2022,AG_LND_FRST,,,ES48047,PT,ES48047,79.6
2019,AG_LND_FRST,,,ES48047,PT,ES48047,79
2020,AG_LND_FRST,,,ES48047,PT,ES48047,79
2018,AG_LND_FRST,,,ES48047,PT,ES48047,78.4
2021,AG_LND_FRST,,,ES48047,PT,ES48047,78.8
2010,AG_LND_FRST,,,ES48047,PT,ES48047,73.2
2019,AG_LND_FRST,,,ES48042,PT,ES48042,81
2020,AG_LND_FRST,,,ES48042,PT,ES48042,81.1
2010,AG_LND_FRST,,,ES48042,PT,ES48042,81.9
2022,AG_LND_FRST,,,ES48042,PT,ES48042,82
2016,AG_LND_FRST,,,ES48042,PT,ES48042,81.7
2018,AG_LND_FRST,,,ES48042,PT,ES48042,80.6
2021,AG_LND_FRST,,,ES48042,PT,ES48042,81.9
2018,AG_LND_FRST,,,ES48043,PT,ES48043,25.7
2021,AG_LND_FRST,,,ES48043,PT,ES48043,30.4
2020,AG_LND_FRST,,,ES48043,PT,ES48043,30.1
2022,AG_LND_FRST,,,ES48043,PT,ES48043,30.4
2010,AG_LND_FRST,,,ES48043,PT,ES48043,37.9
2019,AG_LND_FRST,,,ES48043,PT,ES48043,25.8
2016,AG_LND_FRST,,,ES48043,PT,ES48043,25.7
2020,AG_LND_FRST,,,ES48045,PT,ES48045,66.2
2016,AG_LND_FRST,,,ES48045,PT,ES48045,65.8
2018,AG_LND_FRST,,,ES48045,PT,ES48045,65.3
2019,AG_LND_FRST,,,ES48045,PT,ES48045,65.4
2022,AG_LND_FRST,,,ES48045,PT,ES48045,66.3
2010,AG_LND_FRST,,,ES48045,PT,ES48045,66.3
2021,AG_LND_FRST,,,ES48045,PT,ES48045,66.3
2022,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2016,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2021,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2020,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2019,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2010,AG_LND_FRST,,,ES01056,PT,ES01056,56
2018,AG_LND_FRST,,,ES01056,PT,ES01056,56.2
2021,AG_LND_FRST,,,ES20040,PT,ES20040,64.8
2020,AG_LND_FRST,,,ES20040,PT,ES20040,64.8
2022,AG_LND_FRST,,,ES20040,PT,ES20040,64.8
2016,AG_LND_FRST,,,ES20040,PT,ES20040,65.4
2010,AG_LND_FRST,,,ES20040,PT,ES20040,65
2018,AG_LND_FRST,,,ES20040,PT,ES20040,63.8
2019,AG_LND_FRST,,,ES20040,PT,ES20040,64.6
2019,AG_LND_FRST,,,ES20041,PT,ES20041,48.6
2018,AG_LND_FRST,,,ES20041,PT,ES20041,48.6
2010,AG_LND_FRST,,,ES20041,PT,ES20041,47.4
2020,AG_LND_FRST,,,ES20041,PT,ES20041,48.6
2021,AG_LND_FRST,,,ES20041,PT,ES20041,48.6
2022,AG_LND_FRST,,,ES20041,PT,ES20041,48.6
2016,AG_LND_FRST,,,ES20041,PT,ES20041,49.1
2020,AG_LND_FRST,,,ES20036,PT,ES20036,40
2022,AG_LND_FRST,,,ES20036,PT,ES20036,40
2021,AG_LND_FRST,,,ES20036,PT,ES20036,40
2010,AG_LND_FRST,,,ES20036,PT,ES20036,40.9
2018,AG_LND_FRST,,,ES20036,PT,ES20036,39.9
2016,AG_LND_FRST,,,ES20036,PT,ES20036,39.9
2019,AG_LND_FRST,,,ES20036,PT,ES20036,40
2018,AG_LND_FRST,,,ES20042,PT,ES20042,39
2019,AG_LND_FRST,,,ES20042,PT,ES20042,38.9
2022,AG_LND_FRST,,,ES20042,PT,ES20042,39.2
2016,AG_LND_FRST,,,ES20042,PT,ES20042,43.1
2010,AG_LND_FRST,,,ES20042,PT,ES20042,45
2020,AG_LND_FRST,,,ES20042,PT,ES20042,38.9
2021,AG_LND_FRST,,,ES20042,PT,ES20042,38.9
2021,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2020,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2018,AG_LND_FRST,,,ES48048,PT,ES48048,72
2016,AG_LND_FRST,,,ES48048,PT,ES48048,72.3
2010,AG_LND_FRST,,,ES48048,PT,ES48048,62.8
2019,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2022,AG_LND_FRST,,,ES48048,PT,ES48048,72.2
2016,AG_LND_FRST,,,ES20043,PT,ES20043,65.4
2022,AG_LND_FRST,,,ES20043,PT,ES20043,64.9
2018,AG_LND_FRST,,,ES20043,PT,ES20043,63.8
2019,AG_LND_FRST,,,ES20043,PT,ES20043,64.7
