Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,,,01037,PT,01037,13.4
2018,,,01037,PT,01037,13.4
2019,,,01037,PT,01037,12.2
2020,,,01037,PT,01037,12
2014,,,01039,PT,01039,34
2015,,,01039,PT,01039,31.2
2016,,,01039,PT,01039,38.6
2017,,,01039,PT,01039,36.7
2018,,,01039,PT,01039,39.4
2019,,,01039,PT,01039,34.7
2020,,,01039,PT,01039,26
2014,,0104,,PT,0104,8.9
2015,,0104,,PT,0104,11.4
2016,,0104,,PT,0104,12.6
2017,,0104,,PT,0104,12.6
2018,,0104,,PT,0104,14.8
2019,,0104,,PT,0104,12.7
2020,,0104,,PT,0104,11.2
2014,,,01041,PT,01041,27.9
2015,,,01041,PT,01041,36.1
2016,,,01041,PT,01041,40.4
2017,,,01041,PT,01041,38.1
2018,,,01041,PT,01041,43.2
2019,,,01041,PT,01041,39.5
2020,,,01041,PT,01041,37.6
2014,,,01042,PT,01042,5.7
2015,,,01042,PT,01042,4.8
2016,,,01042,PT,01042,5.5
2017,,,01042,PT,01042,5.7
2018,,,01042,PT,01042,5.2
2019,,,01042,PT,01042,4.1
2020,,,01042,PT,01042,4.4
2014,,,01043,PT,01043,3.6
2015,,,01043,PT,01043,4.9
2016,,,01043,PT,01043,5.9
2017,,,01043,PT,01043,7
2018,,,01043,PT,01043,9
2019,,,01043,PT,01043,8.6
2020,,,01043,PT,01043,6.7
2014,,,01044,PT,01044,29.7
2015,,,01044,PT,01044,28.7
2016,,,01044,PT,01044,31.5
2017,,,01044,PT,01044,30.2
2018,,,01044,PT,01044,31.7
2019,,,01044,PT,01044,33.2
2020,,,01044,PT,01044,34.2
2014,,,01046,PT,01046,28.5
2015,,,01046,PT,01046,22.5
2016,,,01046,PT,01046,25.1
2017,,,01046,PT,01046,23
2018,,,01046,PT,01046,25.8
2019,,,01046,PT,01046,26.9
2020,,,01046,PT,01046,27.1
2014,,,01047,PT,01047,1.3
2015,,,01047,PT,01047,1.3
2016,,,01047,PT,01047,1.5
2017,,,01047,PT,01047,1.7
2018,,,01047,PT,01047,1.8
2019,,,01047,PT,01047,1.6
2020,,,01047,PT,01047,1.5
2014,,,01049,PT,01049,13.6
2015,,,01049,PT,01049,16.8
2016,,,01049,PT,01049,15.8
2017,,,01049,PT,01049,14.3
2018,,,01049,PT,01049,11.8
2019,,,01049,PT,01049,14.7
2020,,,01049,PT,01049,13.6
2014,,0105,,PT,0105,4.3
2015,,0105,,PT,0105,3.1
2016,,0105,,PT,0105,2.8
2017,,0105,,PT,0105,2.7
2018,,0105,,PT,0105,2.6
2019,,0105,,PT,0105,2
2020,,0105,,PT,0105,2.1
2014,,,01051,PT,01051,2.8
2015,,,01051,PT,01051,2.7
2016,,,01051,PT,01051,2.2
2017,,,01051,PT,01051,1.7
2018,,,01051,PT,01051,1.6
2019,,,01051,PT,01051,1.5
2020,,,01051,PT,01051,1.5
2014,,,01052,PT,01052,13.9
2015,,,01052,PT,01052,19.5
2016,,,01052,PT,01052,23
2017,,,01052,PT,01052,21.1
2018,,,01052,PT,01052,23.3
2019,,,01052,PT,01052,19.6
2020,,,01052,PT,01052,14.2
2014,,,01053,PT,01053,22.3
2015,,,01053,PT,01053,23
2016,,,01053,PT,01053,23.9
2017,,,01053,PT,01053,22.8
2018,,,01053,PT,01053,23.9
2019,,,01053,PT,01053,20.4
2020,,,01053,PT,01053,19.9
2014,,,01054,PT,01054,9.6
2015,,,01054,PT,01054,6.9
2016,,,01054,PT,01054,6
2017,,,01054,PT,01054,6.3
2018,,,01054,PT,01054,6.9
2019,,,01054,PT,01054,4.6
2020,,,01054,PT,01054,4.2
2014,,,01055,PT,01055,22.8
2015,,,01055,PT,01055,19.8
2016,,,01055,PT,01055,19.2
2017,,,01055,PT,01055,18.9
2018,,,01055,PT,01055,19.8
2019,,,01055,PT,01055,20.5
2020,,,01055,PT,01055,19.3
2014,,,01056,PT,01056,34.9
2015,,,01056,PT,01056,32.3
2016,,,01056,PT,01056,30.9
2017,,,01056,PT,01056,29.5
2018,,,01056,PT,01056,30.6
2019,,,01056,PT,01056,23.9
2020,,,01056,PT,01056,24.6
2014,,,01057,PT,01057,11.3
2015,,,01057,PT,01057,15.4
2016,,,01057,PT,01057,15.5
2017,,,01057,PT,01057,13.8
2018,,,01057,PT,01057,16.2
2019,,,01057,PT,01057,13.8
2020,,,01057,PT,01057,14.7
2014,,,01058,PT,01058,1.6
2015,,,01058,PT,01058,1.2
2016,,,01058,PT,01058,0.9
2017,,,01058,PT,01058,0.6
2018,,,01058,PT,01058,0.6
2019,,,01058,PT,01058,0.4
2020,,,01058,PT,01058,0.5
2014,,,01059,PT,01059,0.2
2015,,,01059,PT,01059,0.2
2016,,,01059,PT,01059,0.2
2017,,,01059,PT,01059,0.2
2018,,,01059,PT,01059,0.2
2019,,,01059,PT,01059,0.2
2020,,,01059,PT,01059,0.2
2014,,0106,,PT,0106,1.7
2015,,0106,,PT,0106,1.3
2016,,0106,,PT,0106,1.3
2017,,0106,,PT,0106,1.3
2018,,0106,,PT,0106,1.2
2019,,0106,,PT,0106,0.9
2020,,0106,,PT,0106,0.9
2014,,,01060,PT,01060,41
2015,,,01060,PT,01060,46.7
2016,,,01060,PT,01060,53
2017,,,01060,PT,01060,58.5
2018,,,01060,PT,01060,66.1
2019,,,01060,PT,01060,63.4
2020,,,01060,PT,01060,60.3
2014,,,01061,PT,01061,32.1
2015,,,01061,PT,01061,29.5
2016,,,01061,PT,01061,27.3
2017,,,01061,PT,01061,23.9
2018,,,01061,PT,01061,27.1
2019,,,01061,PT,01061,25.8
2020,,,01061,PT,01061,23.8
2014,,,01062,PT,01062,30.2
2015,,,01062,PT,01062,33.3
2016,,,01062,PT,01062,28.7
2017,,,01062,PT,01062,24.3
2018,,,01062,PT,01062,22.8
2019,,,01062,PT,01062,20.9
2020,,,01062,PT,01062,16.1
2014,,,01063,PT,01063,5.8
2015,,,01063,PT,01063,3.9
2016,,,01063,PT,01063,3.9
2017,,,01063,PT,01063,4.1
2018,,,01063,PT,01063,4.7
2019,,,01063,PT,01063,3.2
2020,,,01063,PT,01063,3.3
2014,,,01901,PT,01901,1.4
2015,,,01901,PT,01901,1.2
2016,,,01901,PT,01901,1
2017,,,01901,PT,01901,0.9
2018,,,01901,PT,01901,0.9
2019,,,01901,PT,01901,0.9
2020,,,01901,PT,01901,0.7
2014,,,01902,PT,01902,5.7
2015,,,01902,PT,01902,4.5
2016,,,01902,PT,01902,3.8
2017,,,01902,PT,01902,3.4
2018,,,01902,PT,01902,3
2019,,,01902,PT,01902,3.1
2020,,,01902,PT,01902,2.8
2010,20,,,PT,20,0.5
2011,20,,,PT,20,0.5
2012,20,,,PT,20,0.6
2013,20,,,PT,20,0.5
2014,20,,,PT,20,0.5
2015,20,,,PT,20,0.5
2016,20,,,PT,20,0.5
2017,20,,,PT,20,0.6
2018,20,,,PT,20,0.5
2019,20,,,PT,20,0.6
2020,20,,,PT,20,0.5
2021,20,,,PT,20,0.6
2022,20,,,PT,20,0.7
2014,,,20001,PT,20001,6.7
2015,,,20001,PT,20001,9.7
2016,,,20001,PT,20001,7.7
2017,,,20001,PT,20001,7
2018,,,20001,PT,20001,5.6
2019,,,20001,PT,20001,6.5
2020,,,20001,PT,20001,6.5
2014,,,20002,PT,20002,0.6
2015,,,20002,PT,20002,0.7
2016,,,20002,PT,20002,0.6
2017,,,20002,PT,20002,0.7
2018,,,20002,PT,20002,0.5
2019,,,20002,PT,20002,0.5
2020,,,20002,PT,20002,0.4
2014,,,20003,PT,20003,0.8
2015,,,20003,PT,20003,1.1
2016,,,20003,PT,20003,1
2017,,,20003,PT,20003,1
2018,,,20003,PT,20003,1
2019,,,20003,PT,20003,1
2020,,,20003,PT,20003,1.2
2014,,,20004,PT,20004,4.9
2015,,,20004,PT,20004,4
2016,,,20004,PT,20004,4.2
2017,,,20004,PT,20004,4.7
2018,,,20004,PT,20004,3.2
2019,,,20004,PT,20004,4.1
2020,,,20004,PT,20004,3.5
2014,,,20005,PT,20005,0.8
2015,,,20005,PT,20005,0.7
2016,,,20005,PT,20005,0.8
2017,,,20005,PT,20005,0.9
2018,,,20005,PT,20005,0.6
2019,,,20005,PT,20005,0.8
2020,,,20005,PT,20005,0.6
