Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2011,NY_GDP_PCAP,,,,CON_EUR,,0
2020,NY_GDP_PCAP,,,,CON_EUR,,-9.7
2022,NY_GDP_PCAP,,,,CON_EUR,,5.3
2021,NY_GDP_PCAP,,,,CON_EUR,,6.3
2018,NY_GDP_PCAP,,,,CON_EUR,,2.8
2019,NY_GDP_PCAP,,,,CON_EUR,,1.8
2016,NY_GDP_PCAP,,,,CON_EUR,,3.2
2014,NY_GDP_PCAP,,,,CON_EUR,,1.8
2013,NY_GDP_PCAP,,,,CON_EUR,,-1.6
2012,NY_GDP_PCAP,,,,CON_EUR,,-2
2017,NY_GDP_PCAP,,,,CON_EUR,,2.6
2010,NY_GDP_PCAP,,,,CON_EUR,,0.5
2015,NY_GDP_PCAP,,,,CON_EUR,,3
2022,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,3.9
2019,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,1.1
2010,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,0.4
2011,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,0.1
2017,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,1.6
2018,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,1.5
2013,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,-1.4
2012,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,-2.6
2014,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,1.8
2020,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,-10.7
2021,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,5.9
2016,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,2.8
2015,NY_GDP_PCAP,ES211,,,CON_EUR,ES211,2.6
2012,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,-1.7
2020,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,-10.1
2010,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,0.3
2021,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,6.3
2011,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,-0.1
2013,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,-2.1
2019,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,2.2
2017,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,2.6
2022,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,4.2
2015,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,3.3
2014,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,1.5
2016,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,3.1
2018,NY_GDP_PCAP,ES213,,,CON_EUR,ES213,3.4
2010,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,0.6
2012,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,-2.1
2017,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,2.9
2014,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,1.8
2021,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,6.5
2020,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,-9.2
2011,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,0.1
2015,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,3
2018,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,2.8
2019,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,1.8
2013,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,-1.1
2016,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,3.6
2022,NY_GDP_PCAP,ES212,,,CON_EUR,ES212,6.5
2017,EU_GDP_PCAPNOM,,,,EUR,,3.2
2015,EU_GDP_PCAPNOM,,,,EUR,,3.2
2020,EU_GDP_PCAPNOM,,,,EUR,,-9.8
2022,EU_GDP_PCAPNOM,,,,EUR,,10.5
2019,EU_GDP_PCAPNOM,,,,EUR,,3
2021,EU_GDP_PCAPNOM,,,,EUR,,9
2016,EU_GDP_PCAPNOM,,,,EUR,,3.9
2018,EU_GDP_PCAPNOM,,,,EUR,,4
2018,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,0.3
2019,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,2.3
2015,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,7.2
2021,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,28.1
2016,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,5.6
2020,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,-14.5
2017,EU_GDP_PCAPNOM,,,ES48001,EUR,ES48001,-0.4
2016,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,6.1
2021,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,-7.5
2019,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,8.9
2015,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,-7.7
2017,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,23
2020,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,-11.8
2018,EU_GDP_PCAPNOM,,,ES20001,EUR,ES20001,4
2015,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,3
2017,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,5.1
2021,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,5.6
2018,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,4.6
2016,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,3.2
2020,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,-7.6
2019,EU_GDP_PCAPNOM,,,ES48002,EUR,ES48002,7.2
2018,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,10.2
2019,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,8
2015,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,1.6
2016,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,-0.9
2017,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,11.4
2020,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,11
2021,EU_GDP_PCAPNOM,,,ES20002,EUR,ES20002,14.4
2017,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,8.3
2021,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,17.5
2020,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,-9.8
2018,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,7.3
2019,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,0.1
2015,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,2.9
2016,EU_GDP_PCAPNOM,,,ES01051,EUR,ES01051,2.4
2015,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,-0.9
2021,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,7.5
2016,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,10.8
2020,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,-8.9
2019,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,5.9
2017,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,0.7
2018,EU_GDP_PCAPNOM,,,ES20016,EUR,ES20016,4.5
2015,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,5.1
2016,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,-0.7
2020,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,-9.2
2021,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,54.6
2019,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,28.4
2018,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,7
2017,EU_GDP_PCAPNOM,,,ES20003,EUR,ES20003,11.8
2018,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,5.5
2016,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,-6
2017,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,3.7
2020,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,-8.5
2015,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,15.2
2021,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,6.7
2019,EU_GDP_PCAPNOM,,,ES48911,EUR,ES48911,0.9
2016,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,-2.4
2020,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,-1.3
2015,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,37.5
2017,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,11.3
2021,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,17.9
2019,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,1.8
2018,EU_GDP_PCAPNOM,,,ES20004,EUR,ES20004,13
2019,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,1.4
2015,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,10.4
2018,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,8.3
2020,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,6.2
2016,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,-2.9
2021,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,11.5
2017,EU_GDP_PCAPNOM,,,ES20005,EUR,ES20005,3.1
2018,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,7.1
2020,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,-9.2
2019,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,4.2
2015,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,-3.1
2021,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,10.5
2016,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,14.8
2017,EU_GDP_PCAPNOM,,,ES01001,EUR,ES01001,-20.7
2016,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,9.3
2019,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,7.6
2020,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,-17.1
2015,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,-2.7
2017,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,-2.9
2021,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,9.1
2018,EU_GDP_PCAPNOM,,,ES20006,EUR,ES20006,1.5
2015,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,-5
2019,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,15.3
2016,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,-0.3
2021,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,-2.7
2017,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,7.3
2018,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,8.2
2020,EU_GDP_PCAPNOM,,,ES48912,EUR,ES48912,-10.1
2015,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,11.8
2021,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,-1.1
2017,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,6.7
2016,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,-15
2018,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,-3.7
2020,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,-12.4
2019,EU_GDP_PCAPNOM,,,ES20906,EUR,ES20906,26.5
2020,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,5.6
2017,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,-22.3
2016,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,-11.9
2021,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,-1.7
2015,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,8.3
2018,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,17.8
2019,EU_GDP_PCAPNOM,,,ES20007,EUR,ES20007,15.5
2020,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,-10.2
2015,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,14.7
2017,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,-0.5
2018,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,7.2
2016,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,1.6
2019,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,29.3
2021,EU_GDP_PCAPNOM,,,ES20008,EUR,ES20008,20.9
2015,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,7.2
2020,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,-4.6
2017,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,7.1
2021,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,23.6
2018,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,3.4
2019,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,1.3
2016,EU_GDP_PCAPNOM,,,ES48003,EUR,ES48003,3.5
2016,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,0.6
2015,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,-9.8
2021,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,4.1
2018,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,13.7
2017,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,4.7
2020,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,-11.6
2019,EU_GDP_PCAPNOM,,,ES48004,EUR,ES48004,22.1
2020,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,-19.6
2019,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,-5.4
2016,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,3.7
2018,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,4
2015,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,-6.4
2017,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,2
2021,EU_GDP_PCAPNOM,,,ES01002,EUR,ES01002,-0.9
2021,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,0.2
2016,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,8.2
2020,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,-11
2019,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,3.2
2018,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,2.4
2017,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,0
2015,EU_GDP_PCAPNOM,,,ES20009,EUR,ES20009,-5.9
2015,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,-1.6
2019,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,7.7
2020,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,-7.3
2016,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,-0.3
2017,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,3.6
2018,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,3.7
2021,EU_GDP_PCAPNOM,,,ES20010,EUR,ES20010,1.7
2017,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,0.6
2019,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,4.1
2016,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,4.1
2018,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,-7.2
2015,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,4.1
2021,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,8
2020,EU_GDP_PCAPNOM,,,ES20011,EUR,ES20011,-3.3
2019,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,-15.4
2016,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,21.4
2018,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,19
2021,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,1.8
2017,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,-4.6
2020,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,-2.6
2015,EU_GDP_PCAPNOM,,,ES01049,EUR,ES01049,-5.4
2017,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,2.8
2016,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,8.4
2019,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,3.1
2021,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,2.3
2015,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,-35.5
2020,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,-23.1
2018,EU_GDP_PCAPNOM,,,ES48005,EUR,ES48005,-0.8
2019,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,36
2017,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,8.2
2016,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,209.3
2015,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,8.7
2018,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,-2.1
2020,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,-24.5
2021,EU_GDP_PCAPNOM,,,ES20012,EUR,ES20012,31.9
2018,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,-7.6
2021,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,8.7
2019,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,1.1
2015,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,-7.4
2017,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,2.7
2016,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,1.9
2020,EU_GDP_PCAPNOM,,,ES01003,EUR,ES01003,-5.4
2020,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,-12.1
2018,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,-5.4
2016,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,0.7
2017,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,5.8
2015,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,25.3
2019,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,-2.1
2021,EU_GDP_PCAPNOM,,,ES48006,EUR,ES48006,4.3
2015,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,15
2017,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,1.8
2020,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,-24.4
2021,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,3.7
2018,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,-1.2
2016,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,-0.2
2019,EU_GDP_PCAPNOM,,,ES48093,EUR,ES48093,6
2019,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,7.7
2021,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,5.2
2016,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,-0.2
2018,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,1.5
2015,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,0.9
2020,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,-3.6
2017,EU_GDP_PCAPNOM,,,ES20013,EUR,ES20013,0.1
2020,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,-27.1
2015,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,-9.1
2018,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,4
2021,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,9
2016,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,5.3
2019,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,-9.7
2017,EU_GDP_PCAPNOM,,,ES01006,EUR,ES01006,13.3
2021,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,0.2
2016,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,1.3
2019,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,0.6
2020,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,-14.8
2017,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,-8.3
2015,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,3.3
2018,EU_GDP_PCAPNOM,,,ES01037,EUR,ES01037,5.8
2021,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,20.3
2015,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,-1.5
2018,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,3.9
2016,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,3.5
2017,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,12.5
2019,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,-13.3
2020,EU_GDP_PCAPNOM,,,ES48009,EUR,ES48009,0.7
2019,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,9
2021,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,8.5
2020,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,-3.7
2017,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,2
2015,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,2.3
2016,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,-0.4
2018,EU_GDP_PCAPNOM,,,ES20055,EUR,ES20055,7.6
2021,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,10.2
2019,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,3.4
2015,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,3.8
2018,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,-0.1
2017,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,-0.7
2016,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,-7.8
2020,EU_GDP_PCAPNOM,,,ES48914,EUR,ES48914,1.1
2020,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,-8.7
2021,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,8.7
2016,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,-3.2
2018,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,21.7
2019,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,4.3
2015,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,-1.8
2017,EU_GDP_PCAPNOM,,,ES01008,EUR,ES01008,-7.3
2019,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,29.5
2016,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,-6
2017,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,4.3
2015,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,3.6
2020,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,-14.8
2021,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,4.7
2018,EU_GDP_PCAPNOM,,,ES48010,EUR,ES48010,1.1
2015,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,-0.9
2021,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,8.2
2020,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,-20.9
2019,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,3.8
2017,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,6.1
2016,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,8
2018,EU_GDP_PCAPNOM,,,ES48011,EUR,ES48011,11.8
2019,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,8.2
2015,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,-17.4
2017,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,5.4
2021,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,12.7
2016,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,24.7
2018,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,5.8
2020,EU_GDP_PCAPNOM,,,ES48023,EUR,ES48023,-17.6
2016,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,5.4
2020,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,-15.4
2019,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,18
2017,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,8.4
2015,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,9.6
2018,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,-11.1
2021,EU_GDP_PCAPNOM,,,ES48008,EUR,ES48008,-1.7
2021,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,-2.4
2020,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,-6.8
2017,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,-9.2
2018,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,-15.9
2015,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,6.5
2019,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,6.5
2016,EU_GDP_PCAPNOM,,,ES01004,EUR,ES01004,-7.6
2020,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,-34.9
2015,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,11.1
2019,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,8
2021,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,25.6
2018,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,0.6
2017,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,21.2
2016,EU_GDP_PCAPNOM,,,ES01009,EUR,ES01009,-10.7
2015,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,5.5
2017,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,7.8
2016,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,0.9
2019,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,11.8
2018,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,0
2021,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,14
2020,EU_GDP_PCAPNOM,,,ES20014,EUR,ES20014,-8.3
2016,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,-0.4
2020,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,-21.4
2015,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,-2.3
2019,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,-5.3
2017,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,9.8
2018,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,5
2021,EU_GDP_PCAPNOM,,,ES20903,EUR,ES20903,7.2
2018,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,-1.1
2020,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,-9.1
2016,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,7.9
2019,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,4
2017,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,2.6
2021,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,4.6
2015,EU_GDP_PCAPNOM,,,ES20015,EUR,ES20015,13.5
2021,EU_GDP_PCAPNOM,,,ES48091,EUR,ES48091,5
2019,EU_GDP_PCAPNOM,,,ES48091,EUR,ES48091,11.3
2016,EU_GDP_PCAPNOM,,,ES48091,EUR,ES48091,3.6
2017,EU_GDP_PCAPNOM,,,ES48091,EUR,ES48091,0.6
