Year,ServEsencial,Administracion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,ESED,ADM_MUN,,,ES20066,PT,ES20066,20.6
2018,ESED,ADM_MUN,,,ES20066,PT,ES20066,3.5
2017,ESED,ADM_MUN,,,ES01046,PT,ES01046,3.1
2020,ESED,ADM_MUN,,,ES01046,PT,ES01046,3.5
2019,ESED,ADM_MUN,,,ES01046,PT,ES01046,3.6
2018,ESED,ADM_MUN,,,ES01046,PT,ES01046,2.8
2021,ESED,ADM_MUN,,,ES01046,PT,ES01046,3.1
2017,ESED,ADM_MUN,,,ES48079,PT,ES48079,0.5
2018,ESED,ADM_MUN,,,ES48079,PT,ES48079,0
2019,ESED,ADM_MUN,,,ES48079,PT,ES48079,0.2
2021,ESED,ADM_MUN,,,ES48079,PT,ES48079,1
2020,ESED,ADM_MUN,,,ES48079,PT,ES48079,0.7
2017,ESED,ADM_MUN,,,ES20034,PT,ES20034,5.6
2018,ESED,ADM_MUN,,,ES20034,PT,ES20034,6.1
2021,ESED,ADM_MUN,,,ES20034,PT,ES20034,8.6
2020,ESED,ADM_MUN,,,ES20034,PT,ES20034,6.3
2019,ESED,ADM_MUN,,,ES20034,PT,ES20034,5.3
2017,ESED,ADM_MUN,,,ES48029,PT,ES48029,7.5
2021,ESED,ADM_MUN,,,ES48029,PT,ES48029,7.4
2019,ESED,ADM_MUN,,,ES48029,PT,ES48029,8.2
2020,ESED,ADM_MUN,,,ES48029,PT,ES48029,6.5
2018,ESED,ADM_MUN,,,ES48029,PT,ES48029,8.9
2021,ESED,ADM_MUN,,,ES48030,PT,ES48030,4.5
2017,ESED,ADM_MUN,,,ES48030,PT,ES48030,3
2019,ESED,ADM_MUN,,,ES48030,PT,ES48030,2.1
2020,ESED,ADM_MUN,,,ES48030,PT,ES48030,4.1
2018,ESED,ADM_MUN,,,ES48030,PT,ES48030,2.4
2018,ESED,ADM_MUN,,,ES20035,PT,ES20035,10.7
2019,ESED,ADM_MUN,,,ES20035,PT,ES20035,5.3
2020,ESED,ADM_MUN,,,ES20035,PT,ES20035,5.3
2021,ESED,ADM_MUN,,,ES20035,PT,ES20035,4
2017,ESED,ADM_MUN,,,ES20035,PT,ES20035,4.6
2018,ESED,ADM_MUN,,,ES48906,PT,ES48906,0
2019,ESED,ADM_MUN,,,ES48906,PT,ES48906,0
2017,ESED,ADM_MUN,,,ES48906,PT,ES48906,0
2021,ESED,ADM_MUN,,,ES48906,PT,ES48906,0
2020,ESED,ADM_MUN,,,ES48906,PT,ES48906,0
2019,ESED,ADM_MUN,,,ES48035,PT,ES48035,0
2021,ESED,ADM_MUN,,,ES48035,PT,ES48035,0
2018,ESED,ADM_MUN,,,ES48035,PT,ES48035,0
2017,ESED,ADM_MUN,,,ES48035,PT,ES48035,0
2020,ESED,ADM_MUN,,,ES48035,PT,ES48035,0
2017,ESED,ADM_MUN,,,ES20038,PT,ES20038,7
2020,ESED,ADM_MUN,,,ES20038,PT,ES20038,3.8
2019,ESED,ADM_MUN,,,ES20038,PT,ES20038,5.9
2018,ESED,ADM_MUN,,,ES20038,PT,ES20038,7.9
2021,ESED,ADM_MUN,,,ES20038,PT,ES20038,12
2018,ESED,ADM_MUN,,,ES20037,PT,ES20037,0.4
2017,ESED,ADM_MUN,,,ES20037,PT,ES20037,0.4
2021,ESED,ADM_MUN,,,ES20037,PT,ES20037,0.4
2020,ESED,ADM_MUN,,,ES20037,PT,ES20037,0.4
2019,ESED,ADM_MUN,,,ES20037,PT,ES20037,0.4
2021,ESED,ADM_MUN,,,ES48036,PT,ES48036,7.6
2019,ESED,ADM_MUN,,,ES48036,PT,ES48036,9.2
2020,ESED,ADM_MUN,,,ES48036,PT,ES48036,8.6
2017,ESED,ADM_MUN,,,ES48036,PT,ES48036,8.5
2018,ESED,ADM_MUN,,,ES48036,PT,ES48036,10.2
2020,ESED,ADM_MUN,,,ES48037,PT,ES48037,0.2
2017,ESED,ADM_MUN,,,ES48037,PT,ES48037,0
2018,ESED,ADM_MUN,,,ES48037,PT,ES48037,0.1
2021,ESED,ADM_MUN,,,ES48037,PT,ES48037,0.3
2019,ESED,ADM_MUN,,,ES48037,PT,ES48037,0.1
2021,ESED,ADM_MUN,,,ES48038,PT,ES48038,0
2018,ESED,ADM_MUN,,,ES48038,PT,ES48038,0
2017,ESED,ADM_MUN,,,ES48038,PT,ES48038,0
2020,ESED,ADM_MUN,,,ES48038,PT,ES48038,0
2019,ESED,ADM_MUN,,,ES48038,PT,ES48038,0
2018,ESED,ADM_MUN,,,ES48039,PT,ES48039,0
2019,ESED,ADM_MUN,,,ES48039,PT,ES48039,0
2021,ESED,ADM_MUN,,,ES48039,PT,ES48039,0
2020,ESED,ADM_MUN,,,ES48039,PT,ES48039,0
2017,ESED,ADM_MUN,,,ES48039,PT,ES48039,0
2020,ESED,ADM_MUN,,,ES48040,PT,ES48040,5.7
2018,ESED,ADM_MUN,,,ES48040,PT,ES48040,4
2021,ESED,ADM_MUN,,,ES48040,PT,ES48040,4.4
2019,ESED,ADM_MUN,,,ES48040,PT,ES48040,3.9
2017,ESED,ADM_MUN,,,ES48040,PT,ES48040,3.6
2018,ESED,ADM_MUN,,,ES48041,PT,ES48041,3.3
2021,ESED,ADM_MUN,,,ES48041,PT,ES48041,7.6
2017,ESED,ADM_MUN,,,ES48041,PT,ES48041,1.1
2019,ESED,ADM_MUN,,,ES48041,PT,ES48041,1.2
2020,ESED,ADM_MUN,,,ES48041,PT,ES48041,1.3
2019,ESED,ADM_MUN,,,ES20907,PT,ES20907,0.9
2021,ESED,ADM_MUN,,,ES20907,PT,ES20907,0.9
2020,ESED,ADM_MUN,,,ES20907,PT,ES20907,0.9
2018,ESED,ADM_MUN,,,ES20907,PT,ES20907,0.9
2017,ESED,ADM_MUN,,,ES20907,PT,ES20907,0.8
2020,ESED,ADM_MUN,,,ES48046,PT,ES48046,2.6
2019,ESED,ADM_MUN,,,ES48046,PT,ES48046,3.2
2017,ESED,ADM_MUN,,,ES48046,PT,ES48046,3.6
2021,ESED,ADM_MUN,,,ES48046,PT,ES48046,2.8
2018,ESED,ADM_MUN,,,ES48046,PT,ES48046,3.7
2020,ESED,ADM_MUN,,,ES20039,PT,ES20039,6.9
2021,ESED,ADM_MUN,,,ES20039,PT,ES20039,8.1
2019,ESED,ADM_MUN,,,ES20039,PT,ES20039,7.3
2017,ESED,ADM_MUN,,,ES20039,PT,ES20039,7.8
2018,ESED,ADM_MUN,,,ES20039,PT,ES20039,7.8
2018,ESED,ADM_MUN,,,ES48044,PT,ES48044,2.7
2019,ESED,ADM_MUN,,,ES48044,PT,ES48044,2.3
2021,ESED,ADM_MUN,,,ES48044,PT,ES48044,2.9
2020,ESED,ADM_MUN,,,ES48044,PT,ES48044,2.4
2017,ESED,ADM_MUN,,,ES48044,PT,ES48044,2.6
2020,ESED,ADM_MUN,,,ES48047,PT,ES48047,0
2017,ESED,ADM_MUN,,,ES48047,PT,ES48047,0
2019,ESED,ADM_MUN,,,ES48047,PT,ES48047,0
2021,ESED,ADM_MUN,,,ES48047,PT,ES48047,0
2018,ESED,ADM_MUN,,,ES48047,PT,ES48047,0
2017,ESED,ADM_MUN,,,ES48042,PT,ES48042,5.1
2018,ESED,ADM_MUN,,,ES48042,PT,ES48042,4.3
2019,ESED,ADM_MUN,,,ES48042,PT,ES48042,4
2021,ESED,ADM_MUN,,,ES48042,PT,ES48042,7.5
2020,ESED,ADM_MUN,,,ES48042,PT,ES48042,11.8
2020,ESED,ADM_MUN,,,ES48043,PT,ES48043,3.1
2018,ESED,ADM_MUN,,,ES48043,PT,ES48043,5.7
2021,ESED,ADM_MUN,,,ES48043,PT,ES48043,4.1
2019,ESED,ADM_MUN,,,ES48043,PT,ES48043,3.6
2017,ESED,ADM_MUN,,,ES48043,PT,ES48043,4.2
2021,ESED,ADM_MUN,,,ES48045,PT,ES48045,8.1
2020,ESED,ADM_MUN,,,ES48045,PT,ES48045,3.5
2019,ESED,ADM_MUN,,,ES48045,PT,ES48045,3.7
2018,ESED,ADM_MUN,,,ES48045,PT,ES48045,4.8
2017,ESED,ADM_MUN,,,ES48045,PT,ES48045,3.6
2019,ESED,ADM_MUN,,,ES01056,PT,ES01056,3.2
2020,ESED,ADM_MUN,,,ES01056,PT,ES01056,0
2018,ESED,ADM_MUN,,,ES01056,PT,ES01056,3.2
2021,ESED,ADM_MUN,,,ES01056,PT,ES01056,2.3
2017,ESED,ADM_MUN,,,ES01056,PT,ES01056,2.6
2017,ESED,ADM_MUN,,,ES20040,PT,ES20040,9.8
2018,ESED,ADM_MUN,,,ES20040,PT,ES20040,8.3
2021,ESED,ADM_MUN,,,ES20040,PT,ES20040,8.3
2019,ESED,ADM_MUN,,,ES20040,PT,ES20040,7.8
2020,ESED,ADM_MUN,,,ES20040,PT,ES20040,7.2
2019,ESED,ADM_MUN,,,ES20041,PT,ES20041,0
2020,ESED,ADM_MUN,,,ES20041,PT,ES20041,0
2017,ESED,ADM_MUN,,,ES20041,PT,ES20041,0
2018,ESED,ADM_MUN,,,ES20041,PT,ES20041,0
2021,ESED,ADM_MUN,,,ES20041,PT,ES20041,0
2018,ESED,ADM_MUN,,,ES20036,PT,ES20036,4.3
2019,ESED,ADM_MUN,,,ES20036,PT,ES20036,3.4
2021,ESED,ADM_MUN,,,ES20036,PT,ES20036,4.4
2017,ESED,ADM_MUN,,,ES20036,PT,ES20036,4.3
2020,ESED,ADM_MUN,,,ES20036,PT,ES20036,3.9
2019,ESED,ADM_MUN,,,ES20042,PT,ES20042,5.1
2018,ESED,ADM_MUN,,,ES20042,PT,ES20042,5.4
2021,ESED,ADM_MUN,,,ES20042,PT,ES20042,5
2020,ESED,ADM_MUN,,,ES20042,PT,ES20042,4.5
2017,ESED,ADM_MUN,,,ES20042,PT,ES20042,6.1
2021,ESED,ADM_MUN,,,ES48048,PT,ES48048,1.3
2019,ESED,ADM_MUN,,,ES48048,PT,ES48048,0
2017,ESED,ADM_MUN,,,ES48048,PT,ES48048,0.5
2018,ESED,ADM_MUN,,,ES48048,PT,ES48048,0.2
2020,ESED,ADM_MUN,,,ES48048,PT,ES48048,0.3
2018,ESED,ADM_MUN,,,ES20043,PT,ES20043,15.1
2017,ESED,ADM_MUN,,,ES20043,PT,ES20043,9.8
2019,ESED,ADM_MUN,,,ES20043,PT,ES20043,19.3
2020,ESED,ADM_MUN,,,ES20043,PT,ES20043,17.2
2021,ESED,ADM_MUN,,,ES20043,PT,ES20043,18.9
2020,ESED,ADM_MUN,,,ES48094,PT,ES48094,5.3
2021,ESED,ADM_MUN,,,ES48094,PT,ES48094,10.1
2019,ESED,ADM_MUN,,,ES48094,PT,ES48094,5.3
2018,ESED,ADM_MUN,,,ES48094,PT,ES48094,5.3
2017,ESED,ADM_MUN,,,ES48094,PT,ES48094,4.5
2018,ESED,ADM_MUN,,,ES20044,PT,ES20044,9.7
2020,ESED,ADM_MUN,,,ES20044,PT,ES20044,3
2021,ESED,ADM_MUN,,,ES20044,PT,ES20044,7.7
2017,ESED,ADM_MUN,,,ES20044,PT,ES20044,5.4
2019,ESED,ADM_MUN,,,ES20044,PT,ES20044,4.6
2020,ESED,ADM_MUN,,,ES20045,PT,ES20045,6.5
2017,ESED,ADM_MUN,,,ES20045,PT,ES20045,7.6
2021,ESED,ADM_MUN,,,ES20045,PT,ES20045,8.1
2018,ESED,ADM_MUN,,,ES20045,PT,ES20045,6.7
2019,ESED,ADM_MUN,,,ES20045,PT,ES20045,6.9
2017,ESED,ADM_MUN,,,ES01901,PT,ES01901,7.5
2019,ESED,ADM_MUN,,,ES01901,PT,ES01901,5.8
2018,ESED,ADM_MUN,,,ES01901,PT,ES01901,6.7
2020,ESED,ADM_MUN,,,ES01901,PT,ES01901,7.4
2021,ESED,ADM_MUN,,,ES01901,PT,ES01901,6.5
2018,ESED,ADM_MUN,,,ES20046,PT,ES20046,19.7
2021,ESED,ADM_MUN,,,ES20046,PT,ES20046,4.3
2019,ESED,ADM_MUN,,,ES20046,PT,ES20046,5.5
2017,ESED,ADM_MUN,,,ES20046,PT,ES20046,7.6
2020,ESED,ADM_MUN,,,ES20046,PT,ES20046,4.7
2017,ESED,ADM_MUN,,,ES01027,PT,ES01027,2.8
2021,ESED,ADM_MUN,,,ES01027,PT,ES01027,3.3
2020,ESED,ADM_MUN,,,ES01027,PT,ES01027,3.1
2018,ESED,ADM_MUN,,,ES01027,PT,ES01027,3.6
2019,ESED,ADM_MUN,,,ES01027,PT,ES01027,3.8
2021,ESED,ADM_MUN,,,ES48049,PT,ES48049,5.5
2018,ESED,ADM_MUN,,,ES48049,PT,ES48049,3.3
2020,ESED,ADM_MUN,,,ES48049,PT,ES48049,0.9
2017,ESED,ADM_MUN,,,ES48049,PT,ES48049,1
2019,ESED,ADM_MUN,,,ES48049,PT,ES48049,0.5
2019,ESED,ADM_MUN,,,ES20047,PT,ES20047,4.9
2020,ESED,ADM_MUN,,,ES20047,PT,ES20047,5.5
2018,ESED,ADM_MUN,,,ES20047,PT,ES20047,2.3
2017,ESED,ADM_MUN,,,ES20047,PT,ES20047,2.8
2021,ESED,ADM_MUN,,,ES20047,PT,ES20047,4.9
2020,ESED,ADM_MUN,,,ES48910,PT,ES48910,6
2018,ESED,ADM_MUN,,,ES48910,PT,ES48910,4.6
2021,ESED,ADM_MUN,,,ES48910,PT,ES48910,5.3
2019,ESED,ADM_MUN,,,ES48910,PT,ES48910,4.8
2017,ESED,ADM_MUN,,,ES48910,PT,ES48910,4.8
2017,ESED,ADM_MUN,,,ES48050,PT,ES48050,0
2018,ESED,ADM_MUN,,,ES48050,PT,ES48050,0
2019,ESED,ADM_MUN,,,ES48050,PT,ES48050,0
2020,ESED,ADM_MUN,,,ES48050,PT,ES48050,0
2021,ESED,ADM_MUN,,,ES48050,PT,ES48050,0
2019,ESED,ADM_MUN,,,ES48022,PT,ES48022,5.3
2020,ESED,ADM_MUN,,,ES48022,PT,ES48022,5.9
2017,ESED,ADM_MUN,,,ES48022,PT,ES48022,6.2
2018,ESED,ADM_MUN,,,ES48022,PT,ES48022,5.4
2021,ESED,ADM_MUN,,,ES48022,PT,ES48022,6.2
2018,ESED,ADM_MUN,,,ES48907,PT,ES48907,0
2021,ESED,ADM_MUN,,,ES48907,PT,ES48907,1.4
2020,ESED,ADM_MUN,,,ES48907,PT,ES48907,0.7
2017,ESED,ADM_MUN,,,ES48907,PT,ES48907,0.6
2019,ESED,ADM_MUN,,,ES48907,PT,ES48907,0
2017,ESED,ADM_MUN,,,ES01019,PT,ES01019,2
2021,ESED,ADM_MUN,,,ES01019,PT,ES01019,0.4
2020,ESED,ADM_MUN,,,ES01019,PT,ES01019,0.2
2018,ESED,ADM_MUN,,,ES01019,PT,ES01019,2.4
2019,ESED,ADM_MUN,,,ES01019,PT,ES01019,1.6
2018,ESED,ADM_MUN,,,ES01020,PT,ES01020,0.5
2019,ESED,ADM_MUN,,,ES01020,PT,ES01020,3
2020,ESED,ADM_MUN,,,ES01020,PT,ES01020,2
2017,ESED,ADM_MUN,,,ES01020,PT,ES01020,2.3
2021,ESED,ADM_MUN,,,ES01020,PT,ES01020,3
2017,ESED,ADM_MUN,,,ES01028,PT,ES01028,4.1
2021,ESED,ADM_MUN,,,ES01028,PT,ES01028,3.8
2020,ESED,ADM_MUN,,,ES01028,PT,ES01028,2.5
2019,ESED,ADM_MUN,,,ES01028,PT,ES01028,3.7
2018,ESED,ADM_MUN,,,ES01028,PT,ES01028,3.3
2020,ESED,ADM_MUN,,,ES01030,PT,ES01030,0.8
2021,ESED,ADM_MUN,,,ES01030,PT,ES01030,0.8
2018,ESED,ADM_MUN,,,ES01030,PT,ES01030,0.6
2017,ESED,ADM_MUN,,,ES01030,PT,ES01030,0.6
2019,ESED,ADM_MUN,,,ES01030,PT,ES01030,0.8
2017,ESED,ADM_MUN,,,ES01031,PT,ES01031,8.1
2019,ESED,ADM_MUN,,,ES01031,PT,ES01031,6.4
2021,ESED,ADM_MUN,,,ES01031,PT,ES01031,4.4
2018,ESED,ADM_MUN,,,ES01031,PT,ES01031,6.5
2020,ESED,ADM_MUN,,,ES01031,PT,ES01031,10.5
2018,ESED,ADM_MUN,,,ES01032,PT,ES01032,5.8
2021,ESED,ADM_MUN,,,ES01032,PT,ES01032,8.8
2020,ESED,ADM_MUN,,,ES01032,PT,ES01032,9.5
2017,ESED,ADM_MUN,,,ES01032,PT,ES01032,5.9
2019,ESED,ADM_MUN,,,ES01032,PT,ES01032,9.6
2021,ESED,ADM_MUN,,,ES48051,PT,ES48051,0
2020,ESED,ADM_MUN,,,ES48051,PT,ES48051,0
2018,ESED,ADM_MUN,,,ES48051,PT,ES48051,0
2019,ESED,ADM_MUN,,,ES48051,PT,ES48051,0
2017,ESED,ADM_MUN,,,ES48051,PT,ES48051,0
2018,ESED,ADM_MUN,,,ES01902,PT,ES01902,2.7
2021,ESED,ADM_MUN,,,ES01902,PT,ES01902,4.9
2017,ESED,ADM_MUN,,,ES01902,PT,ES01902,2.2
2019,ESED,ADM_MUN,,,ES01902,PT,ES01902,3.5
2020,ESED,ADM_MUN,,,ES01902,PT,ES01902,4.5
2019,ESED,ADM_MUN,,,ES01033,PT,ES01033,0.1
2020,ESED,ADM_MUN,,,ES01033,PT,ES01033,0
2018,ESED,ADM_MUN,,,ES01033,PT,ES01033,0
2021,ESED,ADM_MUN,,,ES01033,PT,ES01033,0
2017,ESED,ADM_MUN,,,ES01033,PT,ES01033,5.8
2018,ESED,ADM_MUN,,,ES48052,PT,ES48052,5.4
2019,ESED,ADM_MUN,,,ES48052,PT,ES48052,16.1
2020,ESED,ADM_MUN,,,ES48052,PT,ES48052,5.8
2017,ESED,ADM_MUN,,,ES48052,PT,ES48052,13.2
2021,ESED,ADM_MUN,,,ES48052,PT,ES48052,6.7
2018,ESED,ADM_MUN,,,ES20048,PT,ES20048,2.8
2017,ESED,ADM_MUN,,,ES20048,PT,ES20048,4.2
2020,ESED,ADM_MUN,,,ES20048,PT,ES20048,6.1
2019,ESED,ADM_MUN,,,ES20048,PT,ES20048,3.2
2021,ESED,ADM_MUN,,,ES20048,PT,ES20048,3.9
2018,ESED,ADM_MUN,,,ES20902,PT,ES20902,5.5
2021,ESED,ADM_MUN,,,ES20902,PT,ES20902,6.4
2019,ESED,ADM_MUN,,,ES20902,PT,ES20902,3.4
2020,ESED,ADM_MUN,,,ES20902,PT,ES20902,10.3
2017,ESED,ADM_MUN,,,ES20902,PT,ES20902,5.9
2020,ESED,ADM_MUN,,,ES01036,PT,ES01036,3.2
2021,ESED,ADM_MUN,,,ES01036,PT,ES01036,5.3
2018,ESED,ADM_MUN,,,ES01036,PT,ES01036,3.4
2019,ESED,ADM_MUN,,,ES01036,PT,ES01036,3.7
2017,ESED,ADM_MUN,,,ES01036,PT,ES01036,4
2020,ESED,ADM_MUN,,,ES48053,PT,ES48053,2.8
2018,ESED,ADM_MUN,,,ES48053,PT,ES48053,1.2
2017,ESED,ADM_MUN,,,ES48053,PT,ES48053,1
2021,ESED,ADM_MUN,,,ES48053,PT,ES48053,1.9
2019,ESED,ADM_MUN,,,ES48053,PT,ES48053,4.1
2018,ESED,ADM_MUN,,,ES20049,PT,ES20049,10.4
2021,ESED,ADM_MUN,,,ES20049,PT,ES20049,5.6
2017,ESED,ADM_MUN,,,ES20049,PT,ES20049,5.2
2020,ESED,ADM_MUN,,,ES20049,PT,ES20049,5.5
2019,ESED,ADM_MUN,,,ES20049,PT,ES20049,5.1
2020,ESED,ADM_MUN,,,ES20050,PT,ES20050,1.2
2019,ESED,ADM_MUN,,,ES20050,PT,ES20050,2.3
2021,ESED,ADM_MUN,,,ES20050,PT,ES20050,1.7
2018,ESED,ADM_MUN,,,ES20050,PT,ES20050,1
2017,ESED,ADM_MUN,,,ES20050,PT,ES20050,2.2
2018,ESED,ADM_MUN,,,ES20051,PT,ES20051,8.4
2021,ESED,ADM_MUN,,,ES20051,PT,ES20051,7.8
2017,ESED,ADM_MUN,,,ES20051,PT,ES20051,6.8
2020,ESED,ADM_MUN,,,ES20051,PT,ES20051,6.1
2019,ESED,ADM_MUN,,,ES20051,PT,ES20051,8
2019,ESED,ADM_MUN,,,ES20052,PT,ES20052,11.4
2020,ESED,ADM_MUN,,,ES20052,PT,ES20052,13.4
