NÚM OBJETIVO,NOMBRE OBJETIVO,NÚM META,NOMBRE META,NÚM INDICADOR,NOMBRE INDICADOR NNUU,INDICADOR DISPONIBLE,SERIE,NOMBRE SERIE,REPORTING_STATUS,BOOLEANO,GOLDILOCK,INDICADOR NO ESTADÍSTICO,TIPO GRÁFICO,MAPA,INDICADORES RELACIONADOS,DESAGREGACIÓN SEXO,DESAGREGACIÓN TH,DESAGREGACIÓN MUNICIPIO,AÑO INICIAL,PERIODICIDAD,TEXTO OCECA,DIRECCIÓN DESEADA,PROGRESO AUTOMÁTICO,AÑO BASE PROGRESO,ÚLTIMO AÑO,ÚLTIMO DATO,TARGET,LIMIT,SCORE,FECHA ÚLTIMA ACTUALIZACIÓN DATOS
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.4,"De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas",9.4.1,Emisiones de CO2 por unidad de valor añadido,Emisiones de CO2 por unidad de valor añadido,EN_ATM_CO2,Emisiones de CO2,complete,no,no,no,line,no,indicator.relacionados,no,no,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.4,"De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas",9.4.1,Emisiones de CO2 por unidad de valor añadido,Emisiones de CO2 por unidad de valor añadido,EN_ATM_CO2GDP,Emisiones de CO2 por unidad de valor añadido,complete,no,no,no,line,no,indicator.relacionados,no,no,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.4,"De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas",9.4.1,Emisiones de CO2 por unidad de valor añadido,Emisiones de CO2 por unidad de valor añadido,EN_ATM_CO2MVA,Emisiones de CO2 del sector manufacturero por unidad de valor añadido del sector manufacturero,complete,no,no,no,line,no,indicator.relacionados,no,no,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.4,"De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas",9.4.E1,,Intensidad de las emisiones atmosféricas de la industria manufacturera (Indicador UE sdg_09_70),,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.5,"Aumentar la investigación científica y mejorar la capacidad tecnológica de los sectores industriales de todos los países, en particular los países en desarrollo, entre otras cosas fomentando la innovación y aumentando considerablemente, de aquí a 2030, el número de personas que trabajan en investigación y desarrollo por millón de habitantes y los gastos de los sectores público y privado en investigación y desarrollo",9.5.1,Gastos en investigación y desarrollo en proporción al PIB,Gastos en investigación y desarrollo en proporción al PIB,GB_XPD_RSDV,Gastos en investigación y desarrollo en proporción al PIB,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.5,"Aumentar la investigación científica y mejorar la capacidad tecnológica de los sectores industriales de todos los países, en particular los países en desarrollo, entre otras cosas fomentando la innovación y aumentando considerablemente, de aquí a 2030, el número de personas que trabajan en investigación y desarrollo por millón de habitantes y los gastos de los sectores público y privado en investigación y desarrollo",9.5.2,Número de personas investigadoras (en equivalente a tiempo completo) por cada millón de habitantes,Número de personas investigadoras (en equivalente a tiempo completo) por cada millón de habitantes,,,complete,no,no,no,line,no,,si,si,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.a,"Facilitar el desarrollo de infraestructuras sostenibles y resilientes en los países en desarrollo mediante un mayor apoyo financiero, tecnológico y técnico a los países africanos, los países menos adelantados, los países en desarrollo sin litoral y los pequeños Estados insulares en desarrollo",9.a.1,Total de apoyo internacional oficial (asistencia oficial para el desarrollo más otras corrientes oficiales de recursos) destinado a la infraestructura,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.b,"Apoyar el desarrollo de tecnologías, la investigación y la innovación nacionales en los países en desarrollo, incluso garantizando un entorno normativo propicio a la diversificación industrial y la adición de valor a los productos básicos, entre otras cosas",9.b.1,Proporción del valor añadido por la industria de tecnología mediana y alta en el valor añadido total,Proporción del valor añadido por la industria de tecnología mediana y alta en el valor añadido total,,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.c,Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020,9.c.1,"Proporción de la población con cobertura de red móvil, desglosada por tecnología","Proporción de la población con cobertura de red móvil, desglosada por tecnología",IT_MOB_3GNTWK,"Proporción de hogares cubiertos con redes móviles 3,5G",complete,no,no,no,line,no,,no,si,no,2012,Anual,si,ascenso,si,2015,2020,99.99,,100,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.c,Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020,9.c.1,"Proporción de la población con cobertura de red móvil, desglosada por tecnología","Proporción de la población con cobertura de red móvil, desglosada por tecnología",IT_MOB_4GNTWK,Proporción de hogares cubiertos con redes móviles 4G,complete,no,no,no,line,no,,no,si,no,2012,Anual,si,ascenso,si,2015,2025,99.96,,100,,
9,"Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.c,Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020,9.c.1,"Proporción de la población con cobertura de red móvil, desglosada por tecnología","Proporción de la población con cobertura de red móvil, desglosada por tecnología",IT_MOB_5GNTWK,Proporción de hogares cubiertos con redes móviles 5G,complete,no,no,no,line,no,,no,si,no,2012,Anual,si,ascenso,si,2021,2025,99.62,,100,,
10,Reducir la desigualdad en los países y entre ellos,10.1,"De aquí a 2030, lograr progresivamente y mantener el crecimiento de los ingresos del 40% más pobre de la población a una tasa superior a la media nacional",10.1.1,Tasas de crecimiento per cápita de los gastos o ingresos de los hogares del 40% más pobre de la población y la población total,Tasas de crecimiento per cápita de los gastos o ingresos de los hogares del 40% más pobre de la población y la población total,UE_HEI_HE,Tasa de crecimiento del gasto familiar per cápita,complete,no,no,no,line,no,,no,si,no,2008,Anual,si,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.1,"De aquí a 2030, lograr progresivamente y mantener el crecimiento de los ingresos del 40% más pobre de la población a una tasa superior a la media nacional",10.1.1,Tasas de crecimiento per cápita de los gastos o ingresos de los hogares del 40% más pobre de la población y la población total,Tasas de crecimiento per cápita de los gastos o ingresos de los hogares del 40% más pobre de la población y la población total,UE_HEI_HI,Tasa de crecimiento del ingreso familiar per cápita,complete,no,no,no,line,no,,no,si,no,2008,Anual,si,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.2,"De aquí a 2030, potenciar y promover la inclusión social, económica y política de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición",10.2.1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, desglosada por sexo, edad y personas con discapacidad",Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,,,complete,no,no,no,line,no,indicator.relacionados,no,no,no,2008,Anual,si,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.3,"Garantizar la igualdad de oportunidades y reducir la desigualdad de resultados, incluso eliminando las leyes, políticas y prácticas discriminatorias y promoviendo legislaciones, políticas y medidas adecuadas a ese respecto",10.3.1,Proporción de la población que declara haberse sentido personalmente discriminada o acosada en los últimos 12 meses por motivos de discriminación prohibidos por el derecho internacional de los derechos humanos,"Prevalencia (%) de personas que se sienten discriminadas (por su edad, sexo, lugar de nacimiento, ...) por sexo",,,complete,no,no,no,bar,no,,si,si,no,2013,Quinquenal,no,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.4,"Adoptar políticas, especialmente fiscales, salariales y de protección social, y lograr progresivamente una mayor igualdad",10.4.1,Proporción del PIB generada por el trabajo,Proporción del PIB generada por el trabajo,,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.4,"Adoptar políticas, especialmente fiscales, salariales y de protección social, y lograr progresivamente una mayor igualdad",10.4.2,Impacto redistributivo de la política fiscal en el índice de Gini,Índice de Gini del ingreso disponible equivalente (postfiscal),POSTFIS_DIS_INC,Índice de Gini del ingreso disponible equivalente (postfiscal),complete,no,no,no,line,no,,no,no,no,2012,Bienal,no,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.5,Mejorar la reglamentación y vigilancia de las instituciones y los mercados financieros mundiales y fortalecer la aplicación de esos reglamentos,10.5.1,Indicadores de solidez financiera,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.6,"Asegurar una mayor representación e intervención de los países en desarrollo en las decisiones adoptadas por las instituciones económicas y financieras internacionales para aumentar la eficacia, fiabilidad, rendición de cuentas y legitimidad de esas instituciones",10.6.1,Proporción de miembros y derechos de voto de los países en desarrollo en organizaciones internacionales,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.7,"Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",10.7.1,Costo de la contratación sufragado por el empleado/a en proporción a los ingresos mensuales percibidos en el país de destino,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.7,"Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",10.7.2,"Proporción de países que han aplicado políticas migratorias bien gestionadas que facilitan la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.7,"Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",10.7.3,Número de personas muertas o desaparecidas en el proceso de migración hacia un destino internacional,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.7,"Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",10.7.4,"Proporción de la población integrada por refugiados/as, desglosada por país de origen",Número de personas refugiadas o bajo protección internacional por cada 100.000 habitantes,,,complete,no,no,no,line,no,,no,no,no,2015,Anual,si,,no,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.a,"Aplicar el principio del trato especial y diferenciado para los países en desarrollo, en particular los países menos adelantados, de conformidad con los acuerdos de la Organización Mundial del Comercio",10.a.1,Proporción de líneas arancelarias que se aplican a las importaciones de los países menos adelantados y los países en desarrollo con arancel cero,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.b,"Fomentar la asistencia oficial para el desarrollo y las corrientes financieras, incluida la inversión extranjera directa, para los Estados con mayores necesidades, en particular los países menos adelantados, los países africanos, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus planes y programas nacionales",10.b.1,"Corrientes totales de recursos para el desarrollo (por ejemplo, asistencia oficial para el desarrollo, inversión extranjera directa y otras corrientes)",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
10,Reducir la desigualdad en los países y entre ellos,10.c,"De aquí a 2030, reducir a menos del 3% los costos de transacción de las remesas de las y los migrantes y eliminar los corredores de remesas con un costo superior al 5%",10.c.1,Costo de las remesas en proporción a las sumas remitidas,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",11.1.1,"Proporción de la población urbana que vive en barrios marginales, asentamientos informales o viviendas inadecuadas",Proporción de personas que viven en hogares con determinadas deficiencias en la vivienda,EU_INDQTHSNG_HUMID,Proporción de personas que vive en una vivienda con problemas de humedad,complete,no,no,no,line,no,,no,no,no,2008,Bienal,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",11.1.1,"Proporción de la población urbana que vive en barrios marginales, asentamientos informales o viviendas inadecuadas",Proporción de personas que viven en hogares con determinadas deficiencias en la vivienda,EU_INDQTHSNG_TOILET,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha,complete,no,no,no,line,no,,no,no,no,2008,Bienal,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",11.1.1,"Proporción de la población urbana que vive en barrios marginales, asentamientos informales o viviendas inadecuadas",Proporción de personas que viven en hogares con determinadas deficiencias en la vivienda,EU_INDQTHSNG_NOISE,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación,complete,no,no,no,line,no,,no,no,no,2008,Bienal,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.1,"De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",11.1.1,"Proporción de la población urbana que vive en barrios marginales, asentamientos informales o viviendas inadecuadas",Proporción de personas que viven en hogares con determinadas deficiencias en la vivienda,EU_INDQTHSNG_LIGHT,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural",complete,no,no,no,line,no,,no,no,no,2008,Bienal,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.2,"De aquí a 2030, proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, en particular mediante la ampliación del transporte público, prestando especial atención a las necesidades de las personas en situación de vulnerabilidad, las mujeres, los niños, las personas con discapacidad y las personas de edad",11.2.1,"Proporción de la población que tiene fácil acceso al transporte público, desglosada por sexo, edad y personas con discapacidad",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.3,"De aquí a 2030, aumentar la urbanización inclusiva y sostenible y la capacidad para la planificación y la gestión participativas, integradas y sostenibles de los asentamientos humanos en todos los países",11.3.1,Relación entre la tasa de consumo de tierras y la tasa de crecimiento de la población,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.3,"De aquí a 2030, aumentar la urbanización inclusiva y sostenible y la capacidad para la planificación y la gestión participativas, integradas y sostenibles de los asentamientos humanos en todos los países",11.3.2,Proporción de ciudades que cuentan con una estructura de participación directa de la sociedad civil en la planificación y la gestión urbanas y funcionan con regularidad y democráticamente,Proporción de ciudades que cuentan con una estructura de participación directa de la sociedad civil en la planificación y la gestión urbanas y funcionan con regularidad y democráticamente,,,complete,no,no,no,line,no,,no,no,no,2015,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.4,Redoblar los esfuerzos para proteger y salvaguardar el patrimonio cultural y natural del mundo,11.4.1,"Total de gastos per cápita destinados a la preservación, protección y conservación de todo el patrimonio cultural y natural, desglosado por fuente de financiación (pública y privada), tipo de patrimonio (cultural y natural) y nivel de gobierno (nacional, regional y local/municipal)","Gasto per cápita de las administraciones públicas autonómicas y locales en la preservación, protección y conservación del patrimonio cultural",,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.5,"De aquí a 2030, reducir significativamente el número de muertes causadas por los desastres, incluidos los relacionados con el agua, y de personas afectadas por ellos, y reducir considerablemente las pérdidas económicas directas provocadas por los desastres en comparación con el producto interno bruto mundial, haciendo especial hincapié en la protección de los pobres y las personas en situaciones de vulnerabilidad",11.5.1,"Número de personas muertas, desaparecidas y afectadas directamente atribuido a desastres por cada 100.000 personas",Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,,,complete,no,no,no,line,si,,si,si,si,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.5,"De aquí a 2030, reducir significativamente el número de muertes causadas por los desastres, incluidos los relacionados con el agua, y de personas afectadas por ellos, y reducir considerablemente las pérdidas económicas directas provocadas por los desastres en comparación con el producto interno bruto mundial, haciendo especial hincapié en la protección de los pobres y las personas en situaciones de vulnerabilidad",11.5.2,Pérdidas económicas directas atribuidas a los desastres en relación con el producto interno bruto (PIB) mundial,"Indemnizaciones por daños personales, pérdidas pecuniarias y daños de bienes pagadas y/o provisionadas en proporción al PIB",,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.5,"De aquí a 2030, reducir significativamente el número de muertes causadas por los desastres, incluidos los relacionados con el agua, y de personas afectadas por ellos, y reducir considerablemente las pérdidas económicas directas provocadas por los desastres en comparación con el producto interno bruto mundial, haciendo especial hincapié en la protección de los pobres y las personas en situaciones de vulnerabilidad",11.5.3,"a) Daños en la infraestructura crítica y b) número de interrupciones de los servicios básicos, atribuidos a desastres",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"De aquí a 2030, reducir el impacto ambiental negativo per cápita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",11.6.1,"Proporción de residuos sólidos municipales recogidos y administrados en instalaciones controladas con respecto al total de residuos municipales generados, desglosada por ciudad","Residuos urbanos recogidos per cápita y proporción de residuos tratados, desglosados por tipo de tratamiento",EU_W_GENPCAP,Residuos urbanos recogidos per cápita,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"De aquí a 2030, reducir el impacto ambiental negativo per cápita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",11.6.1,"Proporción de residuos sólidos municipales recogidos y administrados en instalaciones controladas con respecto al total de residuos municipales generados, desglosada por ciudad","Residuos urbanos recogidos per cápita y proporción de residuos tratados, desglosados por tipo de tratamiento",EN_REF_WASCOL,Proporción de residuos urbanos recogidos y administrados en instalaciones controladas,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"De aquí a 2030, reducir el impacto ambiental negativo per cápita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",11.6.1,"Proporción de residuos sólidos municipales recogidos y administrados en instalaciones controladas con respecto al total de residuos municipales generados, desglosada por ciudad","Residuos urbanos recogidos per cápita y proporción de residuos tratados, desglosados por tipo de tratamiento",EN_MWT_TREATV,"Proporción de residuos urbanos tratados, desglosados por tipo de tratamiento",complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"De aquí a 2030, reducir el impacto ambiental negativo per cápita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",11.6.2,"Niveles medios anuales de partículas finas en suspensión (por ejemplo, PM2.5 y PM10) en las ciudades (ponderados según la población)",Niveles medios anuales de partículas finas en suspensión (PM2.5 y PM10) en las ciudades (ponderados según la población),,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.7,"De aquí a 2030, proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad",11.7.1,"Proporción media de la superficie edificada de las ciudades que se dedica a espacios abiertos para uso público de todos, desglosada por sexo, edad y personas con discapacidad",Proporción media de la superficie edificada de las ciudades que se dedica a espacios abiertos para uso público de todos,,,complete,no,no,no,line,no,,no,no,no,2014,Irregular / Aperiódica,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.7,"De aquí a 2030, proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad",11.7.2,"Proporción de personas que han sido víctimas de acoso no sexual o sexual en los últimos 12 meses, desglosada por sexo, edad, grado de discapacidad y lugar del hecho",Número de personas que han sido víctimas de acoso no sexual o sexual en los últimos 12 meses por cada 100.000 habitantes,,,complete,no,no,no,line,no,,si,no,no,2015,Anual,si,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.a,"Apoyar los vínculos económicos, sociales y ambientales positivos entre las zonas urbanas, periurbanas y rurales fortaleciendo la planificación del desarrollo nacional y regional",11.a.1,"Número de países que cuentan con políticas urbanas nacionales o planes de desarrollo regionales que a) responden a la dinámica de la población, b) garantizan un desarrollo territorial equilibrado y c) aumentan el margen fiscal local","Proporción de municipios que cuentan con un plan de ordenación territorial, o que disponen de un plan urbanístico municipal",EU_CPA_PTP,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),complete,no,no,no,line,si,,no,si,si,2010,Anual,no,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.a,"Apoyar los vínculos económicos, sociales y ambientales positivos entre las zonas urbanas, periurbanas y rurales fortaleciendo la planificación del desarrollo nacional y regional",11.a.1,"Número de países que cuentan con políticas urbanas nacionales o planes de desarrollo regionales que a) responden a la dinámica de la población, b) garantizan un desarrollo territorial equilibrado y c) aumentan el margen fiscal local","Proporción de municipios que cuentan con un plan de ordenación territorial, o que disponen de un plan urbanístico municipal",EU_CPA_PGOU,Proporción de municipios que disponen de un planeamiento urbanístico municipal (PGOU o NNSS),complete,no,no,no,line,si,,no,si,si,2010,Anual,no,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.b,"De aquí a 2020, aumentar considerablemente el número de ciudades y asentamientos humanos que adoptan e implementan políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendái para la Reducción del Riesgo de Desastres 2015‐2030, la gestión integral de los riesgos de desastre a todos los niveles",11.b.1,Número de países que adoptan y aplican estrategias nacionales de reducción del riesgo de desastres en consonancia con el Marco de Sendái para la Reducción del Riesgo de Desastres 2015‑2030,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,complete,no,no,si,line,no,,no,no,no,,,no,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.b,"De aquí a 2020, aumentar considerablemente el número de ciudades y asentamientos humanos que adoptan e implementan políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendái para la Reducción del Riesgo de Desastres 2015‐2030, la gestión integral de los riesgos de desastre a todos los niveles",11.b.2,Proporción de gobiernos locales que adoptan y aplican estrategias locales de reducción del riesgo de desastres en consonancia con las estrategias nacionales de reducción del riesgo de desastres,Proporción de gobiernos locales que adoptan e implementan estrategias locales de reducción del riesgo de desastres,SG_DSR_SILS,Proporción de municipios que disponen de un plan municipal de emergencias,complete,no,no,no,line,si,,no,si,si,2010,Anual,no,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.b,"De aquí a 2020, aumentar considerablemente el número de ciudades y asentamientos humanos que adoptan e implementan políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendái para la Reducción del Riesgo de Desastres 2015‐2030, la gestión integral de los riesgos de desastre a todos los niveles",11.b.2,Proporción de gobiernos locales que adoptan y aplican estrategias locales de reducción del riesgo de desastres en consonancia con las estrategias nacionales de reducción del riesgo de desastres,Proporción de gobiernos locales que adoptan e implementan estrategias locales de reducción del riesgo de desastres,EU_DSR_SILS_TH,Proporción de municipios cubiertos por un plan de emergencias territorial,complete,no,no,no,line,si,,no,si,si,2010,Anual,no,,no,,,,,,,
11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.c,"Proporcionar apoyo a los países menos adelantados, incluso mediante asistencia financiera y técnica, para que puedan construir edificios sostenibles y resilientes utilizando materiales locales",11.c.1,"Total de asistencia oficial para el desarrollo y otros flujos oficiales destinados a infraestructuras urbanas o proyectos de infraestructuras urbanas, por sector",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
