Year,Territorio,Comarca,Municipio,Unidad,GeoCode,Value
2010,ES211,,,PER_1000_POP,ES211,9.4
2011,ES211,,,PER_1000_POP,ES211,7.3
2012,ES211,,,PER_1000_POP,ES211,7.1
2013,ES211,,,PER_1000_POP,ES211,5.6
2014,ES211,,,PER_1000_POP,ES211,3.9
2015,ES211,,,PER_1000_POP,ES211,1.5
2016,ES211,,,PER_1000_POP,ES211,1.3
2017,ES211,,,PER_1000_POP,ES211,1.3
2018,ES211,,,PER_1000_POP,ES211,1.2
2019,ES211,,,PER_1000_POP,ES211,0.4
2020,ES211,,,PER_1000_POP,ES211,0.5
2021,ES211,,,PER_1000_POP,ES211,0.3
2022,ES211,,,PER_1000_POP,ES211,0.7
2010,,,ES01001,PER_1000_POP,ES01001,0.0
2011,,,ES01001,PER_1000_POP,ES01001,0.0
2012,,,ES01001,PER_1000_POP,ES01001,0.0
2013,,,ES01001,PER_1000_POP,ES01001,0.0
2014,,,ES01001,PER_1000_POP,ES01001,0.0
2015,,,ES01001,PER_1000_POP,ES01001,0.0
2016,,,ES01001,PER_1000_POP,ES01001,0.0
2017,,,ES01001,PER_1000_POP,ES01001,0.0
2018,,,ES01001,PER_1000_POP,ES01001,0.0
2019,,,ES01001,PER_1000_POP,ES01001,0.0
2020,,,ES01001,PER_1000_POP,ES01001,0.0
2021,,,ES01001,PER_1000_POP,ES01001,0.0
2022,,,ES01001,PER_1000_POP,ES01001,0.0
2010,,,ES01002,PER_1000_POP,ES01002,5.0
2011,,,ES01002,PER_1000_POP,ES01002,5.0
2012,,,ES01002,PER_1000_POP,ES01002,5.0
2013,,,ES01002,PER_1000_POP,ES01002,0.0
2014,,,ES01002,PER_1000_POP,ES01002,0.0
2015,,,ES01002,PER_1000_POP,ES01002,0.0
2016,,,ES01002,PER_1000_POP,ES01002,0.0
2017,,,ES01002,PER_1000_POP,ES01002,0.0
2018,,,ES01002,PER_1000_POP,ES01002,0.0
2019,,,ES01002,PER_1000_POP,ES01002,0.0
2020,,,ES01002,PER_1000_POP,ES01002,0.0
2021,,,ES01002,PER_1000_POP,ES01002,0.0
2022,,,ES01002,PER_1000_POP,ES01002,0.0
2010,,,ES01003,PER_1000_POP,ES01003,0.0
2011,,,ES01003,PER_1000_POP,ES01003,0.0
2012,,,ES01003,PER_1000_POP,ES01003,0.0
2013,,,ES01003,PER_1000_POP,ES01003,0.0
2014,,,ES01003,PER_1000_POP,ES01003,0.0
2015,,,ES01003,PER_1000_POP,ES01003,0.0
2016,,,ES01003,PER_1000_POP,ES01003,0.0
2017,,,ES01003,PER_1000_POP,ES01003,0.0
2018,,,ES01003,PER_1000_POP,ES01003,0.0
2019,,,ES01003,PER_1000_POP,ES01003,0.0
2020,,,ES01003,PER_1000_POP,ES01003,0.0
2021,,,ES01003,PER_1000_POP,ES01003,0.0
2022,,,ES01003,PER_1000_POP,ES01003,0.0
2010,,,ES01004,PER_1000_POP,ES01004,0.0
2011,,,ES01004,PER_1000_POP,ES01004,0.0
2012,,,ES01004,PER_1000_POP,ES01004,0.0
2013,,,ES01004,PER_1000_POP,ES01004,0.0
2014,,,ES01004,PER_1000_POP,ES01004,0.0
2015,,,ES01004,PER_1000_POP,ES01004,0.0
2016,,,ES01004,PER_1000_POP,ES01004,0.0
2017,,,ES01004,PER_1000_POP,ES01004,0.0
2018,,,ES01004,PER_1000_POP,ES01004,0.0
2019,,,ES01004,PER_1000_POP,ES01004,0.0
2020,,,ES01004,PER_1000_POP,ES01004,0.0
2021,,,ES01004,PER_1000_POP,ES01004,0.0
2022,,,ES01004,PER_1000_POP,ES01004,0.0
2010,,,ES01006,PER_1000_POP,ES01006,0.0
2011,,,ES01006,PER_1000_POP,ES01006,0.0
2012,,,ES01006,PER_1000_POP,ES01006,0.0
2013,,,ES01006,PER_1000_POP,ES01006,0.0
2014,,,ES01006,PER_1000_POP,ES01006,0.0
2015,,,ES01006,PER_1000_POP,ES01006,0.0
2016,,,ES01006,PER_1000_POP,ES01006,0.0
2017,,,ES01006,PER_1000_POP,ES01006,0.0
2018,,,ES01006,PER_1000_POP,ES01006,0.0
2019,,,ES01006,PER_1000_POP,ES01006,0.0
2020,,,ES01006,PER_1000_POP,ES01006,0.0
2021,,,ES01006,PER_1000_POP,ES01006,0.0
2022,,,ES01006,PER_1000_POP,ES01006,0.0
2010,,,ES01008,PER_1000_POP,ES01008,0.0
2011,,,ES01008,PER_1000_POP,ES01008,0.0
2012,,,ES01008,PER_1000_POP,ES01008,0.0
2013,,,ES01008,PER_1000_POP,ES01008,0.0
2014,,,ES01008,PER_1000_POP,ES01008,0.0
2015,,,ES01008,PER_1000_POP,ES01008,0.0
2016,,,ES01008,PER_1000_POP,ES01008,0.0
2017,,,ES01008,PER_1000_POP,ES01008,0.0
2018,,,ES01008,PER_1000_POP,ES01008,0.0
2019,,,ES01008,PER_1000_POP,ES01008,0.0
2020,,,ES01008,PER_1000_POP,ES01008,0.0
2021,,,ES01008,PER_1000_POP,ES01008,0.0
2022,,,ES01008,PER_1000_POP,ES01008,0.0
2010,,,ES01009,PER_1000_POP,ES01009,0.0
2011,,,ES01009,PER_1000_POP,ES01009,0.0
2012,,,ES01009,PER_1000_POP,ES01009,0.0
2013,,,ES01009,PER_1000_POP,ES01009,0.0
2014,,,ES01009,PER_1000_POP,ES01009,0.0
2015,,,ES01009,PER_1000_POP,ES01009,0.0
2016,,,ES01009,PER_1000_POP,ES01009,0.0
2017,,,ES01009,PER_1000_POP,ES01009,0.0
2018,,,ES01009,PER_1000_POP,ES01009,0.0
2019,,,ES01009,PER_1000_POP,ES01009,0.0
2020,,,ES01009,PER_1000_POP,ES01009,0.0
2021,,,ES01009,PER_1000_POP,ES01009,0.0
2022,,,ES01009,PER_1000_POP,ES01009,0.0
2010,,ES0101,,PER_1000_POP,ES0101,0.7
2011,,ES0101,,PER_1000_POP,ES0101,0.0
2012,,ES0101,,PER_1000_POP,ES0101,0.0
2013,,ES0101,,PER_1000_POP,ES0101,0.0
2014,,ES0101,,PER_1000_POP,ES0101,0.0
2015,,ES0101,,PER_1000_POP,ES0101,0.0
2016,,ES0101,,PER_1000_POP,ES0101,0.0
2017,,ES0101,,PER_1000_POP,ES0101,0.0
2018,,ES0101,,PER_1000_POP,ES0101,0.0
2019,,ES0101,,PER_1000_POP,ES0101,0.0
2020,,ES0101,,PER_1000_POP,ES0101,0.0
2021,,ES0101,,PER_1000_POP,ES0101,0.0
2022,,ES0101,,PER_1000_POP,ES0101,0.0
2010,,,ES01010,PER_1000_POP,ES01010,0.0
2011,,,ES01010,PER_1000_POP,ES01010,0.0
2012,,,ES01010,PER_1000_POP,ES01010,0.0
2013,,,ES01010,PER_1000_POP,ES01010,0.0
2014,,,ES01010,PER_1000_POP,ES01010,0.0
2015,,,ES01010,PER_1000_POP,ES01010,0.0
2016,,,ES01010,PER_1000_POP,ES01010,0.0
2017,,,ES01010,PER_1000_POP,ES01010,0.0
2018,,,ES01010,PER_1000_POP,ES01010,0.0
2019,,,ES01010,PER_1000_POP,ES01010,0.0
2020,,,ES01010,PER_1000_POP,ES01010,0.0
2021,,,ES01010,PER_1000_POP,ES01010,0.0
2022,,,ES01010,PER_1000_POP,ES01010,0.0
2010,,,ES01011,PER_1000_POP,ES01011,0.0
2011,,,ES01011,PER_1000_POP,ES01011,0.0
2012,,,ES01011,PER_1000_POP,ES01011,0.0
2013,,,ES01011,PER_1000_POP,ES01011,0.0
2014,,,ES01011,PER_1000_POP,ES01011,0.0
2015,,,ES01011,PER_1000_POP,ES01011,0.0
2016,,,ES01011,PER_1000_POP,ES01011,0.0
2017,,,ES01011,PER_1000_POP,ES01011,0.0
2018,,,ES01011,PER_1000_POP,ES01011,0.0
2019,,,ES01011,PER_1000_POP,ES01011,0.0
2020,,,ES01011,PER_1000_POP,ES01011,0.0
2021,,,ES01011,PER_1000_POP,ES01011,0.0
2022,,,ES01011,PER_1000_POP,ES01011,0.0
2010,,,ES01013,PER_1000_POP,ES01013,0.0
2011,,,ES01013,PER_1000_POP,ES01013,0.0
2012,,,ES01013,PER_1000_POP,ES01013,0.0
2013,,,ES01013,PER_1000_POP,ES01013,0.0
2014,,,ES01013,PER_1000_POP,ES01013,0.0
2015,,,ES01013,PER_1000_POP,ES01013,0.0
2016,,,ES01013,PER_1000_POP,ES01013,0.0
2017,,,ES01013,PER_1000_POP,ES01013,0.0
2018,,,ES01013,PER_1000_POP,ES01013,0.0
2019,,,ES01013,PER_1000_POP,ES01013,0.0
2020,,,ES01013,PER_1000_POP,ES01013,0.0
2021,,,ES01013,PER_1000_POP,ES01013,0.0
2022,,,ES01013,PER_1000_POP,ES01013,0.0
2010,,,ES01014,PER_1000_POP,ES01014,0.0
2011,,,ES01014,PER_1000_POP,ES01014,0.0
2012,,,ES01014,PER_1000_POP,ES01014,0.0
2013,,,ES01014,PER_1000_POP,ES01014,0.0
2014,,,ES01014,PER_1000_POP,ES01014,0.0
2015,,,ES01014,PER_1000_POP,ES01014,0.0
2016,,,ES01014,PER_1000_POP,ES01014,0.0
2017,,,ES01014,PER_1000_POP,ES01014,0.0
2018,,,ES01014,PER_1000_POP,ES01014,0.0
2019,,,ES01014,PER_1000_POP,ES01014,0.0
2020,,,ES01014,PER_1000_POP,ES01014,0.0
2021,,,ES01014,PER_1000_POP,ES01014,0.0
2022,,,ES01014,PER_1000_POP,ES01014,0.0
2010,,,ES01016,PER_1000_POP,ES01016,0.0
2011,,,ES01016,PER_1000_POP,ES01016,0.0
2012,,,ES01016,PER_1000_POP,ES01016,0.0
2013,,,ES01016,PER_1000_POP,ES01016,0.0
2014,,,ES01016,PER_1000_POP,ES01016,0.0
2015,,,ES01016,PER_1000_POP,ES01016,0.0
2016,,,ES01016,PER_1000_POP,ES01016,0.0
2017,,,ES01016,PER_1000_POP,ES01016,0.0
2018,,,ES01016,PER_1000_POP,ES01016,0.0
2019,,,ES01016,PER_1000_POP,ES01016,0.0
2020,,,ES01016,PER_1000_POP,ES01016,0.0
2021,,,ES01016,PER_1000_POP,ES01016,0.0
2022,,,ES01016,PER_1000_POP,ES01016,0.0
2010,,,ES01017,PER_1000_POP,ES01017,0.0
2011,,,ES01017,PER_1000_POP,ES01017,0.0
2012,,,ES01017,PER_1000_POP,ES01017,0.0
2013,,,ES01017,PER_1000_POP,ES01017,0.0
2014,,,ES01017,PER_1000_POP,ES01017,0.0
2015,,,ES01017,PER_1000_POP,ES01017,0.0
2016,,,ES01017,PER_1000_POP,ES01017,0.0
2017,,,ES01017,PER_1000_POP,ES01017,0.0
2018,,,ES01017,PER_1000_POP,ES01017,0.0
2019,,,ES01017,PER_1000_POP,ES01017,0.0
2020,,,ES01017,PER_1000_POP,ES01017,0.0
2021,,,ES01017,PER_1000_POP,ES01017,0.0
2022,,,ES01017,PER_1000_POP,ES01017,0.0
2010,,,ES01018,PER_1000_POP,ES01018,0.0
2011,,,ES01018,PER_1000_POP,ES01018,0.0
2012,,,ES01018,PER_1000_POP,ES01018,0.0
2013,,,ES01018,PER_1000_POP,ES01018,0.0
2014,,,ES01018,PER_1000_POP,ES01018,0.0
2015,,,ES01018,PER_1000_POP,ES01018,0.0
2016,,,ES01018,PER_1000_POP,ES01018,0.0
2017,,,ES01018,PER_1000_POP,ES01018,0.0
2018,,,ES01018,PER_1000_POP,ES01018,0.0
2019,,,ES01018,PER_1000_POP,ES01018,0.0
2020,,,ES01018,PER_1000_POP,ES01018,0.0
2021,,,ES01018,PER_1000_POP,ES01018,0.0
2022,,,ES01018,PER_1000_POP,ES01018,0.0
2010,,,ES01019,PER_1000_POP,ES01019,0.0
2011,,,ES01019,PER_1000_POP,ES01019,0.0
2012,,,ES01019,PER_1000_POP,ES01019,0.0
2013,,,ES01019,PER_1000_POP,ES01019,0.0
2014,,,ES01019,PER_1000_POP,ES01019,0.0
2015,,,ES01019,PER_1000_POP,ES01019,0.0
2016,,,ES01019,PER_1000_POP,ES01019,0.0
2017,,,ES01019,PER_1000_POP,ES01019,0.0
2018,,,ES01019,PER_1000_POP,ES01019,0.0
2019,,,ES01019,PER_1000_POP,ES01019,0.0
2020,,,ES01019,PER_1000_POP,ES01019,0.0
2021,,,ES01019,PER_1000_POP,ES01019,0.0
2022,,,ES01019,PER_1000_POP,ES01019,0.0
2010,,ES0102,,PER_1000_POP,ES0102,10.3
2011,,ES0102,,PER_1000_POP,ES0102,7.5
2012,,ES0102,,PER_1000_POP,ES0102,7.4
2013,,ES0102,,PER_1000_POP,ES0102,6.0
2014,,ES0102,,PER_1000_POP,ES0102,4.6
2015,,ES0102,,PER_1000_POP,ES0102,1.7
2016,,ES0102,,PER_1000_POP,ES0102,1.5
2017,,ES0102,,PER_1000_POP,ES0102,1.5
2018,,ES0102,,PER_1000_POP,ES0102,1.5
2019,,ES0102,,PER_1000_POP,ES0102,0.5
2020,,ES0102,,PER_1000_POP,ES0102,0.7
2021,,ES0102,,PER_1000_POP,ES0102,0.3
2022,,ES0102,,PER_1000_POP,ES0102,0.7
2010,,,ES01020,PER_1000_POP,ES01020,0.0
2011,,,ES01020,PER_1000_POP,ES01020,0.0
2012,,,ES01020,PER_1000_POP,ES01020,0.0
2013,,,ES01020,PER_1000_POP,ES01020,0.0
2014,,,ES01020,PER_1000_POP,ES01020,0.0
2015,,,ES01020,PER_1000_POP,ES01020,0.0
2016,,,ES01020,PER_1000_POP,ES01020,0.0
2017,,,ES01020,PER_1000_POP,ES01020,0.0
2018,,,ES01020,PER_1000_POP,ES01020,0.0
2019,,,ES01020,PER_1000_POP,ES01020,0.0
2020,,,ES01020,PER_1000_POP,ES01020,0.0
2021,,,ES01020,PER_1000_POP,ES01020,0.0
2022,,,ES01020,PER_1000_POP,ES01020,0.0
2010,,,ES01021,PER_1000_POP,ES01021,0.0
2011,,,ES01021,PER_1000_POP,ES01021,0.0
2012,,,ES01021,PER_1000_POP,ES01021,0.0
2013,,,ES01021,PER_1000_POP,ES01021,0.0
2014,,,ES01021,PER_1000_POP,ES01021,0.0
2015,,,ES01021,PER_1000_POP,ES01021,0.0
2016,,,ES01021,PER_1000_POP,ES01021,0.0
2017,,,ES01021,PER_1000_POP,ES01021,0.0
2018,,,ES01021,PER_1000_POP,ES01021,0.0
2019,,,ES01021,PER_1000_POP,ES01021,0.0
2020,,,ES01021,PER_1000_POP,ES01021,0.0
2021,,,ES01021,PER_1000_POP,ES01021,0.0
2022,,,ES01021,PER_1000_POP,ES01021,0.0
2010,,,ES01022,PER_1000_POP,ES01022,0.0
2011,,,ES01022,PER_1000_POP,ES01022,0.0
2012,,,ES01022,PER_1000_POP,ES01022,0.0
2013,,,ES01022,PER_1000_POP,ES01022,0.0
2014,,,ES01022,PER_1000_POP,ES01022,0.0
2015,,,ES01022,PER_1000_POP,ES01022,0.0
2016,,,ES01022,PER_1000_POP,ES01022,0.0
2017,,,ES01022,PER_1000_POP,ES01022,0.0
2018,,,ES01022,PER_1000_POP,ES01022,0.0
2019,,,ES01022,PER_1000_POP,ES01022,0.0
2020,,,ES01022,PER_1000_POP,ES01022,0.0
2021,,,ES01022,PER_1000_POP,ES01022,0.0
2022,,,ES01022,PER_1000_POP,ES01022,0.0
2010,,,ES01023,PER_1000_POP,ES01023,0.0
2011,,,ES01023,PER_1000_POP,ES01023,0.0
2012,,,ES01023,PER_1000_POP,ES01023,0.0
2013,,,ES01023,PER_1000_POP,ES01023,0.0
2014,,,ES01023,PER_1000_POP,ES01023,0.0
2015,,,ES01023,PER_1000_POP,ES01023,0.0
2016,,,ES01023,PER_1000_POP,ES01023,0.0
2017,,,ES01023,PER_1000_POP,ES01023,0.0
2018,,,ES01023,PER_1000_POP,ES01023,0.0
2019,,,ES01023,PER_1000_POP,ES01023,0.0
2020,,,ES01023,PER_1000_POP,ES01023,0.0
2021,,,ES01023,PER_1000_POP,ES01023,0.0
2022,,,ES01023,PER_1000_POP,ES01023,0.0
2010,,,ES01027,PER_1000_POP,ES01027,0.0
2011,,,ES01027,PER_1000_POP,ES01027,0.0
2012,,,ES01027,PER_1000_POP,ES01027,0.0
2013,,,ES01027,PER_1000_POP,ES01027,0.0
2014,,,ES01027,PER_1000_POP,ES01027,0.0
2015,,,ES01027,PER_1000_POP,ES01027,0.0
2016,,,ES01027,PER_1000_POP,ES01027,0.0
2017,,,ES01027,PER_1000_POP,ES01027,0.0
2018,,,ES01027,PER_1000_POP,ES01027,0.0
2019,,,ES01027,PER_1000_POP,ES01027,0.0
2020,,,ES01027,PER_1000_POP,ES01027,0.0
2021,,,ES01027,PER_1000_POP,ES01027,0.0
2022,,,ES01027,PER_1000_POP,ES01027,0.0
2010,,,ES01028,PER_1000_POP,ES01028,0.0
2011,,,ES01028,PER_1000_POP,ES01028,0.0
2012,,,ES01028,PER_1000_POP,ES01028,0.0
2013,,,ES01028,PER_1000_POP,ES01028,0.0
2014,,,ES01028,PER_1000_POP,ES01028,0.0
2015,,,ES01028,PER_1000_POP,ES01028,0.0
2016,,,ES01028,PER_1000_POP,ES01028,0.0
2017,,,ES01028,PER_1000_POP,ES01028,0.0
2018,,,ES01028,PER_1000_POP,ES01028,0.0
2019,,,ES01028,PER_1000_POP,ES01028,0.0
2020,,,ES01028,PER_1000_POP,ES01028,0.0
2021,,,ES01028,PER_1000_POP,ES01028,0.0
2022,,,ES01028,PER_1000_POP,ES01028,0.0
2010,,ES0103,,PER_1000_POP,ES0103,0.0
2011,,ES0103,,PER_1000_POP,ES0103,0.0
2012,,ES0103,,PER_1000_POP,ES0103,0.0
2013,,ES0103,,PER_1000_POP,ES0103,0.0
2014,,ES0103,,PER_1000_POP,ES0103,0.0
2015,,ES0103,,PER_1000_POP,ES0103,0.0
2016,,ES0103,,PER_1000_POP,ES0103,0.0
2017,,ES0103,,PER_1000_POP,ES0103,0.0
2018,,ES0103,,PER_1000_POP,ES0103,0.0
2019,,ES0103,,PER_1000_POP,ES0103,0.0
2020,,ES0103,,PER_1000_POP,ES0103,0.0
2021,,ES0103,,PER_1000_POP,ES0103,0.0
2022,,ES0103,,PER_1000_POP,ES0103,0.0
2010,,,ES01030,PER_1000_POP,ES01030,0.0
2011,,,ES01030,PER_1000_POP,ES01030,0.0
2012,,,ES01030,PER_1000_POP,ES01030,0.0
2013,,,ES01030,PER_1000_POP,ES01030,0.0
2014,,,ES01030,PER_1000_POP,ES01030,0.0
2015,,,ES01030,PER_1000_POP,ES01030,0.0
2016,,,ES01030,PER_1000_POP,ES01030,0.0
2017,,,ES01030,PER_1000_POP,ES01030,0.0
2018,,,ES01030,PER_1000_POP,ES01030,0.0
2019,,,ES01030,PER_1000_POP,ES01030,0.0
2020,,,ES01030,PER_1000_POP,ES01030,0.0
2021,,,ES01030,PER_1000_POP,ES01030,0.0
2022,,,ES01030,PER_1000_POP,ES01030,0.0
2010,,,ES01031,PER_1000_POP,ES01031,0.0
2011,,,ES01031,PER_1000_POP,ES01031,0.0
2012,,,ES01031,PER_1000_POP,ES01031,0.0
2013,,,ES01031,PER_1000_POP,ES01031,0.0
2014,,,ES01031,PER_1000_POP,ES01031,0.0
2015,,,ES01031,PER_1000_POP,ES01031,0.0
2016,,,ES01031,PER_1000_POP,ES01031,0.0
2017,,,ES01031,PER_1000_POP,ES01031,0.0
2018,,,ES01031,PER_1000_POP,ES01031,0.0
2019,,,ES01031,PER_1000_POP,ES01031,0.0
2020,,,ES01031,PER_1000_POP,ES01031,0.0
2021,,,ES01031,PER_1000_POP,ES01031,0.0
2022,,,ES01031,PER_1000_POP,ES01031,0.0
2010,,,ES01032,PER_1000_POP,ES01032,0.0
2011,,,ES01032,PER_1000_POP,ES01032,0.0
2012,,,ES01032,PER_1000_POP,ES01032,0.0
2013,,,ES01032,PER_1000_POP,ES01032,0.0
2014,,,ES01032,PER_1000_POP,ES01032,0.0
2015,,,ES01032,PER_1000_POP,ES01032,0.0
2016,,,ES01032,PER_1000_POP,ES01032,0.0
2017,,,ES01032,PER_1000_POP,ES01032,0.0
2018,,,ES01032,PER_1000_POP,ES01032,0.0
2019,,,ES01032,PER_1000_POP,ES01032,0.0
2020,,,ES01032,PER_1000_POP,ES01032,0.0
2021,,,ES01032,PER_1000_POP,ES01032,0.0
2022,,,ES01032,PER_1000_POP,ES01032,0.0
2010,,,ES01033,PER_1000_POP,ES01033,0.0
2011,,,ES01033,PER_1000_POP,ES01033,0.0
2012,,,ES01033,PER_1000_POP,ES01033,0.0
2013,,,ES01033,PER_1000_POP,ES01033,0.0
2014,,,ES01033,PER_1000_POP,ES01033,0.0
2015,,,ES01033,PER_1000_POP,ES01033,0.0
2016,,,ES01033,PER_1000_POP,ES01033,0.0
2017,,,ES01033,PER_1000_POP,ES01033,0.0
2018,,,ES01033,PER_1000_POP,ES01033,0.0
2019,,,ES01033,PER_1000_POP,ES01033,0.0
2020,,,ES01033,PER_1000_POP,ES01033,0.0
2021,,,ES01033,PER_1000_POP,ES01033,0.0
2022,,,ES01033,PER_1000_POP,ES01033,0.0
2010,,,ES01034,PER_1000_POP,ES01034,0.0
2011,,,ES01034,PER_1000_POP,ES01034,0.0
2012,,,ES01034,PER_1000_POP,ES01034,0.0
2013,,,ES01034,PER_1000_POP,ES01034,0.0
2014,,,ES01034,PER_1000_POP,ES01034,0.0
2015,,,ES01034,PER_1000_POP,ES01034,0.0
2016,,,ES01034,PER_1000_POP,ES01034,0.0
2017,,,ES01034,PER_1000_POP,ES01034,0.0
2018,,,ES01034,PER_1000_POP,ES01034,0.0
2019,,,ES01034,PER_1000_POP,ES01034,0.0
2020,,,ES01034,PER_1000_POP,ES01034,0.0
2021,,,ES01034,PER_1000_POP,ES01034,0.0
2022,,,ES01034,PER_1000_POP,ES01034,0.0
2010,,,ES01036,PER_1000_POP,ES01036,10.7
2011,,,ES01036,PER_1000_POP,ES01036,10.7
2012,,,ES01036,PER_1000_POP,ES01036,10.7
2013,,,ES01036,PER_1000_POP,ES01036,10.6
2014,,,ES01036,PER_1000_POP,ES01036,1.3
2015,,,ES01036,PER_1000_POP,ES01036,0.0
2016,,,ES01036,PER_1000_POP,ES01036,0.0
2017,,,ES01036,PER_1000_POP,ES01036,0.0
2018,,,ES01036,PER_1000_POP,ES01036,0.0
2019,,,ES01036,PER_1000_POP,ES01036,0.0
2020,,,ES01036,PER_1000_POP,ES01036,0.0
2021,,,ES01036,PER_1000_POP,ES01036,0.0
2022,,,ES01036,PER_1000_POP,ES01036,0.0
2010,,,ES01037,PER_1000_POP,ES01037,0.0
2011,,,ES01037,PER_1000_POP,ES01037,0.0
2012,,,ES01037,PER_1000_POP,ES01037,0.0
2013,,,ES01037,PER_1000_POP,ES01037,0.0
2014,,,ES01037,PER_1000_POP,ES01037,0.0
2015,,,ES01037,PER_1000_POP,ES01037,0.0
2016,,,ES01037,PER_1000_POP,ES01037,0.0
2017,,,ES01037,PER_1000_POP,ES01037,0.0
2018,,,ES01037,PER_1000_POP,ES01037,0.0
2019,,,ES01037,PER_1000_POP,ES01037,0.0
2020,,,ES01037,PER_1000_POP,ES01037,0.0
2021,,,ES01037,PER_1000_POP,ES01037,0.0
2022,,,ES01037,PER_1000_POP,ES01037,0.0
2010,,,ES01039,PER_1000_POP,ES01039,0.0
2011,,,ES01039,PER_1000_POP,ES01039,0.0
2012,,,ES01039,PER_1000_POP,ES01039,0.0
2013,,,ES01039,PER_1000_POP,ES01039,0.0
2014,,,ES01039,PER_1000_POP,ES01039,0.0
2015,,,ES01039,PER_1000_POP,ES01039,0.0
2016,,,ES01039,PER_1000_POP,ES01039,0.0
2017,,,ES01039,PER_1000_POP,ES01039,0.0
2018,,,ES01039,PER_1000_POP,ES01039,0.0
2019,,,ES01039,PER_1000_POP,ES01039,0.0
2020,,,ES01039,PER_1000_POP,ES01039,0.0
2021,,,ES01039,PER_1000_POP,ES01039,0.0
2022,,,ES01039,PER_1000_POP,ES01039,0.0
2010,,ES0104,,PER_1000_POP,ES0104,0.0
2011,,ES0104,,PER_1000_POP,ES0104,0.0
2012,,ES0104,,PER_1000_POP,ES0104,0.0
2013,,ES0104,,PER_1000_POP,ES0104,0.0
2014,,ES0104,,PER_1000_POP,ES0104,0.0
2015,,ES0104,,PER_1000_POP,ES0104,0.0
2016,,ES0104,,PER_1000_POP,ES0104,0.0
2017,,ES0104,,PER_1000_POP,ES0104,0.0
2018,,ES0104,,PER_1000_POP,ES0104,0.0
2019,,ES0104,,PER_1000_POP,ES0104,0.0
2020,,ES0104,,PER_1000_POP,ES0104,0.0
2021,,ES0104,,PER_1000_POP,ES0104,0.0
2022,,ES0104,,PER_1000_POP,ES0104,0.0
2010,,,ES01041,PER_1000_POP,ES01041,0.0
2011,,,ES01041,PER_1000_POP,ES01041,0.0
2012,,,ES01041,PER_1000_POP,ES01041,0.0
2013,,,ES01041,PER_1000_POP,ES01041,0.0
2014,,,ES01041,PER_1000_POP,ES01041,0.0
2015,,,ES01041,PER_1000_POP,ES01041,0.0
2016,,,ES01041,PER_1000_POP,ES01041,0.0
2017,,,ES01041,PER_1000_POP,ES01041,0.0
2018,,,ES01041,PER_1000_POP,ES01041,0.0
2019,,,ES01041,PER_1000_POP,ES01041,0.0
2020,,,ES01041,PER_1000_POP,ES01041,0.0
2021,,,ES01041,PER_1000_POP,ES01041,0.0
2022,,,ES01041,PER_1000_POP,ES01041,0.0
2010,,,ES01042,PER_1000_POP,ES01042,78.0
2011,,,ES01042,PER_1000_POP,ES01042,76.5
2012,,,ES01042,PER_1000_POP,ES01042,75.3
2013,,,ES01042,PER_1000_POP,ES01042,0.0
2014,,,ES01042,PER_1000_POP,ES01042,0.0
2015,,,ES01042,PER_1000_POP,ES01042,0.0
2016,,,ES01042,PER_1000_POP,ES01042,0.0
2017,,,ES01042,PER_1000_POP,ES01042,0.0
2018,,,ES01042,PER_1000_POP,ES01042,0.0
2019,,,ES01042,PER_1000_POP,ES01042,0.0
2020,,,ES01042,PER_1000_POP,ES01042,0.0
2021,,,ES01042,PER_1000_POP,ES01042,0.0
2022,,,ES01042,PER_1000_POP,ES01042,0.0
2010,,,ES01043,PER_1000_POP,ES01043,0.0
2011,,,ES01043,PER_1000_POP,ES01043,0.0
2012,,,ES01043,PER_1000_POP,ES01043,0.0
2013,,,ES01043,PER_1000_POP,ES01043,0.0
2014,,,ES01043,PER_1000_POP,ES01043,0.0
2015,,,ES01043,PER_1000_POP,ES01043,0.0
2016,,,ES01043,PER_1000_POP,ES01043,0.0
2017,,,ES01043,PER_1000_POP,ES01043,0.0
2018,,,ES01043,PER_1000_POP,ES01043,0.0
2019,,,ES01043,PER_1000_POP,ES01043,0.0
2020,,,ES01043,PER_1000_POP,ES01043,0.0
2021,,,ES01043,PER_1000_POP,ES01043,0.0
2022,,,ES01043,PER_1000_POP,ES01043,0.0
2010,,,ES01044,PER_1000_POP,ES01044,0.0
2011,,,ES01044,PER_1000_POP,ES01044,0.0
2012,,,ES01044,PER_1000_POP,ES01044,0.0
2013,,,ES01044,PER_1000_POP,ES01044,0.0
2014,,,ES01044,PER_1000_POP,ES01044,0.0
2015,,,ES01044,PER_1000_POP,ES01044,0.0
2016,,,ES01044,PER_1000_POP,ES01044,0.0
2017,,,ES01044,PER_1000_POP,ES01044,0.0
2018,,,ES01044,PER_1000_POP,ES01044,0.0
2019,,,ES01044,PER_1000_POP,ES01044,0.0
2020,,,ES01044,PER_1000_POP,ES01044,0.0
2021,,,ES01044,PER_1000_POP,ES01044,0.0
2022,,,ES01044,PER_1000_POP,ES01044,0.0
2010,,,ES01046,PER_1000_POP,ES01046,0.0
2011,,,ES01046,PER_1000_POP,ES01046,0.0
2012,,,ES01046,PER_1000_POP,ES01046,0.0
2013,,,ES01046,PER_1000_POP,ES01046,0.0
2014,,,ES01046,PER_1000_POP,ES01046,0.0
